变量名,huodongID,costMap,items,exchangeTimes,limit,desc,desc_tw,desc_en
4038,10267,{6330=5},{22461=3},500,{3=2461},比克提尼碎片,,
4039,10267,{6330=5},{23621=3},500,{3=3621},基格尔德碎片,,
4040,10267,{6330=5},{24111=3},500,{3=4111},玛机雅娜碎片,,
4041,10267,{6330=1000},{8016=1},1,{},时间侠盗·时拉比,,
4042,10267,{6330=1000},{8014=1},1,{},街头滑板·路卡利欧,,
4043,10267,{6330=1000},{8034=1},1,{},夜幕影忍,,
4044,10267,{6330=1000},{8006=1},1,{},怪盗·达克莱伊,,
4045,10267,{6330=1000},{8010=1},1,{},鱼龙夜舞·沙奈朵,,
4046,10267,{6330=1000},{8002=1},1,{},蒂安希·冰雪公主,,
4047,10267,{6330=1000},{8012=1},1,{},西域魔灵·惩戒胡帕,,
4048,10267,{6330=1000},{8000=1},1,{},几何雪花·圣诞魔影,,
4049,10267,{6330=1000},{8028=1},1,{},超级路卡利欧皮肤,,
4050,10267,{6330=1000},{8037=1},1,{},圣翼红莲,,
4051,10267,{6330=1000},{8023=1},1,{},圣诞老人,,
4052,10267,{6330=1000},{8038=1},1,{},烈焰机甲,,
4053,10267,{6330=1000},{8027=1},1,{},魔法星使,,
4054,10267,{6330=1000},{8033=1},1,{},乐动星使,,
4055,10267,{6330=1000},{8036=1},1,{},美录坦皮肤,,
4056,10267,{6330=1000},{8020=1},1,{},幽灵船长·超级耿鬼,,
4057,10267,{6330=1000},{8024=1},1,{},月下蔷薇,,
4058,10267,{6330=1000},{8004=1},1,{},惩戒胡帕·封印之力,,
4059,10267,{6330=1000},{8029=1},1,{},梦华秋月,,
4060,10267,{6330=1000},{8018=1},1,{},银霄战甲·超级裂空座,,
4061,10267,{6330=100},{2012=1},1,{},五一头像框*1,,
4062,10267,{6330=100},{2403=1},1,{},五一称号*1,,
4100,10268,{6330=10},{talent_point=3},2000,{},天赋点*3,,
4101,10268,{6330=1},{515=1},1000,{},体力药水(中)*1,,
4102,10268,{6330=1},{502=2},1000,{},万能升星碎片*1,,
4103,10268,{6330=5},{521=2},1000,{},神兽万能碎片*2,,
4104,10268,{6330=5},{539=1},1000,{},粉色万能*1,,
4105,10268,{6330=2},{502=1},1000,{},万能升星碎片*1,,
4106,10268,{6330=10},{521=2},1000,{},神兽万能碎片*2,,
4107,10268,{6330=10},{539=1},1000,{},粉色万能*1,,
4108,10268,{6330=100},{6059=1},500,{},饰品觉醒选择箱子*1,,
4109,10268,{6330=3},{501=2},2000,{},翡翠星石*2,,
4110,10268,{6330=2},{519=10},1000,{},抽卡券*10,,
4111,10268,{6330=2},{503=10},1000,{},金钥匙*10,,
4112,10268,{6330=2},{520=10},1000,{},探险器抽卡*10,,
4113,10268,{6330=1},{gold=300000},1000,{},金币*10w,,
4114,10268,{6330=2},{930=5},1000,{},突破材料礼袋*5,,
4115,10268,{6330=2},{870=5},1000,{},古旧突破材料礼袋,,
4116,10268,{6330=2},{2102=1},1000,{},中级强化石*1,,
4117,10268,{6330=5},{2103=1},1000,{},紫强化*1,,
4118,10268,{6330=2},{5000=5},1000,{},能量药剂*5,,
4119,10268,{6330=5},{602=1},1000,{},银项链*1,,
4120,10268,{6330=50},{902=1},1000,{},高级好感度礼盒*1,,
4121,10268,{6330=2},{850=20},1000,{},蓝色潜能石*20,,
4122,10268,{6330=2},{851=2},1000,{},紫色潜能石*2,,
4123,10268,{6330=1},{121=1},1000,{},洗练核心,,
4124,10268,{6330=5},{59002=10},1000,{},中级Z觉醒碎片,,
4125,10268,{6330=10},{59003=5},1000,{},高级Z觉醒碎片,,
4126,10268,{6330=500},{6120=1},10,{},最老四个橙色携带道具宝箱,,
4127,10268,{6330=1000},{2195=1},2,{},热门精灵皮肤随机盲盒,,
4128,10268,{6330=1500},{6200=1},2,{},全史诗精灵随机盲盒,,
4129,10268,{6330=5},{23631=3},500,{3=3631},蒂安希碎片,,
4130,10268,{6330=5},{21261=3},500,{3=1261},洛奇亚碎片,,
4131,10268,{6330=5},{21961=3},500,{3=1961},盖欧卡碎片,,
4132,10268,{6330=5},{22431=3},500,{3=2431},达克莱伊碎片,,
4133,10268,{6330=5},{22381=3},500,{3=2381},雷吉奇卡斯碎片,,
4134,10268,{6330=5},{22351=3},500,{3=2351},帝牙卢卡碎片,,
4135,10268,{6330=5},{22361=3},500,{3=2361},帕路奇亚碎片,,
4136,10268,{6330=5},{22391=3},500,{3=2391},骑拉帝纳碎片,,
4137,10268,{6330=5},{22421=3},500,{3=2421},玛娜菲碎片,,
4138,10268,{6330=5},{22461=3},500,{3=2461},比克提尼碎片,,
4139,10268,{6330=5},{23621=3},500,{3=3621},基格尔德碎片,,
4140,10268,{6330=5},{24111=3},500,{3=4111},玛机雅娜碎片,,
4141,10268,{6330=1000},{8014=1},1,{},街头滑板·路卡利欧,,
4142,10268,{6330=1000},{8010=1},1,{},鱼龙夜舞·沙奈朵,,
4143,10268,{6330=1000},{8002=1},1,{},蒂安希·冰雪公主,,
4144,10268,{6330=1000},{8000=1},1,{},几何雪花·圣诞魔影,,
4145,10268,{6330=1000},{8037=1},1,{},圣翼红莲,,
4146,10268,{6330=1000},{8023=1},1,{},圣诞老人,,
4147,10268,{6330=1000},{8020=1},1,{},幽灵船长·超级耿鬼,,
4148,10268,{6330=1000},{8029=1},1,{},梦华秋月,,
4160,10269,{6330=10},{talent_point=3},2000,{},天赋点*3,,
4161,10269,{6330=1},{515=1},1000,{},体力药水(中)*1,,
4162,10269,{6330=1},{502=2},1000,{},万能升星碎片*1,,
4163,10269,{6330=5},{521=2},1000,{},神兽万能碎片*2,,
4164,10269,{6330=5},{539=1},1000,{},粉色万能*1,,
4165,10269,{6330=100},{6059=1},500,{},饰品觉醒选择箱子*1,,
4166,10269,{6330=3},{501=2},2000,{},翡翠星石*2,,
4167,10269,{6330=2},{519=10},1000,{},抽卡券*10,,
4168,10269,{6330=2},{503=10},1000,{},金钥匙*10,,
4169,10269,{6330=2},{520=10},1000,{},探险器抽卡*10,,
4170,10269,{6330=1},{gold=300000},1000,{},金币*10w,,
4171,10269,{6330=2},{930=5},1000,{},突破材料礼袋*5,,
4172,10269,{6330=2},{870=5},1000,{},古旧突破材料礼袋,,
4173,10269,{6330=2},{2102=1},1000,{},中级强化石*1,,
4174,10269,{6330=5},{2103=1},1000,{},紫强化*1,,
4175,10269,{6330=2},{5000=5},1000,{},能量药剂*5,,
4176,10269,{6330=5},{602=1},1000,{},银项链*1,,
4177,10269,{6330=50},{902=1},1000,{},高级好感度礼盒*1,,
4178,10269,{6330=2},{850=20},1000,{},蓝色潜能石*20,,
4179,10269,{6330=2},{851=2},1000,{},紫色潜能石*2,,
4180,10269,{6330=1},{121=1},1000,{},洗练核心,,
4181,10269,{6330=5},{59002=10},1000,{},中级Z觉醒碎片,,
4182,10269,{6330=10},{59003=5},1000,{},高级Z觉醒碎片,,
4183,10269,{6330=1000},{2195=1},5,{},热门精灵皮肤随机盲盒,,
4184,10269,{6330=1500},{6200=1},10,{},全史诗精灵随机盲盒,,
4185,10269,{6330=5000},{6915=1},1,{},全橙色携带道具宝箱,,
4186,10269,{6330=10000},{6199=1},1,{},全史诗精灵自选,,
4187,10269,{6330=10000},{2191=1},1,{},全皮肤自选,,
4188,10269,{6330=5},{23631=3},500,{3=3631},蒂安希碎片,,
4189,10269,{6330=5},{21261=3},500,{3=1261},洛奇亚碎片,,
4190,10269,{6330=5},{21961=3},500,{3=1961},盖欧卡碎片,,
4191,10269,{6330=5},{22431=3},500,{3=2431},达克莱伊碎片,,
4192,10269,{6330=5},{22381=3},500,{3=2381},雷吉奇卡斯碎片,,
4193,10269,{6330=5},{22351=3},500,{3=2351},帝牙卢卡碎片,,
4194,10269,{6330=5},{22361=3},500,{3=2361},帕路奇亚碎片,,
4195,10269,{6330=5},{22391=3},500,{3=2391},骑拉帝纳碎片,,
4196,10269,{6330=5},{22421=3},500,{3=2421},玛娜菲碎片,,
4197,10269,{6330=5},{22461=3},500,{3=2461},比克提尼碎片,,
4198,10269,{6330=5},{23621=3},500,{3=3621},基格尔德碎片,,
4199,10269,{6330=5},{24111=3},500,{3=4111},玛机雅娜碎片,,
4200,10269,{6330=1000},{8014=1},1,{},街头滑板·路卡利欧,,
4201,10269,{6330=1000},{8010=1},1,{},鱼龙夜舞·沙奈朵,,
4202,10269,{6330=1000},{8002=1},1,{},蒂安希·冰雪公主,,
4203,10269,{6330=1000},{8000=1},1,{},几何雪花·圣诞魔影,,
4204,10269,{6330=1000},{8037=1},1,{},圣翼红莲,,
4205,10269,{6330=1000},{8023=1},1,{},圣诞老人,,
4206,10269,{6330=1000},{8020=1},1,{},幽灵船长·超级耿鬼,,
4207,10269,{6330=1000},{8029=1},1,{},梦华秋月,,
4262,10270,{6071=20},{2152=1},50,{},紫携带万能*1,,
4263,10270,{6071=60},{945=1},50,{},紫携带任选*1,,
4264,10270,{6071=120},{2153=1},50,{},橙携带万能*1,,
4265,10270,{6071=2000},{6914=1},2,{},新橙色携带宝箱,,
4266,10270,{6071=3000},{6915=1},2,{},全橙色携带宝箱,,
4267,10270,{6071=8000},{6917=1},2,{},红色携带道具宝箱I,,
4268,10270,{6071=8000},{6918=1},2,{},红色携带道具宝箱II,,
4269,10270,{6349=10},{850=20},500,{},蓝色潜能石*20,,
4270,10270,{6349=10},{5000=5},500,{},晶石盒子*5,,
4271,10270,{6349=20},{930=5},500,{},能量药剂*5,,
4272,10270,{6349=20},{13=10},1000,{},美味之水*10,,
4273,10270,{6349=10},{900=2},200,{},初级好感度礼盒*5,,
4274,10270,{6349=10},{2101=2},200,{},初级强化石*5,,
4275,10270,{6349=10},{451=10},1000,{},普通努力币*10,,
4276,10270,{6349=100},{8192=1},100,{},史诗精灵碎片盲盒I*1,,
4277,10270,{6349=50},{526=1},100,{},限时抽卡券*1,,
4278,10270,{6349=50},{453=10},100,{},特权币*10,,
4279,10270,{6349=50},{talent_point=1},100,{},天赋点*1,,
4280,10270,{6349=50},{4000=10},100,{},探险零件*10,,
4281,10270,{6349=2000},{9100=1},10,{},世界盲盒*1,,
4282,10270,{6349=2},{gold=10000},9999,{},金币*5W,,
4283,10271,{6071=20},{2152=1},50,{},紫携带万能*1,,
4284,10271,{6071=60},{945=1},50,{},紫携带任选*1,,
4285,10271,{6071=120},{2153=1},50,{},橙携带万能*1,,
4287,10271,{6071=2000},{6915=1},5,{},全橙色携带宝箱,,
4288,10271,{6071=8000},{6917=1},2,{},红色携带道具宝箱I,,
4289,10271,{6071=8000},{6918=1},2,{},红色携带道具宝箱II,,
4290,10271,{6071=8000},{6919=1},2,{},红色携带道具宝箱III,,
4291,10271,{6349=10},{850=20},500,{},蓝色潜能石*20,,
4292,10271,{6349=10},{5000=5},500,{},晶石盒子*5,,
4293,10271,{6349=20},{930=5},500,{},能量药剂*5,,
4294,10271,{6349=20},{13=10},1000,{},美味之水*10,,
4295,10271,{6349=10},{900=2},200,{},初级好感度礼盒*5,,
4296,10271,{6349=10},{2101=2},200,{},初级强化石*5,,
4297,10271,{6349=10},{451=10},1000,{},普通努力币*10,,
4298,10271,{6349=100},{8192=1},100,{},史诗精灵碎片盲盒I*1,,
4299,10271,{6349=50},{526=1},100,{},限时抽卡券*1,,
4300,10271,{6349=50},{453=10},100,{},特权币*10,,
4301,10271,{6349=50},{talent_point=1},100,{},天赋点*1,,
4302,10271,{6349=50},{4000=10},100,{},探险零件*10,,
4303,10271,{6349=2000},{9100=1},10,{},世界盲盒*1,,
4304,10271,{6349=2},{gold=10000},9999,{},金币*5W,,
4305,10271,{6349=10},{100=1},1000,{},饰品图纸,,
4306,10271,{3128=1},{20761=1},1000,{},超梦碎片,,
4307,10271,{3132=1},{23241=1},1000,{},酋雷姆碎片,,
4308,10272,{6301=20},{502=1},400,{},蓝色购物券*20   兑换   普通万能碎片*1,,
4309,10272,{6302=20},{502=2},600,{},紫色购物券*20   兑换   普通万能碎片*2,,
4310,10272,{6301=50},{521=1},200,{},蓝色购物券*50   兑换   神兽万能碎片*1,,
4311,10272,{6302=50},{521=2},300,{},紫色购物券*50   兑换   神兽万能碎片*2,,
4312,10272,{6301=20},{talent_point=1},200,{},蓝色购物券*20   兑换   天赋点*1,,
4313,10272,{6302=40},{talent_point=2},300,{},紫色购物券*20   兑换   天赋点*2,,
4314,10272,{6301=20},{19=1},500,{},蓝色购物券*20   兑换   神奇胶囊*1,,
4315,10272,{6302=20},{19=2},500,{},紫色购物券*20   兑换   神奇胶囊*2,,
4316,10272,{6302=80;6301=80},{503=10},100,{},蓝色购物券*80 紫色购物券*80   兑换   金钥匙*10,,
4317,10272,{6301=60},{2103=2},500,{},蓝色购物券*60   兑换   紫色携带强化*2,,
4318,10272,{6301=100},{453=10},300,{},蓝色购物券*100   兑换   特权币*10,,
4319,10272,{6301=100},{4000=100},300,{},蓝色购物券*100   兑换   探险零件*100,,
4320,10272,{6301=100},{930=5},300,{},蓝色购物券*100   兑换   突破材料礼袋*5,,
4321,10272,{6301=100},{529=50},500,{},蓝色购物券*100   兑换   符石精华*50,,
4322,10272,{6301=100},{100=2},300,{},蓝色购物券*100   兑换   饰品图纸*2,,
4323,10272,{6301=20},{gold=100000},9000,{},蓝色购物券*20   兑换   金币*100000,,
4324,10272,{6302=50;6301=20},{501=1},300,{},蓝色购物券*20 紫色购物券*50   兑换   质朴配饰*1,,
4325,10272,{6302=50;6301=600},{942=1},200,{},蓝色购物券*600 紫色购物券*50   兑换   紫色携带道具礼箱*1,,
4326,10272,{6302=150;6301=550},{6059=1},100,{},蓝色购物券*550 紫色购物券*150   兑换   饰品觉醒选择箱子*1,,
4327,10272,{6302=80;6301=400},{6050=1},100,{},蓝色购物券*400 紫色购物券*80   兑换   饰品觉醒随机箱子*1,,
4328,10272,{6302=200;6301=1800},{9100=1},20,{},蓝色购物券*1800 紫色购物券*200   兑换   世界随机盲盒*1,,
4500,10273,{6368=2;6369=2},{2018=1},1,{},国庆头像框,,
4501,10273,{6368=2;6371=2;6370=2;6369=2},{2407=1},1,{},国庆称号,,
4502,10273,{6368=1;6370=1},{2317=1},1,{},国庆头像,,
4503,10273,{6370=2;6371=2},{2017=1},1,{},中秋头像框,,
4504,10273,{6368=2;6371=2;6370=2;6369=2},{2406=1},1,{},中秋称号,,
4505,10273,{6369=1;6371=1},{2316=1},1,{},中秋头像,,
4506,10273,{6368=6;6371=6;6370=6;6369=6},{2204=1},1,{},布尔美丽的信物,,
4507,10273,{6368=8;6371=8;6370=8;6369=8},{925=1},10,{},S精灵选择宝箱,,
4508,10273,{6368=10;6371=10;6370=10;6369=10},{6059=1},500,{},饰品觉醒选择箱子,,
4509,10273,{6368=6;6371=6;6370=6;6369=6},{2152=1},100,{},紫色万能石,,
4510,10273,{6368=3;6371=3;6370=3;6369=3},{rmb=8888},20,{},钻石,,
4511,10273,{6368=4;6369=4},{974=1},200,{},随机红色符石宝箱,,
4512,10273,{6370=3;6371=3},{501=1},1000,{},饰品升星道具,,
4513,10273,{6368=2;6370=2},{962=1},200,{},紫色探险器宝箱,,
4514,10273,{6369=2;6371=2},{talent_point=5},500,{},天赋点,,
4515,10273,{6368=1},{gold=1000000},5000,{},金币,,
4516,10273,{6369=1},{930=6},1000,{},突破材料箱子,,
4517,10273,{6370=1},{5000=6},1000,{},强化药剂,,
4518,10273,{6371=1},{2103=1},1000,{},携带紫强化,,
4600,10274,{6071=20},{2152=1},50,{},紫携带万能*1,,
4601,10274,{6071=60},{945=1},50,{},紫携带任选*1,,
4602,10274,{6071=120},{2153=1},50,{},橙携带万能*1,,
4603,10274,{6071=2000},{6915=1},5,{},全橙色携带宝箱,,
4604,10274,{6071=8000},{6917=1},2,{},红色携带道具宝箱I,,
4605,10274,{6071=8000},{6918=1},2,{},红色携带道具宝箱II,,
4606,10274,{6071=8000},{6919=1},2,{},红色携带道具宝箱III,,
4607,10274,{6071=8000},{6920=1},2,{},红色携带道具宝箱IV,,
4608,10274,{6349=10},{850=40},500,{},蓝色潜能石*40,,
4609,10274,{6349=10},{5000=5},500,{},晶石盒子*5,,
4610,10274,{6349=20},{930=5},500,{},能量药剂*5,,
4611,10274,{6349=20},{13=10},1000,{},美味之水*10,,
4612,10274,{6349=10},{900=2},200,{},初级好感度礼盒*5,,
4613,10274,{6349=10},{2101=5},200,{},初级强化石*5,,
4614,10274,{6349=10},{451=20},1000,{},普通努力币*20,,
4615,10274,{6349=100},{8192=1},100,{},史诗精灵碎片盲盒I*1,,
4616,10274,{6349=50},{526=1},100,{},限时抽卡券*1,,
4617,10274,{6349=50},{453=20},100,{},特权币*20,,
4618,10274,{6349=50},{talent_point=5},100,{},天赋点*5,,
4619,10274,{6349=50},{4000=100},100,{},探险零件*100,,
4620,10274,{6349=2000},{9100=1},10,{},世界盲盒*1,,
4621,10274,{6349=2},{gold=50000},9999,{},金币*5W,,
4622,10274,{6349=10},{100=1},1000,{},饰品图纸,,
4623,10274,{3128=1},{20761=1},1000,{},超梦碎片,,
4624,10274,{3132=1},{23241=1},1000,{},酋雷姆碎片,,
4625,10274,{6071=10000},{30481=1},1,{},神·焰白涡轮,,
4626,10274,{6071=10000},{30483=1},1,{},神·无极碎星,,
4627,10274,{6071=240},{2153=1},50,{},橙携带万能*1,,
4628,10274,{2247=1},{rmb=100000},50,{},妮莫的信物,,
4629,10274,{2249=1},{rmb=300000},10,{},妮莫的信物,,
4630,10274,{2250=1},{rmb=300000},10,{},八朔的信物,,
4631,10274,{2251=1},{rmb=300000},10,{},波琵的信物,,
4632,10274,{2254=1},{rmb=500000},10,{},小光的信物,,
4633,10274,{2252=1},{rmb=1000000},5,{},小霞(夏日限定)的信物,,
4634,10274,{6071=10000},{30484=1},1,{},神·星芒尾棘,,
4700,10275,{6071=20},{2152=1},50,{},紫携带万能*1,,
4701,10275,{6071=60},{945=1},50,{},紫携带任选*1,,
4702,10275,{6071=120},{2153=1},50,{},橙携带万能*1,,
4703,10275,{6071=240},{2153=1},50,{},橙携带万能*1,,
4704,10275,{6071=2000},{6915=1},5,{},全橙色携带宝箱,,
4705,10275,{6071=8000},{6917=1},2,{},红色携带道具宝箱I,,
4706,10275,{6071=8000},{6918=1},2,{},红色携带道具宝箱II,,
4707,10275,{6071=8000},{6919=1},2,{},红色携带道具宝箱III,,
4708,10275,{6071=8000},{6920=1},2,{},红色携带道具宝箱IV,,
4709,10275,{6071=10000},{30481=1},1,{},神·焰白涡轮,,
4710,10275,{6071=10000},{30483=1},1,{},神·无极碎星,,
4711,10275,{6071=10000},{30484=1},1,{},神·星芒尾棘,,
4712,10275,{6349=10},{850=40},500,{},蓝色潜能石*40,,
4713,10275,{6349=10},{5000=5},500,{},晶石盒子*5,,
4714,10275,{6349=20},{930=5},500,{},能量药剂*5,,
4715,10275,{6349=20},{13=10},1000,{},美味之水*10,,
4716,10275,{6349=10},{900=2},200,{},初级好感度礼盒*5,,
4717,10275,{6349=10},{2101=5},200,{},初级强化石*5,,
4718,10275,{6349=10},{451=20},1000,{},普通努力币*20,,
4719,10275,{6349=100},{8192=1},100,{},史诗精灵碎片盲盒I*1,,
4720,10275,{6349=50},{526=1},100,{},限时抽卡券*1,,
4721,10275,{6349=50},{453=20},100,{},特权币*20,,
4722,10275,{6349=50},{talent_point=5},100,{},天赋点*5,,
4723,10275,{6349=50},{4000=100},100,{},探险零件*100,,
4724,10275,{6349=2000},{9100=1},10,{},世界盲盒*1,,
4725,10275,{6349=2},{gold=50000},9999,{},金币*5W,,
4726,10275,{6349=10},{100=1},1000,{},饰品图纸,,
4727,10275,{6071=10000},{30488=1},1,{},神·精灵宝石,,
4728,10275,{6071=10000},{30489=1},1,{},神·断崖之剑,,
4729,10275,{6071=10000},{30490=1},1,{},神·海洋之心,,
4730,10275,{6071=10000},{30491=1},1,{},神·裂空宝珠,,
4731,10275,{6071=10000},{30492=1},1,{},神·精神结晶,,
4800,10276,{2249=1},{rmb=300000},10,{},妮莫的信物,,
4801,10276,{2250=1},{rmb=300000},10,{},八朔的信物,,
4802,10276,{2251=1},{rmb=300000},10,{},波琵的信物,,
4803,10276,{2254=1},{rmb=500000},10,{},小光的信物,,
4804,10276,{2252=1},{rmb=1000000},5,{},小霞(夏日限定)的信物,,
4805,10276,{3128=1},{20761=1},1000,{},超梦碎片,,
4806,10276,{3132=1},{23241=1},1000,{},酋雷姆碎片,,
4900,10277,{21961=94000},{521=94000},1,{},神兽万能碎片,,
5000,10278,{6071=20},{2152=1},200,{},紫携带万能*1,,
5001,10278,{6071=60},{945=1},50,{},紫携带任选*1,,
5002,10278,{6071=120},{2153=1},100,{},橙携带万能*1,,
5003,10278,{6071=600},{2154=1},50,{},玫红万能*1,,
5004,10278,{6071=2000},{6915=1},5,{},全橙色携带宝箱,,
5005,10278,{6071=8000},{6917=1},2,{},红色携带道具宝箱I,,
5006,10278,{6071=8000},{6918=1},2,{},红色携带道具宝箱II,,
5007,10278,{6071=8000},{6919=1},2,{},红色携带道具宝箱III,,
5008,10278,{6071=8000},{6920=1},2,{},红色携带道具宝箱IV,,
5009,10278,{6071=10000},{6921=1},5,{},红色携带道具宝箱V,,
5010,10278,{6349=10},{850=40},500,{},蓝色潜能石*40,,
5011,10278,{6349=10},{5000=5},500,{},晶石盒子*5,,
5012,10278,{6349=20},{930=5},500,{},能量药剂*5,,
5013,10278,{6349=20},{13=10},1000,{},美味之水*10,,
5014,10278,{6349=10},{900=2},200,{},初级好感度礼盒*5,,
5015,10278,{6349=10},{2101=5},200,{},初级强化石*5,,
5016,10278,{6349=10},{451=20},1000,{},普通努力币*20,,
5017,10278,{6349=100},{8192=1},100,{},史诗精灵碎片盲盒I*1,,
5018,10278,{6349=50},{526=1},100,{},限时抽卡券*1,,
5019,10278,{6349=50},{453=20},100,{},特权币*20,,
5020,10278,{6349=50},{talent_point=5},100,{},天赋点*5,,
5021,10278,{6349=50},{4000=100},100,{},探险零件*100,,
5022,10278,{6349=2000},{9100=1},10,{},世界盲盒*1,,
5023,10278,{6349=2},{gold=50000},9999,{},金币*5W,,
5024,10278,{6349=10},{100=1},5000,{},饰品图纸,,
5025,10278,{6071=10000},{30493=1},1,{},神·飞水手里剑,,
5026,10278,{6071=10000},{30494=1},1,{},神·咸鱼龙刺,,
5027,10278,{6071=10000},{30495=1},1,{},神·七彩神羽,,
5028,10278,{6071=10000},{30496=1},1,{},神·葛拉西蒂亚花,,
5100,10279,{2152=8},{2153=1},50,{},紫色万能石换橙色万能石,,
5101,10279,{2153=6},{2154=1},50,{},橙色万能石换玫红万能石,,
5102,10279,{2249=1},{rmb=300000},10,{},妮莫的信物,,
5103,10279,{2250=1},{rmb=300000},10,{},八朔的信物,,
5104,10279,{2251=1},{rmb=300000},10,{},波琵的信物,,
5105,10279,{2254=1},{rmb=500000},10,{},小光的信物,,
5106,10279,{2252=1},{rmb=1000000},5,{},小霞(夏日限定)的信物,,
5107,10279,{3128=1},{20761=1},1000,{},超梦碎片,,
5108,10279,{3132=1},{23241=1},1000,{},酋雷姆碎片,,
5109,10279,{rmb=5000;451=10000},{452=500},1000,{},努力币置换,,
5110,10279,{6218=1},{rmb=388888},8,{},神话自选箱子置换,,
5200,10280,{6330=10},{talent_point=3},2000,{},天赋点*3,,
5201,10280,{6330=1},{515=1},1000,{},体力药水(中)*1,,
5202,10280,{6330=1},{502=2},1000,{},万能升星碎片*1,,
5203,10280,{6330=5},{521=2},1000,{},神兽万能碎片*2,,
5204,10280,{6330=5},{539=1},1000,{},粉色万能*1,,
5205,10280,{6330=100},{6059=1},500,{},饰品觉醒选择箱子*1,,
5206,10280,{6330=3},{501=2},2000,{},翡翠星石*2,,
5207,10280,{6330=2},{519=10},1000,{},抽卡券*10,,
5208,10280,{6330=2},{503=10},1000,{},金钥匙*10,,
5209,10280,{6330=2},{520=10},1000,{},探险器抽卡*10,,
5210,10280,{6330=1},{gold=300000},1000,{},金币*10w,,
5211,10280,{6330=2},{930=5},1000,{},突破材料礼袋*5,,
5212,10280,{6330=2},{870=5},1000,{},古旧突破材料礼袋,,
5213,10280,{6330=2},{2102=1},1000,{},中级强化石*1,,
5214,10280,{6330=5},{2103=1},1000,{},紫强化*1,,
5215,10280,{6330=2},{5000=5},1000,{},能量药剂*5,,
5216,10280,{6330=5},{602=1},1000,{},银项链*1,,
5217,10280,{6330=50},{902=1},1000,{},高级好感度礼盒*1,,
5218,10280,{6330=2},{850=20},1000,{},蓝色潜能石*20,,
5219,10280,{6330=2},{851=2},1000,{},紫色潜能石*2,,
5220,10280,{6330=1},{121=1},1000,{},洗练核心,,
5221,10280,{6330=5},{59002=10},1000,{},中级Z觉醒碎片,,
5222,10280,{6330=10},{59003=5},1000,{},高级Z觉醒碎片,,
5223,10280,{6330=1000},{2195=1},5,{},热门精灵皮肤随机盲盒,,
5224,10280,{6330=1500},{6200=1},10,{},全史诗精灵随机盲盒,,
5225,10280,{6330=5000},{6915=1},1,{},全橙色携带道具宝箱,,
5226,10280,{6330=10000},{6199=1},1,{},全史诗精灵自选,,
5227,10280,{6330=10000},{2191=1},1,{},全皮肤自选,,
5228,10280,{6330=5},{23631=3},500,{3=3631},蒂安希碎片,,
5229,10280,{6330=5},{21261=3},500,{3=1261},洛奇亚碎片,,
5230,10280,{6330=5},{21961=3},500,{3=1961},盖欧卡碎片,,
5231,10280,{6330=5},{22431=3},500,{3=2431},达克莱伊碎片,,
5232,10280,{6330=5},{22381=3},500,{3=2381},雷吉奇卡斯碎片,,
5233,10280,{6330=5},{22351=3},500,{3=2351},帝牙卢卡碎片,,
5234,10280,{6330=5},{22361=3},500,{3=2361},帕路奇亚碎片,,
5235,10280,{6330=5},{22391=3},500,{3=2391},骑拉帝纳碎片,,
5236,10280,{6330=5},{22421=3},500,{3=2421},玛娜菲碎片,,
5237,10280,{6330=5},{22461=3},500,{3=2461},比克提尼碎片,,
5238,10280,{6330=5},{23621=3},500,{3=3621},基格尔德碎片,,
5239,10280,{6330=5},{24111=3},500,{3=4111},玛机雅娜碎片,,
5240,10280,{6330=1000},{8014=1},1,{},街头滑板·路卡利欧,,
5241,10280,{6330=1000},{8010=1},1,{},鱼龙夜舞·沙奈朵,,
5242,10280,{6330=1000},{8002=1},1,{},蒂安希·冰雪公主,,
5243,10280,{6330=1000},{8000=1},1,{},几何雪花·圣诞魔影,,
5244,10280,{6330=1000},{8037=1},1,{},圣翼红莲,,
5245,10280,{6330=1000},{8023=1},1,{},圣诞老人,,
5246,10280,{6330=1000},{8020=1},1,{},幽灵船长·超级耿鬼,,
5247,10280,{6330=1000},{8029=1},1,{},梦华秋月,,
5300,10281,{6071=20},{2152=1},200,{},紫携带万能*1,,
5301,10281,{6071=60},{945=1},50,{},紫携带任选*1,,
5302,10281,{6071=120},{2153=1},100,{},橙携带万能*1,,
5303,10281,{6071=600},{2154=1},50,{},玫红万能*1,,
5304,10281,{6071=2000},{6915=1},5,{},全橙色携带宝箱,,
5305,10281,{6071=8000},{6917=1},2,{},红色携带道具宝箱I,,
5306,10281,{6071=8000},{6918=1},2,{},红色携带道具宝箱II,,
5307,10281,{6071=8000},{6919=1},2,{},红色携带道具宝箱III,,
5308,10281,{6071=8000},{6920=1},2,{},红色携带道具宝箱IV,,
5309,10281,{6071=10000},{6921=1},5,{},红色携带道具宝箱V,,
5310,10281,{6071=10000},{30493=1},1,{},神·飞水手里剑,,
5311,10281,{6071=10000},{30494=1},1,{},神·咸鱼龙刺,,
5312,10281,{6071=10000},{30495=1},1,{},神·七彩神羽,,
5313,10281,{6071=10000},{30496=1},1,{},神·葛拉西蒂亚花,,
5314,10281,{6349=10},{850=40},500,{},蓝色潜能石*40,,
5315,10281,{6349=10},{5000=5},500,{},晶石盒子*5,,
5316,10281,{6349=20},{930=5},500,{},能量药剂*5,,
