变量名,gateID,extraVersion,_beizhu,itemMap,count,probability,probability_tw,probability_kr,itemCount
3236,12509,5,,{6313=100;6312=100},1,30,30,30,1
3237,12510,5,,{6313=100;6312=100},1,30,30,30,1
3238,12601,5,,{6313=100;6312=100},1,30,30,30,1
3239,12602,5,,{6313=100;6312=100},1,30,30,30,1
3240,12603,5,,{6313=100;6312=100},1,30,30,30,1
3241,12604,5,,{6313=100;6312=100},1,30,30,30,1
3242,12605,5,,{6313=100;6312=100},1,30,30,30,1
3243,12606,5,,{6313=100;6312=100},1,30,30,30,1
3244,12607,5,,{6313=100;6312=100},1,30,30,30,1
3245,12608,5,,{6313=100;6312=100},1,30,30,30,1
3246,12609,5,,{6313=100;6312=100},1,30,30,30,1
3247,12610,5,,{6313=100;6312=100},1,30,30,30,1
3248,12701,5,,{6313=100;6312=100},1,30,30,30,1
3249,12702,5,,{6313=100;6312=100},1,30,30,30,1
3250,12703,5,,{6313=100;6312=100},1,30,30,30,1
3251,12704,5,,{6313=100;6312=100},1,30,30,30,1
3252,12705,5,,{6313=100;6312=100},1,30,30,30,1
3253,12706,5,,{6313=100;6312=100},1,30,30,30,1
3254,12707,5,,{6313=100;6312=100},1,30,30,30,1
3255,12708,5,,{6313=100;6312=100},1,30,30,30,1
3256,12709,5,,{6313=100;6312=100},1,30,30,30,1
3257,12710,5,,{6313=100;6312=100},1,30,30,30,1
3258,12801,5,,{6313=100;6312=100},1,30,30,30,1
3259,12802,5,,{6313=100;6312=100},1,30,30,30,1
3260,12803,5,,{6313=100;6312=100},1,30,30,30,1
3261,12804,5,,{6313=100;6312=100},1,30,30,30,1
3262,12805,5,,{6313=100;6312=100},1,30,30,30,1
3263,12806,5,,{6313=100;6312=100},1,30,30,30,1
3264,12807,5,,{6313=100;6312=100},1,30,30,30,1
3265,12808,5,,{6313=100;6312=100},1,30,30,30,1
3266,12809,5,,{6313=100;6312=100},1,30,30,30,1
3267,12810,5,,{6313=100;6312=100},1,30,30,30,1
3268,12901,5,,{6313=100;6312=100},1,30,30,30,1
3269,12902,5,,{6313=100;6312=100},1,30,30,30,1
3270,12903,5,,{6313=100;6312=100},1,30,30,30,1
3271,12904,5,,{6313=100;6312=100},1,30,30,30,1
3272,12905,5,,{6313=100;6312=100},1,30,30,30,1
3273,12906,5,,{6313=100;6312=100},1,30,30,30,1
3274,12907,5,,{6313=100;6312=100},1,30,30,30,1
3275,12908,5,,{6313=100;6312=100},1,30,30,30,1
3276,12909,5,,{6313=100;6312=100},1,30,30,30,1
3277,12910,5,,{6313=100;6312=100},1,30,30,30,1
3278,13001,5,,{6313=100;6312=100},1,30,30,30,1
3279,13002,5,,{6313=100;6312=100},1,30,30,30,1
3280,13003,5,,{6313=100;6312=100},1,30,30,30,1
3281,13004,5,,{6313=100;6312=100},1,30,30,30,1
3282,13005,5,,{6313=100;6312=100},1,30,30,30,1
3283,13006,5,,{6313=100;6312=100},1,30,30,30,1
3284,13007,5,,{6313=100;6312=100},1,30,30,30,1
3285,13008,5,,{6313=100;6312=100},1,30,30,30,1
3286,13009,5,,{6313=100;6312=100},1,30,30,30,1
3287,13010,5,,{6313=100;6312=100},1,30,30,30,1
3288,13101,5,,{6313=100;6312=100},1,30,30,30,1
3289,13102,5,,{6313=100;6312=100},1,30,30,30,1
3290,13103,5,,{6313=100;6312=100},1,30,30,30,1
3291,13104,5,,{6313=100;6312=100},1,30,30,30,1
3292,13105,5,,{6313=100;6312=100},1,30,30,30,1
3293,13106,5,,{6313=100;6312=100},1,30,30,30,1
3294,13107,5,,{6313=100;6312=100},1,30,30,30,1
3295,13108,5,,{6313=100;6312=100},1,30,30,30,1
3296,13109,5,,{6313=100;6312=100},1,30,30,30,1
3297,13110,5,,{6313=100;6312=100},1,30,30,30,1
3298,13201,5,,{6313=100;6312=100},1,30,30,30,1
3299,13202,5,,{6313=100;6312=100},1,30,30,30,1
3300,13203,5,,{6313=100;6312=100},1,30,30,30,1
3301,13204,5,,{6313=100;6312=100},1,30,30,30,1
3302,13205,5,,{6313=100;6312=100},1,30,30,30,1
3303,13206,5,,{6313=100;6312=100},1,30,30,30,1
3304,13207,5,,{6313=100;6312=100},1,30,30,30,1
3305,13208,5,,{6313=100;6312=100},1,30,30,30,1
3306,13209,5,,{6313=100;6312=100},1,30,30,30,1
3307,13210,5,,{6313=100;6312=100},1,30,30,30,1
3308,13301,5,,{6313=100;6312=100},1,30,30,30,1
3309,13302,5,,{6313=100;6312=100},1,30,30,30,1
3310,13303,5,,{6313=100;6312=100},1,30,30,30,1
3311,13304,5,,{6313=100;6312=100},1,30,30,30,1
3312,13305,5,,{6313=100;6312=100},1,30,30,30,1
3313,13306,5,,{6313=100;6312=100},1,30,30,30,1
3314,13307,5,,{6313=100;6312=100},1,30,30,30,1
3315,13308,5,,{6313=100;6312=100},1,30,30,30,1
3316,13309,5,,{6313=100;6312=100},1,30,30,30,1
3317,13310,5,,{6313=100;6312=100},1,30,30,30,1
3318,13401,5,,{6313=100;6312=100},1,30,30,30,1
3319,13402,5,,{6313=100;6312=100},1,30,30,30,1
3320,13403,5,,{6313=100;6312=100},1,30,30,30,1
3321,13404,5,,{6313=100;6312=100},1,30,30,30,1
3322,13405,5,,{6313=100;6312=100},1,30,30,30,1
3323,13406,5,,{6313=100;6312=100},1,30,30,30,1
3324,13407,5,,{6313=100;6312=100},1,30,30,30,1
3325,13408,5,,{6313=100;6312=100},1,30,30,30,1
3326,13409,5,,{6313=100;6312=100},1,30,30,30,1
3327,13410,5,,{6313=100;6312=100},1,30,30,30,1
3328,13501,5,,{6313=100;6312=100},1,30,30,30,1
3329,13502,5,,{6313=100;6312=100},1,30,30,30,1
3330,13503,5,,{6313=100;6312=100},1,30,30,30,1
3331,13504,5,,{6313=100;6312=100},1,30,30,30,1
3332,13505,5,,{6313=100;6312=100},1,30,30,30,1
3333,13506,5,,{6313=100;6312=100},1,30,30,30,1
3334,13507,5,,{6313=100;6312=100},1,30,30,30,1
3335,13508,5,,{6313=100;6312=100},1,30,30,30,1
3336,13509,5,,{6313=100;6312=100},1,30,30,30,1
3337,13510,5,,{6313=100;6312=100},1,30,30,30,1
3338,13601,5,,{6313=100;6312=100},1,30,30,30,1
3339,13602,5,,{6313=100;6312=100},1,30,30,30,1
3340,13603,5,,{6313=100;6312=100},1,30,30,30,1
3341,13604,5,,{6313=100;6312=100},1,30,30,30,1
3342,13605,5,,{6313=100;6312=100},1,30,30,30,1
3343,13606,5,,{6313=100;6312=100},1,30,30,30,1
3344,13607,5,,{6313=100;6312=100},1,30,30,30,1
3345,13608,5,,{6313=100;6312=100},1,30,30,30,1
3346,13609,5,,{6313=100;6312=100},1,30,30,30,1
3347,13610,5,,{6313=100;6312=100},1,30,30,30,1
3348,13701,5,,{6313=100;6312=100},1,30,30,30,1
3349,13702,5,,{6313=100;6312=100},1,30,30,30,1
3350,13703,5,,{6313=100;6312=100},1,30,30,30,1
3351,13704,5,,{6313=100;6312=100},1,30,30,30,1
3352,13705,5,,{6313=100;6312=100},1,30,30,30,1
3353,13706,5,,{6313=100;6312=100},1,30,30,30,1
3354,13707,5,,{6313=100;6312=100},1,30,30,30,1
3355,13708,5,,{6313=100;6312=100},1,30,30,30,1
3356,13709,5,,{6313=100;6312=100},1,30,30,30,1
3357,13710,5,,{6313=100;6312=100},1,30,30,30,1
3358,13801,5,,{6313=100;6312=100},1,30,30,30,1
3359,13802,5,,{6313=100;6312=100},1,30,30,30,1
3360,13803,5,,{6313=100;6312=100},1,30,30,30,1
3361,13804,5,,{6313=100;6312=100},1,30,30,30,1
3362,13805,5,,{6313=100;6312=100},1,30,30,30,1
3363,13806,5,,{6313=100;6312=100},1,30,30,30,1
3364,13807,5,,{6313=100;6312=100},1,30,30,30,1
3365,13808,5,,{6313=100;6312=100},1,30,30,30,1
3366,13809,5,,{6313=100;6312=100},1,30,30,30,1
3367,13810,5,,{6313=100;6312=100},1,30,30,30,1
3368,13901,5,,{6313=100;6312=100},1,30,30,30,1
3369,13902,5,,{6313=100;6312=100},1,30,30,30,1
3370,13903,5,,{6313=100;6312=100},1,30,30,30,1
3371,13904,5,,{6313=100;6312=100},1,30,30,30,1
3372,13905,5,,{6313=100;6312=100},1,30,30,30,1
3373,13906,5,,{6313=100;6312=100},1,30,30,30,1
3374,13907,5,,{6313=100;6312=100},1,30,30,30,1
3375,13908,5,,{6313=100;6312=100},1,30,30,30,1
3376,13909,5,,{6313=100;6312=100},1,30,30,30,1
3377,13910,5,,{6313=100;6312=100},1,30,30,30,1
3378,14001,5,,{6313=100;6312=100},1,30,30,30,1
3379,14002,5,,{6313=100;6312=100},1,30,30,30,1
3380,14003,5,,{6313=100;6312=100},1,30,30,30,1
3381,14004,5,,{6313=100;6312=100},1,30,30,30,1
3382,14005,5,,{6313=100;6312=100},1,30,30,30,1
3383,14006,5,,{6313=100;6312=100},1,30,30,30,1
3384,14007,5,,{6313=100;6312=100},1,30,30,30,1
3385,14008,5,,{6313=100;6312=100},1,30,30,30,1
3386,14009,5,,{6313=100;6312=100},1,30,30,30,1
3387,14010,5,,{6313=100;6312=100},1,30,30,30,1
3388,14101,5,,{6313=100;6312=100},1,30,30,30,1
3389,14102,5,,{6313=100;6312=100},1,30,30,30,1
3390,14103,5,,{6313=100;6312=100},1,30,30,30,1
3391,14104,5,,{6313=100;6312=100},1,30,30,30,1
3392,14105,5,,{6313=100;6312=100},1,30,30,30,1
3393,14106,5,,{6313=100;6312=100},1,30,30,30,1
3394,14107,5,,{6313=100;6312=100},1,30,30,30,1
3395,14108,5,,{6313=100;6312=100},1,30,30,30,1
3396,14109,5,,{6313=100;6312=100},1,30,30,30,1
3397,14110,5,,{6313=100;6312=100},1,30,30,30,1
3398,14201,5,,{6313=100;6312=100},1,30,30,30,1
3399,14202,5,,{6313=100;6312=100},1,30,30,30,1
3400,14203,5,,{6313=100;6312=100},1,30,30,30,1
3401,14204,5,,{6313=100;6312=100},1,30,30,30,1
3402,14205,5,,{6313=100;6312=100},1,30,30,30,1
3403,14206,5,,{6313=100;6312=100},1,30,30,30,1
3404,14207,5,,{6313=100;6312=100},1,30,30,30,1
3405,14208,5,,{6313=100;6312=100},1,30,30,30,1
3406,14209,5,,{6313=100;6312=100},1,30,30,30,1
3407,14210,5,,{6313=100;6312=100},1,30,30,30,1
3408,14301,5,,{6313=100;6312=100},1,30,30,30,1
3409,14302,5,,{6313=100;6312=100},1,30,30,30,1
3410,14303,5,,{6313=100;6312=100},1,30,30,30,1
3411,14304,5,,{6313=100;6312=100},1,30,30,30,1
3412,14305,5,,{6313=100;6312=100},1,30,30,30,1
3413,14306,5,,{6313=100;6312=100},1,30,30,30,1
3414,14307,5,,{6313=100;6312=100},1,30,30,30,1
3415,14308,5,,{6313=100;6312=100},1,30,30,30,1
3416,14309,5,,{6313=100;6312=100},1,30,30,30,1
3417,14310,5,,{6313=100;6312=100},1,30,30,30,1
3418,14401,5,,{6313=100;6312=100},1,30,30,30,1
3419,14402,5,,{6313=100;6312=100},1,30,30,30,1
3420,14403,5,,{6313=100;6312=100},1,30,30,30,1
3421,14404,5,,{6313=100;6312=100},1,30,30,30,1
3422,14405,5,,{6313=100;6312=100},1,30,30,30,1
3423,14406,5,,{6313=100;6312=100},1,30,30,30,1
3424,14407,5,,{6313=100;6312=100},1,30,30,30,1
3425,14408,5,,{6313=100;6312=100},1,30,30,30,1
3426,14409,5,,{6313=100;6312=100},1,30,30,30,1
3427,14410,5,,{6313=100;6312=100},1,30,30,30,1
3428,14501,5,,{6313=100;6312=100},1,30,30,30,1
3429,14502,5,,{6313=100;6312=100},1,30,30,30,1
3430,14503,5,,{6313=100;6312=100},1,30,30,30,1
3431,14504,5,,{6313=100;6312=100},1,30,30,30,1
3432,14505,5,,{6313=100;6312=100},1,30,30,30,1
3433,14506,5,,{6313=100;6312=100},1,30,30,30,1
3434,14507,5,,{6313=100;6312=100},1,30,30,30,1
3435,14508,5,,{6313=100;6312=100},1,30,30,30,1
3436,14509,5,,{6313=100;6312=100},1,30,30,30,1
3437,14510,5,,{6313=100;6312=100},1,30,30,30,1
3438,20101,5,,{6313=100;6312=100},1,60,60,60,1
3439,20102,5,,{6313=100;6312=100},1,60,60,60,1
3440,20103,5,,{6313=100;6312=100},1,60,60,60,1
3441,20201,5,,{6313=100;6312=100},1,60,60,60,1
3442,20202,5,,{6313=100;6312=100},1,60,60,60,1
3443,20203,5,,{6313=100;6312=100},1,60,60,60,1
3444,20301,5,,{6313=100;6312=100},1,60,60,60,1
3445,20302,5,,{6313=100;6312=100},1,60,60,60,1
3446,20303,5,,{6313=100;6312=100},1,60,60,60,1
3447,20304,5,,{6313=100;6312=100},1,60,60,60,1
3448,20401,5,,{6313=100;6312=100},1,60,60,60,1
3449,20402,5,,{6313=100;6312=100},1,60,60,60,1
3450,20403,5,,{6313=100;6312=100},1,60,60,60,1
3451,20404,5,,{6313=100;6312=100},1,60,60,60,1
3452,20501,5,,{6313=100;6312=100},1,60,60,60,1
3453,20502,5,,{6313=100;6312=100},1,60,60,60,1
3454,20503,5,,{6313=100;6312=100},1,60,60,60,1
3455,20504,5,,{6313=100;6312=100},1,60,60,60,1
3456,20505,5,,{6313=100;6312=100},1,60,60,60,1
3457,20601,5,,{6313=100;6312=100},1,60,60,60,1
3458,20602,5,,{6313=100;6312=100},1,60,60,60,1
3459,20603,5,,{6313=100;6312=100},1,60,60,60,1
3460,20604,5,,{6313=100;6312=100},1,60,60,60,1
3461,20605,5,,{6313=100;6312=100},1,60,60,60,1
3462,20701,5,,{6313=100;6312=100},1,60,60,60,1
3463,20702,5,,{6313=100;6312=100},1,60,60,60,1
3464,20703,5,,{6313=100;6312=100},1,60,60,60,1
3465,20704,5,,{6313=100;6312=100},1,60,60,60,1
3466,20705,5,,{6313=100;6312=100},1,60,60,60,1
3467,20801,5,,{6313=100;6312=100},1,60,60,60,1
3468,20802,5,,{6313=100;6312=100},1,60,60,60,1
3469,20803,5,,{6313=100;6312=100},1,60,60,60,1
3470,20804,5,,{6313=100;6312=100},1,60,60,60,1
3471,20805,5,,{6313=100;6312=100},1,60,60,60,1
3472,20901,5,,{6313=100;6312=100},1,60,60,60,1
3473,20902,5,,{6313=100;6312=100},1,60,60,60,1
3474,20903,5,,{6313=100;6312=100},1,60,60,60,1
3475,20904,5,,{6313=100;6312=100},1,60,60,60,1
3476,20905,5,,{6313=100;6312=100},1,60,60,60,1
3477,21001,5,,{6313=100;6312=100},1,60,60,60,1
3478,21002,5,,{6313=100;6312=100},1,60,60,60,1
3479,21003,5,,{6313=100;6312=100},1,60,60,60,1
3480,21004,5,,{6313=100;6312=100},1,60,60,60,1
3481,21005,5,,{6313=100;6312=100},1,60,60,60,1
3482,21101,5,,{6313=100;6312=100},1,60,60,60,1
3483,21102,5,,{6313=100;6312=100},1,60,60,60,1
3484,21103,5,,{6313=100;6312=100},1,60,60,60,1
3485,21104,5,,{6313=100;6312=100},1,60,60,60,1
3486,21105,5,,{6313=100;6312=100},1,60,60,60,1
3487,21201,5,,{6313=100;6312=100},1,60,60,60,1
3488,21202,5,,{6313=100;6312=100},1,60,60,60,1
3489,21203,5,,{6313=100;6312=100},1,60,60,60,1
3490,21204,5,,{6313=100;6312=100},1,60,60,60,1
3491,21205,5,,{6313=100;6312=100},1,60,60,60,1
3492,21301,5,,{6313=100;6312=100},1,60,60,60,1
3493,21302,5,,{6313=100;6312=100},1,60,60,60,1
3494,21303,5,,{6313=100;6312=100},1,60,60,60,1
3495,21304,5,,{6313=100;6312=100},1,60,60,60,1
3496,21305,5,,{6313=100;6312=100},1,60,60,60,1
3497,21401,5,,{6313=100;6312=100},1,60,60,60,1
3498,21402,5,,{6313=100;6312=100},1,60,60,60,1
3499,21403,5,,{6313=100;6312=100},1,60,60,60,1
3500,21404,5,,{6313=100;6312=100},1,60,60,60,1
3501,21405,5,,{6313=100;6312=100},1,60,60,60,1
3502,21501,5,,{6313=100;6312=100},1,60,60,60,1
3503,21502,5,,{6313=100;6312=100},1,60,60,60,1
3504,21503,5,,{6313=100;6312=100},1,60,60,60,1
3505,21504,5,,{6313=100;6312=100},1,60,60,60,1
3506,21505,5,,{6313=100;6312=100},1,60,60,60,1
3507,21601,5,,{6313=100;6312=100},1,60,60,60,1
3508,21602,5,,{6313=100;6312=100},1,60,60,60,1
3509,21603,5,,{6313=100;6312=100},1,60,60,60,1
3510,21604,5,,{6313=100;6312=100},1,60,60,60,1
3511,21605,5,,{6313=100;6312=100},1,60,60,60,1
3512,21701,5,,{6313=100;6312=100},1,60,60,60,1
3513,21702,5,,{6313=100;6312=100},1,60,60,60,1
3514,21703,5,,{6313=100;6312=100},1,60,60,60,1
3515,21704,5,,{6313=100;6312=100},1,60,60,60,1
3516,21705,5,,{6313=100;6312=100},1,60,60,60,1
3517,21801,5,,{6313=100;6312=100},1,60,60,60,1
3518,21802,5,,{6313=100;6312=100},1,60,60,60,1
3519,21803,5,,{6313=100;6312=100},1,60,60,60,1
3520,21804,5,,{6313=100;6312=100},1,60,60,60,1
3521,21805,5,,{6313=100;6312=100},1,60,60,60,1
3522,21901,5,,{6313=100;6312=100},1,60,60,60,1
3523,21902,5,,{6313=100;6312=100},1,60,60,60,1
3524,21903,5,,{6313=100;6312=100},1,60,60,60,1
3525,21904,5,,{6313=100;6312=100},1,60,60,60,1
3526,21905,5,,{6313=100;6312=100},1,60,60,60,1
3527,22001,5,,{6313=100;6312=100},1,60,60,60,1
3528,22002,5,,{6313=100;6312=100},1,60,60,60,1
3529,22003,5,,{6313=100;6312=100},1,60,60,60,1
3530,22004,5,,{6313=100;6312=100},1,60,60,60,1
3531,22005,5,,{6313=100;6312=100},1,60,60,60,1
3532,22101,5,,{6313=100;6312=100},1,60,60,60,1
3533,22102,5,,{6313=100;6312=100},1,60,60,60,1
3534,22103,5,,{6313=100;6312=100},1,60,60,60,1
3535,22104,5,,{6313=100;6312=100},1,60,60,60,1
3536,22105,5,,{6313=100;6312=100},1,60,60,60,1
3537,22201,5,,{6313=100;6312=100},1,60,60,60,1
3538,22202,5,,{6313=100;6312=100},1,60,60,60,1
3539,22203,5,,{6313=100;6312=100},1,60,60,60,1
3540,22204,5,,{6313=100;6312=100},1,60,60,60,1
3541,22205,5,,{6313=100;6312=100},1,60,60,60,1
3542,22301,5,,{6313=100;6312=100},1,60,60,60,1
3543,22302,5,,{6313=100;6312=100},1,60,60,60,1
3544,22303,5,,{6313=100;6312=100},1,60,60,60,1
3545,22304,5,,{6313=100;6312=100},1,60,60,60,1
3546,22305,5,,{6313=100;6312=100},1,60,60,60,1
3547,22401,5,,{6313=100;6312=100},1,60,60,60,1
3548,22402,5,,{6313=100;6312=100},1,60,60,60,1
3549,22403,5,,{6313=100;6312=100},1,60,60,60,1
3550,22404,5,,{6313=100;6312=100},1,60,60,60,1
3551,22405,5,,{6313=100;6312=100},1,60,60,60,1
3552,22501,5,,{6313=100;6312=100},1,60,60,60,1
3553,22502,5,,{6313=100;6312=100},1,60,60,60,1
3554,22503,5,,{6313=100;6312=100},1,60,60,60,1
3555,22504,5,,{6313=100;6312=100},1,60,60,60,1
3556,22505,5,,{6313=100;6312=100},1,60,60,60,1
3557,22601,5,,{6313=100;6312=100},1,60,60,60,1
3558,22602,5,,{6313=100;6312=100},1,60,60,60,1
3559,22603,5,,{6313=100;6312=100},1,60,60,60,1
3560,22604,5,,{6313=100;6312=100},1,60,60,60,1
3561,22605,5,,{6313=100;6312=100},1,60,60,60,1
3562,22701,5,,{6313=100;6312=100},1,60,60,60,1
3563,22702,5,,{6313=100;6312=100},1,60,60,60,1
3564,22703,5,,{6313=100;6312=100},1,60,60,60,1
3565,22704,5,,{6313=100;6312=100},1,60,60,60,1
3566,22705,5,,{6313=100;6312=100},1,60,60,60,1
3567,22801,5,,{6313=100;6312=100},1,60,60,60,1
3568,22802,5,,{6313=100;6312=100},1,60,60,60,1
3569,22803,5,,{6313=100;6312=100},1,60,60,60,1
3570,22804,5,,{6313=100;6312=100},1,60,60,60,1
3571,22805,5,,{6313=100;6312=100},1,60,60,60,1
3572,22901,5,,{6313=100;6312=100},1,60,60,60,1
3573,22902,5,,{6313=100;6312=100},1,60,60,60,1
3574,22903,5,,{6313=100;6312=100},1,60,60,60,1
3575,22904,5,,{6313=100;6312=100},1,60,60,60,1
3576,22905,5,,{6313=100;6312=100},1,60,60,60,1
3577,23001,5,,{6313=100;6312=100},1,60,60,60,1
3578,23002,5,,{6313=100;6312=100},1,60,60,60,1
3579,23003,5,,{6313=100;6312=100},1,60,60,60,1
3580,23004,5,,{6313=100;6312=100},1,60,60,60,1
3581,23005,5,,{6313=100;6312=100},1,60,60,60,1
3582,23101,5,,{6313=100;6312=100},1,60,60,60,1
3583,23102,5,,{6313=100;6312=100},1,60,60,60,1
3584,23103,5,,{6313=100;6312=100},1,60,60,60,1
3585,23104,5,,{6313=100;6312=100},1,60,60,60,1
3586,23105,5,,{6313=100;6312=100},1,60,60,60,1
3587,23201,5,,{6313=100;6312=100},1,60,60,60,1
3588,23202,5,,{6313=100;6312=100},1,60,60,60,1
3589,23203,5,,{6313=100;6312=100},1,60,60,60,1
3590,23204,5,,{6313=100;6312=100},1,60,60,60,1
3591,23205,5,,{6313=100;6312=100},1,60,60,60,1
3592,23301,5,,{6313=100;6312=100},1,60,60,60,1
3593,23302,5,,{6313=100;6312=100},1,60,60,60,1
3594,23303,5,,{6313=100;6312=100},1,60,60,60,1
3595,23304,5,,{6313=100;6312=100},1,60,60,60,1
3596,23305,5,,{6313=100;6312=100},1,60,60,60,1
3597,23401,5,,{6313=100;6312=100},1,60,60,60,1
3598,23402,5,,{6313=100;6312=100},1,60,60,60,1
3599,23403,5,,{6313=100;6312=100},1,60,60,60,1
3600,23404,5,,{6313=100;6312=100},1,60,60,60,1
3601,23405,5,,{6313=100;6312=100},1,60,60,60,1
3602,23501,5,,{6313=100;6312=100},1,60,60,60,1
3603,23502,5,,{6313=100;6312=100},1,60,60,60,1
3604,23503,5,,{6313=100;6312=100},1,60,60,60,1
3605,23504,5,,{6313=100;6312=100},1,60,60,60,1
3606,23505,5,,{6313=100;6312=100},1,60,60,60,1
3607,23601,5,,{6313=100;6312=100},1,60,60,60,1
3608,23602,5,,{6313=100;6312=100},1,60,60,60,1
3609,23603,5,,{6313=100;6312=100},1,60,60,60,1
3610,23604,5,,{6313=100;6312=100},1,60,60,60,1
3611,23605,5,,{6313=100;6312=100},1,60,60,60,1
3612,23701,5,,{6313=100;6312=100},1,60,60,60,1
3613,23702,5,,{6313=100;6312=100},1,60,60,60,1
3614,23703,5,,{6313=100;6312=100},1,60,60,60,1
3615,23704,5,,{6313=100;6312=100},1,60,60,60,1
3616,23705,5,,{6313=100;6312=100},1,60,60,60,1
3617,23801,5,,{6313=100;6312=100},1,60,60,60,1
3618,23802,5,,{6313=100;6312=100},1,60,60,60,1
3619,23803,5,,{6313=100;6312=100},1,60,60,60,1
3620,23804,5,,{6313=100;6312=100},1,60,60,60,1
3621,23805,5,,{6313=100;6312=100},1,60,60,60,1
3622,23901,5,,{6313=100;6312=100},1,60,60,60,1
3623,23902,5,,{6313=100;6312=100},1,60,60,60,1
3624,23903,5,,{6313=100;6312=100},1,60,60,60,1
3625,23904,5,,{6313=100;6312=100},1,60,60,60,1
3626,23905,5,,{6313=100;6312=100},1,60,60,60,1
3627,24001,5,,{6313=100;6312=100},1,60,60,60,1
3628,24002,5,,{6313=100;6312=100},1,60,60,60,1
3629,24003,5,,{6313=100;6312=100},1,60,60,60,1
3630,24004,5,,{6313=100;6312=100},1,60,60,60,1
3631,24005,5,,{6313=100;6312=100},1,60,60,60,1
3632,24101,5,,{6313=100;6312=100},1,60,60,60,1
3633,24102,5,,{6313=100;6312=100},1,60,60,60,1
3634,24103,5,,{6313=100;6312=100},1,60,60,60,1
3635,24104,5,,{6313=100;6312=100},1,60,60,60,1
3636,24105,5,,{6313=100;6312=100},1,60,60,60,1
3637,24201,5,,{6313=100;6312=100},1,60,60,60,1
3638,24202,5,,{6313=100;6312=100},1,60,60,60,1
3639,24203,5,,{6313=100;6312=100},1,60,60,60,1
3640,24204,5,,{6313=100;6312=100},1,60,60,60,1
3641,24205,5,,{6313=100;6312=100},1,60,60,60,1
3642,24301,5,,{6313=100;6312=100},1,60,60,60,1
3643,24302,5,,{6313=100;6312=100},1,60,60,60,1
3644,24303,5,,{6313=100;6312=100},1,60,60,60,1
3645,24304,5,,{6313=100;6312=100},1,60,60,60,1
3646,24305,5,,{6313=100;6312=100},1,60,60,60,1
3647,24401,5,,{6313=100;6312=100},1,60,60,60,1
3648,24402,5,,{6313=100;6312=100},1,60,60,60,1
3649,24403,5,,{6313=100;6312=100},1,60,60,60,1
3650,24404,5,,{6313=100;6312=100},1,60,60,60,1
3651,24405,5,,{6313=100;6312=100},1,60,60,60,1
3652,24501,5,,{6313=100;6312=100},1,60,60,60,1
3653,24502,5,,{6313=100;6312=100},1,60,60,60,1
3654,24503,5,,{6313=100;6312=100},1,60,60,60,1
3655,24504,5,,{6313=100;6312=100},1,60,60,60,1
3656,24505,5,,{6313=100;6312=100},1,60,60,60,1
4001,10101,6,,{6336=100;6337=100},1,30,30,30,1
4002,10102,6,,{6336=100;6337=100},1,30,30,30,1
4003,10103,6,,{6336=100;6337=100},1,30,30,30,1
4004,10104,6,,{6336=100;6337=100},1,30,30,30,1
4005,10105,6,,{6336=100;6337=100},1,30,30,30,1
4006,10201,6,,{6336=100;6337=100},1,30,30,30,1
4007,10202,6,,{6336=100;6337=100},1,30,30,30,1
4008,10203,6,,{6336=100;6337=100},1,30,30,30,1
4009,10204,6,,{6336=100;6337=100},1,30,30,30,1
4010,10205,6,,{6336=100;6337=100},1,30,30,30,1
4011,10206,6,,{6336=100;6337=100},1,30,30,30,1
4012,10301,6,,{6336=100;6337=100},1,30,30,30,1
4013,10302,6,,{6336=100;6337=100},1,30,30,30,1
4014,10303,6,,{6336=100;6337=100},1,30,30,30,1
4015,10304,6,,{6336=100;6337=100},1,30,30,30,1
4016,10305,6,,{6336=100;6337=100},1,30,30,30,1
4017,10306,6,,{6336=100;6337=100},1,30,30,30,1
4018,10307,6,,{6336=100;6337=100},1,30,30,30,1
4019,10308,6,,{6336=100;6337=100},1,30,30,30,1
4020,10401,6,,{6336=100;6337=100},1,30,30,30,1
4021,10402,6,,{6336=100;6337=100},1,30,30,30,1
4022,10403,6,,{6336=100;6337=100},1,30,30,30,1
4023,10404,6,,{6336=100;6337=100},1,30,30,30,1
4024,10405,6,,{6336=100;6337=100},1,30,30,30,1
4025,10406,6,,{6336=100;6337=100},1,30,30,30,1
4026,10407,6,,{6336=100;6337=100},1,30,30,30,1
4027,10408,6,,{6336=100;6337=100},1,30,30,30,1
4028,10501,6,,{6336=100;6337=100},1,30,30,30,1
4029,10502,6,,{6336=100;6337=100},1,30,30,30,1
4030,10503,6,,{6336=100;6337=100},1,30,30,30,1
4031,10504,6,,{6336=100;6337=100},1,30,30,30,1
4032,10505,6,,{6336=100;6337=100},1,30,30,30,1
4033,10506,6,,{6336=100;6337=100},1,30,30,30,1
4034,10507,6,,{6336=100;6337=100},1,30,30,30,1
4035,10508,6,,{6336=100;6337=100},1,30,30,30,1
4036,10509,6,,{6336=100;6337=100},1,30,30,30,1
4037,10510,6,,{6336=100;6337=100},1,30,30,30,1
4038,10601,6,,{6336=100;6337=100},1,30,30,30,1
4039,10602,6,,{6336=100;6337=100},1,30,30,30,1
4040,10603,6,,{6336=100;6337=100},1,30,30,30,1
4041,10604,6,,{6336=100;6337=100},1,30,30,30,1
4042,10605,6,,{6336=100;6337=100},1,30,30,30,1
4043,10606,6,,{6336=100;6337=100},1,30,30,30,1
4044,10607,6,,{6336=100;6337=100},1,30,30,30,1
