变量名,hp,mp1,initMp1,hpRecover,mp1Recover,mp2Recover,damage,specialDamage,defence,specialDefence,defenceIgnore,specialDefenceIgnore,speed,strike,strikeDamage,strikeResistance,block,breakBlock,blockPower,hit,dodge,damageHit,damageDodge,damageAdd,damageSub,ultimateAdd,ultimateSub,damageDeepen,damageReduce,suckBlood,rebound,cure,natureRestraint,controlPer,immuneControl
172,142555,1000,400,0,0,0,5755,5755,1727,1727,0,0,461,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
173,144560,1000,400,0,0,0,5825,5825,1748,1748,0,0,466,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
174,146564,1000,400,0,0,0,5896,5896,1769,1769,0,0,472,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
175,148569,1000,400,0,0,0,5966,5966,1790,1790,0,0,477,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
176,150574,1000,400,0,0,0,6036,6036,1811,1811,0,0,483,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
177,152672,1000,400,0,0,0,6110,6110,1833,1833,0,0,489,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
178,154771,1000,400,0,0,0,6183,6183,1855,1855,0,0,495,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
179,156869,1000,400,0,0,0,6257,6257,1878,1878,0,0,500,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
180,158968,1000,400,0,0,0,6330,6330,1900,1900,0,0,506,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
181,161066,1000,400,0,0,0,6404,6404,1922,1922,0,0,512,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
182,163260,1000,400,0,0,0,6480,6480,1945,1945,0,0,518,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
183,165454,1000,400,0,0,0,6557,6557,1968,1968,0,0,524,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
184,167648,1000,400,0,0,0,6633,6633,1990,1990,0,0,531,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
185,169842,1000,400,0,0,0,6710,6710,2013,2013,0,0,537,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
186,172036,1000,400,0,0,0,6786,6786,2036,2036,0,0,543,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
187,174328,1000,400,0,0,0,6866,6866,2060,2060,0,0,549,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
188,176619,1000,400,0,0,0,6946,6946,2084,2084,0,0,556,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
189,178911,1000,400,0,0,0,7027,7027,2108,2108,0,0,562,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
190,181202,1000,400,0,0,0,7107,7107,2132,2132,0,0,569,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
191,183494,1000,400,0,0,0,7187,7187,2156,2156,0,0,575,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
192,185885,1000,400,0,0,0,7270,7270,2181,2181,0,0,582,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
193,188276,1000,400,0,0,0,7354,7354,2206,2206,0,0,588,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
194,190668,1000,400,0,0,0,7437,7437,2232,2232,0,0,595,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
195,193059,1000,400,0,0,0,7521,7521,2257,2257,0,0,601,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
196,195450,1000,400,0,0,0,7604,7604,2282,2282,0,0,608,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
197,197943,1000,400,0,0,0,7691,7691,2308,2308,0,0,615,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
198,200436,1000,400,0,0,0,7777,7777,2334,2334,0,0,622,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
199,202930,1000,400,0,0,0,7864,7864,2359,2359,0,0,629,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
200,205423,1000,400,0,0,0,7950,7950,2385,2385,0,0,636,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
201,207916,1000,400,0,0,0,8037,8037,2411,2411,0,0,643,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
202,210514,1000,400,0,0,0,8127,8127,2438,2438,0,0,650,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
203,213111,1000,400,0,0,0,8218,8218,2465,2465,0,0,657,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
204,215709,1000,400,0,0,0,8308,8308,2493,2493,0,0,665,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
205,218306,1000,400,0,0,0,8399,8399,2520,2520,0,0,672,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
206,220904,1000,400,0,0,0,8489,8489,2547,2547,0,0,679,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
207,223608,1000,400,0,0,0,8583,8583,2575,2575,0,0,687,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
208,226312,1000,400,0,0,0,8677,8677,2603,2603,0,0,694,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
209,229016,1000,400,0,0,0,8772,8772,2632,2632,0,0,702,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
210,231720,1000,400,0,0,0,8866,8866,2660,2660,0,0,709,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
211,234424,1000,400,0,0,0,8960,8960,2688,2688,0,0,717,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
212,237236,1000,400,0,0,0,9058,9058,2717,2717,0,0,725,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
213,240049,1000,400,0,0,0,9156,9156,2747,2747,0,0,733,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
214,242861,1000,400,0,0,0,9253,9253,2776,2776,0,0,740,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
215,245674,1000,400,0,0,0,9351,9351,2806,2806,0,0,748,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
216,248486,1000,400,0,0,0,9449,9449,2835,2835,0,0,756,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
217,251409,1000,400,0,0,0,9551,9551,2865,2865,0,0,764,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
218,254332,1000,400,0,0,0,9652,9652,2896,2896,0,0,772,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
219,257254,1000,400,0,0,0,9754,9754,2926,2926,0,0,781,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
220,260177,1000,400,0,0,0,9855,9855,2957,2957,0,0,789,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
221,263100,1000,400,0,0,0,9957,9957,2987,2987,0,0,797,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
222,266136,1000,400,0,0,0,10063,10063,3019,3019,0,0,805,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
223,269171,1000,400,0,0,0,10168,10168,3051,3051,0,0,814,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
224,272207,1000,400,0,0,0,10274,10274,3082,3082,0,0,822,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
225,275242,1000,400,0,0,0,10379,10379,3114,3114,0,0,831,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
226,278278,1000,400,0,0,0,10485,10485,3146,3146,0,0,839,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
227,281429,1000,400,0,0,0,10595,10595,3179,3179,0,0,848,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
228,284580,1000,400,0,0,0,10704,10704,3211,3211,0,0,857,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
229,287730,1000,400,0,0,0,10814,10814,3244,3244,0,0,865,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
230,290881,1000,400,0,0,0,10923,10923,3276,3276,0,0,874,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
231,294032,1000,400,0,0,0,11033,11033,3309,3309,0,0,883,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
232,297300,1000,400,0,0,0,11147,11147,3343,3343,0,0,892,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
233,300568,1000,400,0,0,0,11260,11260,3377,3377,0,0,901,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
234,303836,1000,400,0,0,0,11374,11374,3412,3412,0,0,910,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
235,307104,1000,400,0,0,0,11487,11487,3446,3446,0,0,919,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
236,310372,1000,400,0,0,0,11601,11601,3480,3480,0,0,928,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
237,313759,1000,400,0,0,0,11719,11719,3515,3515,0,0,937,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
238,317146,1000,400,0,0,0,11836,11836,3551,3551,0,0,947,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
239,320534,1000,400,0,0,0,11954,11954,3586,3586,0,0,956,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
240,323921,1000,400,0,0,0,12071,12071,3622,3622,0,0,966,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
241,327308,1000,400,0,0,0,12189,12189,3657,3657,0,0,975,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
242,330816,1000,400,0,0,0,12311,12311,3694,3694,0,0,985,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
243,334325,1000,400,0,0,0,12433,12433,3730,3730,0,0,995,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
244,337833,1000,400,0,0,0,12556,12556,3767,3767,0,0,1004,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
245,341342,1000,400,0,0,0,12678,12678,3803,3803,0,0,1014,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
246,344850,1000,400,0,0,0,12800,12800,3840,3840,0,0,1024,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
247,348482,1000,400,0,0,0,12926,12926,3878,3878,0,0,1034,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
248,352114,1000,400,0,0,0,13052,13052,3916,3916,0,0,1044,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
249,355746,1000,400,0,0,0,13179,13179,3953,3953,0,0,1054,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
250,359378,1000,400,0,0,0,13305,13305,3991,3991,0,0,1064,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
251,363010,1000,400,0,0,0,13431,13431,4029,4029,0,0,1074,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
252,366768,1000,400,0,0,0,13562,13562,4068,4068,0,0,1085,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
253,370526,1000,400,0,0,0,13693,13693,4108,4108,0,0,1095,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
254,374284,1000,400,0,0,0,13823,13823,4147,4147,0,0,1106,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
255,378042,1000,400,0,0,0,13954,13954,4187,4187,0,0,1116,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
256,381800,1000,400,0,0,0,14085,14085,4226,4226,0,0,1127,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
257,385686,1000,400,0,0,0,14220,14220,4266,4266,0,0,1138,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
258,389572,1000,400,0,0,0,14355,14355,4307,4307,0,0,1149,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
259,393458,1000,400,0,0,0,14490,14490,4347,4347,0,0,1159,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
260,397344,1000,400,0,0,0,14625,14625,4388,4388,0,0,1170,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
261,401230,1000,400,0,0,0,14760,14760,4428,4428,0,0,1181,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
262,405246,1000,400,0,0,0,14900,14900,4470,4470,0,0,1192,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
263,409262,1000,400,0,0,0,15040,15040,4512,4512,0,0,1203,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
264,413278,1000,400,0,0,0,15179,15179,4554,4554,0,0,1215,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
265,417294,1000,400,0,0,0,15319,15319,4596,4596,0,0,1226,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
266,421310,1000,400,0,0,0,15459,15459,4638,4638,0,0,1237,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
267,425458,1000,400,0,0,0,15604,15604,4681,4681,0,0,1249,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
268,429606,1000,400,0,0,0,15748,15748,4724,4724,0,0,1260,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
269,433754,1000,400,0,0,0,15893,15893,4768,4768,0,0,1272,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
270,437902,1000,400,0,0,0,16037,16037,4811,4811,0,0,1283,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
271,442050,1000,400,0,0,0,16182,16182,4854,4854,0,0,1295,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
272,446332,1000,400,0,0,0,16331,16331,4899,4899,0,0,1307,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
273,450615,1000,400,0,0,0,16480,16480,4944,4944,0,0,1319,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
274,454897,1000,400,0,0,0,16630,16630,4989,4989,0,0,1330,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
275,459180,1000,400,0,0,0,16779,16779,5034,5034,0,0,1342,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
276,463462,1000,400,0,0,0,16928,16928,5079,5079,0,0,1354,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
277,467881,1000,400,0,0,0,17082,17082,5125,5125,0,0,1366,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
278,472300,1000,400,0,0,0,17236,17236,5171,5171,0,0,1379,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
279,476720,1000,400,0,0,0,17391,17391,5218,5218,0,0,1391,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
280,481139,1000,400,0,0,0,17545,17545,5264,5264,0,0,1404,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
281,485558,1000,400,0,0,0,17699,17699,5310,5310,0,0,1416,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
282,490116,1000,400,0,0,0,17858,17858,5358,5358,0,0,1429,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
283,494674,1000,400,0,0,0,18017,18017,5406,5406,0,0,1441,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
284,499232,1000,400,0,0,0,18176,18176,5453,5453,0,0,1454,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
285,503790,1000,400,0,0,0,18335,18335,5501,5501,0,0,1466,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
286,508348,1000,400,0,0,0,18494,18494,5549,5549,0,0,1479,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
287,513047,1000,400,0,0,0,18658,18658,5598,5598,0,0,1492,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
288,517746,1000,400,0,0,0,18822,18822,5647,5647,0,0,1505,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
289,522444,1000,400,0,0,0,18985,18985,5697,5697,0,0,1519,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
290,527143,1000,400,0,0,0,19149,19149,5746,5746,0,0,1532,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
291,531842,1000,400,0,0,0,19313,19313,5795,5795,0,0,1545,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
292,536684,1000,400,0,0,0,19482,19482,5846,5846,0,0,1559,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
293,541525,1000,400,0,0,0,19651,19651,5896,5896,0,0,1572,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
294,546367,1000,400,0,0,0,19821,19821,5947,5947,0,0,1586,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
295,551208,1000,400,0,0,0,19990,19990,5997,5997,0,0,1599,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
296,556050,1000,400,0,0,0,20159,20159,6048,6048,0,0,1613,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
297,561037,1000,400,0,0,0,20333,20333,6100,6100,0,0,1627,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
298,566024,1000,400,0,0,0,20507,20507,6152,6152,0,0,1641,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
299,571010,1000,400,0,0,0,20681,20681,6205,6205,0,0,1654,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
300,575997,1000,400,0,0,0,20855,20855,6257,6257,0,0,1668,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
301,580984,1000,400,0,0,0,21029,21029,6309,6309,0,0,1682,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
302,586118,1000,400,0,0,0,21208,21208,6363,6363,0,0,1696,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
303,591253,1000,400,0,0,0,21388,21388,6417,6417,0,0,1711,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
304,596387,1000,400,0,0,0,21567,21567,6470,6470,0,0,1725,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
305,601522,1000,400,0,0,0,21747,21747,6524,6524,0,0,1740,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
306,606656,1000,400,0,0,0,21926,21926,6578,6578,0,0,1754,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
307,611940,1000,400,0,0,0,22111,22111,6633,6633,0,0,1769,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
308,617224,1000,400,0,0,0,22296,22296,6689,6689,0,0,1784,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
309,622508,1000,400,0,0,0,22480,22480,6744,6744,0,0,1798,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
310,627792,1000,400,0,0,0,22665,22665,6800,6800,0,0,1813,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
311,633076,1000,400,0,0,0,22850,22850,6855,6855,0,0,1828,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
312,638512,1000,400,0,0,0,23040,23040,6912,6912,0,0,1843,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
313,643947,1000,400,0,0,0,23230,23230,6969,6969,0,0,1858,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
314,649383,1000,400,0,0,0,23421,23421,7026,7026,0,0,1874,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
315,654818,1000,400,0,0,0,23611,23611,7083,7083,0,0,1889,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
316,660254,1000,400,0,0,0,23801,23801,7140,7140,0,0,1904,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
317,665843,1000,400,0,0,0,23997,23997,7199,7199,0,0,1920,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
318,671432,1000,400,0,0,0,24192,24192,7258,7258,0,0,1935,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
319,677022,1000,400,0,0,0,24388,24388,7316,7316,0,0,1951,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
320,682611,1000,400,0,0,0,24583,24583,7375,7375,0,0,1966,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
321,688200,1000,400,0,0,0,24779,24779,7434,7434,0,0,1982,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
322,693945,1000,400,0,0,0,24980,24980,7494,7494,0,0,1998,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
323,699690,1000,400,0,0,0,25181,25181,7555,7555,0,0,2014,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
324,705436,1000,400,0,0,0,25383,25383,7615,7615,0,0,2031,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
325,711181,1000,400,0,0,0,25584,25584,7676,7676,0,0,2047,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
326,716926,1000,400,0,0,0,25785,25785,7736,7736,0,0,2063,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
327,722830,1000,400,0,0,0,25992,25992,7798,7798,0,0,2080,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
328,728733,1000,400,0,0,0,26199,26199,7860,7860,0,0,2096,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
329,734637,1000,400,0,0,0,26406,26406,7922,7922,0,0,2113,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
330,740540,1000,400,0,0,0,26613,26613,7984,7984,0,0,2129,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
331,746444,1000,400,0,0,0,26820,26820,8046,8046,0,0,2146,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
332,752508,1000,400,0,0,0,27032,27032,8110,8110,0,0,2163,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
333,758572,1000,400,0,0,0,27245,27245,8174,8174,0,0,2180,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
334,764636,1000,400,0,0,0,27457,27457,8238,8238,0,0,2197,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
335,770700,1000,400,0,0,0,27670,27670,8302,8302,0,0,2214,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
336,776764,1000,400,0,0,0,27882,27882,8366,8366,0,0,2231,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
337,782990,1000,400,0,0,0,28101,28101,8431,8431,0,0,2248,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
338,789217,1000,400,0,0,0,28320,28320,8497,8497,0,0,2266,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
339,795443,1000,400,0,0,0,28538,28538,8562,8562,0,0,2283,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
340,801670,1000,400,0,0,0,28757,28757,8628,8628,0,0,2301,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
341,807896,1000,400,0,0,0,28976,28976,8693,8693,0,0,2318,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
342,814287,1000,400,0,0,0,29200,29200,8760,8760,0,0,2336,500,15000,500,1,500,3000,1,1,1,1,500,500,500,500,1,1,1,1,1,500,500,1
