变量名,zawakeID,awakeSeqID,level,costItemMap,exp,attrAddType,natureType,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3,attrType4,attrNum4,attrType5,attrNum5,extraScene,extraAttrs,skillID,viceHeldItem,activeReq
111608,11,6,8,{502=2;501=2;gold=1830000;2152=1;59001=13;50011=13},125,1,0,1,1173,7,233,8,233,9,164,10,164,<>,{},79003,FALSE,{effort=11;zawakeStage=508;equipStarSum=10;equipAwakeSum=4}
111701,11,7,1,{59001=11;50011=11;gold=1200000},150,1,0,1,1170,7,232,8,232,9,163,10,163,<>,{},0,FALSE,{}
111702,11,7,2,{59001=11;50011=11;gold=1400000},150,1,0,1,1181,7,234,8,234,9,165,10,165,<>,{},0,FALSE,{}
111703,11,7,3,{59001=12;50011=12;gold=1620000},150,1,0,1,1193,7,237,8,237,9,166,10,166,<>,{},0,FALSE,{}
111704,11,7,4,{59001=12;50011=12;gold=1830000},150,1,0,1,1205,7,239,8,239,9,168,10,168,<0>,{25=300;24=300},0,FALSE,{}
111705,11,7,5,{59001=13;50011=13;gold=2100000},150,1,0,1,1216,7,241,8,241,9,170,10,170,<>,{},0,FALSE,{}
111706,11,7,6,{59001=13;50011=13;gold=2300000},150,1,0,1,1228,7,244,8,244,9,171,10,171,<>,{},0,FALSE,{}
111707,11,7,7,{59001=14;50011=14;gold=2550000},150,1,0,1,1240,7,246,8,246,9,173,10,173,<>,{},0,FALSE,{}
111708,11,7,8,{59001=14;50011=14;gold=2750000},150,1,0,1,1251,7,248,8,248,9,175,10,175,<0>,{23=500;22=500},0,FALSE,{}
111801,11,8,1,{59001=12;50011=12;gold=1800000},200,1,0,1,1243,7,247,8,247,9,173,10,173,<>,{},0,FALSE,{}
111802,11,8,2,{59001=12;50011=12;gold=2100000},200,1,0,1,1255,7,249,8,249,9,175,10,175,<>,{},0,FALSE,{}
111803,11,8,3,{59001=13;50011=13;gold=2430000},200,1,0,1,1268,7,251,8,251,9,177,10,177,<>,{},0,FALSE,{}
111804,11,8,4,{59001=13;50011=13;gold=2750000},200,1,0,1,1280,7,254,8,254,9,179,10,179,<0>,{14=300;15=300},0,FALSE,{}
111805,11,8,5,{59001=14;50011=14;gold=3150000},200,1,0,1,1292,7,256,8,256,9,180,10,180,<>,{},0,FALSE,{}
111806,11,8,6,{59001=14;50011=14;gold=3450000},200,1,0,1,1305,7,259,8,259,9,182,10,182,<>,{},0,FALSE,{}
111807,11,8,7,{59001=15;50011=15;gold=3830000},200,1,0,1,1317,7,261,8,261,9,184,10,184,<>,{},0,FALSE,{}
111808,11,8,8,{59001=15;50011=15;gold=4130000},200,1,0,1,1330,7,264,8,264,9,186,10,186,<0>,{1=5%;7=5%;8=5%;9=5%;10=5%;13=5%},0,FALSE,{}
112101,12,1,1,{gold=150000;50011=4;59002=4},75,1,0,1,853,7,169,8,169,9,119,10,119,<>,{},0,FALSE,{}
112102,12,1,2,{gold=180000;50011=4;59002=4},75,1,0,1,862,7,171,8,171,9,120,10,120,<>,{},0,FALSE,{}
112103,12,1,3,{gold=210000;50011=5;59002=5},75,1,0,1,870,7,172,8,172,9,121,10,121,<>,{},0,FALSE,{}
112104,12,1,4,{gold=240000;50011=5;59002=5},75,1,0,1,879,7,174,8,174,9,123,10,123,<0>,{1=3%},0,FALSE,{}
112105,12,1,5,{gold=270000;50011=6;59002=6},75,1,0,1,887,7,176,8,176,9,124,10,124,<>,{},0,FALSE,{}
112106,12,1,6,{gold=300000;50011=6;59002=6},75,1,0,1,896,7,177,8,177,9,125,10,125,<>,{},0,FALSE,{}
112107,12,1,7,{gold=330000;501=1;50011=7;59002=7},75,1,0,1,904,7,179,8,179,9,126,10,126,<>,{},0,FALSE,{}
112108,12,1,8,{gold=360000;501=1;50011=7;59002=7},75,1,0,1,913,7,181,8,181,9,127,10,127,<0>,{25=300;24=300},0,FALSE,{}
112201,12,2,1,{gold=230000;50011=6;59002=6},90,1,0,1,938,7,186,8,186,9,131,10,131,<>,{},0,FALSE,{}
112202,12,2,2,{gold=270000;50011=6;59002=6},90,1,0,1,948,7,188,8,188,9,132,10,132,<>,{},0,FALSE,{}
112203,12,2,3,{gold=320000;50011=7;59002=7},90,1,0,1,957,7,190,8,190,9,134,10,134,<>,{},0,FALSE,{}
112204,12,2,4,{gold=360000;50011=7;59002=7},90,1,0,1,966,7,191,8,191,9,135,10,135,<0>,{7=3%;8=3%},0,FALSE,{}
112205,12,2,5,{gold=410000;501=1;50011=8;59002=8},90,1,0,1,976,7,193,8,193,9,136,10,136,<>,{},0,FALSE,{}
112206,12,2,6,{gold=450000;501=1;50011=8;59002=8},90,1,0,1,985,7,195,8,195,9,137,10,137,<>,{},0,FALSE,{}
112207,12,2,7,{gold=500000;501=1;50011=9;59002=9},90,1,0,1,995,7,197,8,197,9,139,10,139,<>,{},0,FALSE,{}
112208,12,2,8,{gold=540000;501=1;50011=9;59002=9},90,1,0,1,1004,7,199,8,199,9,140,10,140,<>,{},79001,FALSE,{effort=7;zawakeStage=108;equipStarSum=6;equipAwakeSum=2}
112301,12,3,1,{gold=350000;50011=7;59002=7},105,1,0,1,1024,7,203,8,203,9,143,10,143,<>,{},0,FALSE,{}
112302,12,3,2,{gold=410000;50011=7;59002=7},105,1,0,1,1034,7,205,8,205,9,144,10,144,<>,{},0,FALSE,{}
112303,12,3,3,{gold=480000;501=1;50011=8;59002=8},105,1,0,1,1044,7,207,8,207,9,146,10,146,<>,{},0,FALSE,{}
112304,12,3,4,{gold=540000;501=1;50011=8;59002=8},105,1,0,1,1054,7,209,8,209,9,147,10,147,<2;12>,{25=500;24=500},0,FALSE,{}
112305,12,3,5,{gold=620000;501=1;50011=9;59002=9},105,1,0,1,1065,7,211,8,211,9,149,10,149,<>,{},0,FALSE,{}
112306,12,3,6,{gold=680000;501=1;50011=9;59002=9},105,1,0,1,1075,7,213,8,213,9,150,10,150,<>,{},0,FALSE,{}
112307,12,3,7,{gold=750000;501=1;50011=10;59002=10},105,1,0,1,1085,7,215,8,215,9,151,10,151,<>,{},0,FALSE,{}
112308,12,3,8,{gold=810000;223=1;501=1;50011=10;59002=10},105,1,0,1,1095,7,217,8,217,9,153,10,153,<>,{},79002,FALSE,{star=9;goodFeel=160;zawakeStage=208;advance=15}
112401,12,4,1,{gold=530000;50011=9;59002=9},120,1,0,1,1109,7,220,8,220,9,155,10,155,<>,{},0,FALSE,{}
112402,12,4,2,{gold=620000;50011=9;59002=9},120,1,0,1,1120,7,222,8,222,9,156,10,156,<>,{},0,FALSE,{}
112403,12,4,3,{gold=720000;501=1;50011=10;59002=10},120,1,0,1,1131,7,224,8,224,9,158,10,158,<>,{},0,FALSE,{}
112404,12,4,4,{gold=810000;501=1;50011=10;59002=10},120,1,0,1,1142,7,226,8,226,9,159,10,159,<0>,{14=300;16=300},0,FALSE,{}
112405,12,4,5,{gold=930000;501=2;50011=11;59002=11},120,1,0,1,1153,7,228,8,228,9,161,10,161,<>,{},0,FALSE,{}
112406,12,4,6,{gold=1020000;501=2;50011=11;59002=11},120,1,0,1,1164,7,231,8,231,9,162,10,162,<0>,{91=300},0,FALSE,{}
112407,12,4,7,{501=2;gold=1130000;233=1;50011=12;59002=12},120,1,0,1,1175,7,233,8,233,9,164,10,164,<>,{},0,FALSE,{}
112408,12,4,8,{501=2;gold=1220000;2152=1;50011=12;59002=12},120,1,0,1,1187,7,235,8,235,9,166,10,166,<>,{},79004,FALSE,{effort=9;equipStarSum=9;zawakeStage=308;nvalueSum=140}
112501,12,5,1,{502=2;gold=800000;50011=10;59002=10},150,1,0,1,1194,7,237,8,237,9,167,10,167,<>,{},0,FALSE,{}
112502,12,5,2,{502=2;gold=930000;50011=10;59002=10},150,1,0,1,1206,7,239,8,239,9,168,10,168,<>,{},0,FALSE,{}
112503,12,5,3,{502=2;gold=1080000;501=1;50011=11;59002=11},150,1,0,1,1218,7,241,8,241,9,170,10,170,<>,{},0,FALSE,{}
112504,12,5,4,{502=2;gold=1220000;501=2;50011=11;59002=11},150,1,0,1,1230,7,244,8,244,9,172,10,172,<6;10>,{14=500;16=500},0,FALSE,{}
112505,12,5,5,{502=2;gold=1400000;501=2;50011=12;59002=12},150,1,0,1,1242,7,246,8,246,9,173,10,173,<>,{},0,FALSE,{}
112506,12,5,6,{502=3;gold=1530000;501=2;50011=12;59002=12},150,1,0,1,1254,7,248,8,248,9,175,10,175,<>,{},0,FALSE,{}
112507,12,5,7,{502=3;gold=1700000;501=2;50011=13;59002=13},150,1,0,1,1266,7,251,8,251,9,177,10,177,<>,{},0,FALSE,{}
112508,12,5,8,{203=1;gold=1830000;213=1;50011=13;59002=13},150,1,0,1,1278,7,253,8,253,9,178,10,178,<0>,{23=300;22=300},0,FALSE,{}
112601,12,6,1,{502=2;gold=1200000;50011=11;59002=11},188,1,0,1,1280,7,254,8,254,9,179,10,179,<>,{},0,FALSE,{}
112602,12,6,2,{502=2;gold=1400000;50011=11;59002=11},188,1,0,1,1292,7,256,8,256,9,180,10,180,<>,{},0,FALSE,{}
112603,12,6,3,{502=3;gold=1620000;501=2;50011=12;59002=12},188,1,0,1,1305,7,259,8,259,9,182,10,182,<>,{},0,FALSE,{}
112604,12,6,4,{502=3;gold=1830000;501=2;50011=12;59002=12},188,1,0,1,1318,7,261,8,261,9,184,10,184,<13>,{23=800;22=800},0,FALSE,{}
112605,12,6,5,{502=3;gold=2100000;501=3;50011=13;59002=13},188,1,0,1,1331,7,264,8,264,9,186,10,186,<>,{},0,FALSE,{}
112606,12,6,6,{502=3;gold=2300000;501=3;50011=13;59002=13},188,1,0,1,1343,7,266,8,266,9,187,10,187,<0>,{13=3%},0,FALSE,{}
112607,12,6,7,{502=4;gold=2550000;501=3;2152=1;50011=14;59002=14},188,1,0,1,1356,7,269,8,269,9,189,10,189,<>,{},0,FALSE,{}
112608,12,6,8,{502=4;gold=2750000;501=3;2152=1;50011=14;59002=14},188,1,0,1,1369,7,271,8,271,9,191,10,191,<>,{},79003,FALSE,{effort=11;zawakeStage=508;equipStarSum=12;equipAwakeSum=4}
112701,12,7,1,{gold=1800000;50011=12;59002=12},225,1,0,1,1365,7,270,8,270,9,190,10,190,<>,{},0,FALSE,{}
112702,12,7,2,{gold=2100000;50011=12;59002=12},225,1,0,1,1378,7,273,8,273,9,192,10,192,<>,{},0,FALSE,{}
112703,12,7,3,{gold=2430000;50011=13;59002=13},225,1,0,1,1392,7,276,8,276,9,194,10,194,<>,{},0,FALSE,{}
112704,12,7,4,{gold=2750000;50011=13;59002=13},225,1,0,1,1406,7,279,8,279,9,196,10,196,<0>,{25=300;24=300},0,FALSE,{}
112705,12,7,5,{gold=3150000;50011=14;59002=14},225,1,0,1,1419,7,281,8,281,9,198,10,198,<>,{},0,FALSE,{}
112706,12,7,6,{gold=3450000;50011=14;59002=14},225,1,0,1,1433,7,284,8,284,9,200,10,200,<>,{},0,FALSE,{}
112707,12,7,7,{gold=3830000;50011=15;59002=15},225,1,0,1,1447,7,287,8,287,9,202,10,202,<>,{},0,FALSE,{}
112708,12,7,8,{gold=4130000;50011=15;59002=15},225,1,0,1,1460,7,289,8,289,9,204,10,204,<0>,{23=500;22=500},0,FALSE,{}
112801,12,8,1,{gold=2700000;50011=13;59002=13},300,1,0,1,1450,7,287,8,287,9,202,10,202,<>,{},0,FALSE,{}
112802,12,8,2,{gold=3150000;50011=13;59002=13},300,1,0,1,1465,7,290,8,290,9,204,10,204,<>,{},0,FALSE,{}
112803,12,8,3,{gold=3650000;50011=14;59002=14},300,1,0,1,1479,7,293,8,293,9,206,10,206,<>,{},0,FALSE,{}
112804,12,8,4,{gold=4130000;50011=14;59002=14},300,1,0,1,1494,7,296,8,296,9,208,10,208,<0>,{14=300;15=300},0,FALSE,{}
112805,12,8,5,{gold=4730000;50011=15;59002=15},300,1,0,1,1508,7,299,8,299,9,210,10,210,<>,{},0,FALSE,{}
112806,12,8,6,{gold=5180000;50011=15;59002=15},300,1,0,1,1523,7,302,8,302,9,212,10,212,<>,{},0,FALSE,{}
112807,12,8,7,{gold=5750000;50011=16;59002=16},300,1,0,1,1537,7,305,8,305,9,214,10,214,<>,{},0,FALSE,{}
112808,12,8,8,{gold=6200000;50011=16;59002=16},300,1,0,1,1552,7,307,8,307,9,216,10,216,<0>,{1=5%;7=5%;8=5%;9=5%;10=5%;13=5%},0,FALSE,{}
113101,13,1,1,{gold=150000;50011=4;59002=4},75,1,0,1,853,7,169,8,169,9,119,10,119,<>,{},0,FALSE,{}
113102,13,1,2,{gold=180000;50011=4;59002=4},75,1,0,1,862,7,171,8,171,9,120,10,120,<>,{},0,FALSE,{}
113103,13,1,3,{gold=210000;50011=5;59002=5},75,1,0,1,870,7,172,8,172,9,121,10,121,<>,{},0,FALSE,{}
113104,13,1,4,{gold=240000;50011=5;59002=5},75,1,0,1,879,7,174,8,174,9,123,10,123,<0>,{1=3%},0,FALSE,{}
113105,13,1,5,{gold=270000;50011=6;59002=6},75,1,0,1,887,7,176,8,176,9,124,10,124,<>,{},0,FALSE,{}
113106,13,1,6,{gold=300000;50011=6;59002=6},75,1,0,1,896,7,177,8,177,9,125,10,125,<>,{},0,FALSE,{}
113107,13,1,7,{gold=330000;501=1;50011=7;59002=7},75,1,0,1,904,7,179,8,179,9,126,10,126,<>,{},0,FALSE,{}
113108,13,1,8,{gold=360000;501=1;50011=7;59002=7},75,1,0,1,913,7,181,8,181,9,127,10,127,<0>,{25=300;24=300},0,FALSE,{}
113201,13,2,1,{gold=230000;50011=6;59002=6},90,1,0,1,938,7,186,8,186,9,131,10,131,<>,{},0,FALSE,{}
113202,13,2,2,{gold=270000;50011=6;59002=6},90,1,0,1,948,7,188,8,188,9,132,10,132,<>,{},0,FALSE,{}
113203,13,2,3,{gold=320000;50011=7;59002=7},90,1,0,1,957,7,190,8,190,9,134,10,134,<>,{},0,FALSE,{}
113204,13,2,4,{gold=360000;50011=7;59002=7},90,1,0,1,966,7,191,8,191,9,135,10,135,<0>,{7=3%;8=3%},0,FALSE,{}
113205,13,2,5,{gold=410000;501=1;50011=8;59002=8},90,1,0,1,976,7,193,8,193,9,136,10,136,<>,{},0,FALSE,{}
113206,13,2,6,{gold=450000;501=1;50011=8;59002=8},90,1,0,1,985,7,195,8,195,9,137,10,137,<>,{},0,FALSE,{}
113207,13,2,7,{gold=500000;501=1;50011=9;59002=9},90,1,0,1,995,7,197,8,197,9,139,10,139,<>,{},0,FALSE,{}
113208,13,2,8,{gold=540000;501=1;50011=9;59002=9},90,1,0,1,1004,7,199,8,199,9,140,10,140,<>,{},79001,FALSE,{effort=7;zawakeStage=108;equipStarSum=6;equipAwakeSum=2}
113301,13,3,1,{gold=350000;50011=7;59002=7},105,1,0,1,1024,7,203,8,203,9,143,10,143,<>,{},0,FALSE,{}
113302,13,3,2,{gold=410000;50011=7;59002=7},105,1,0,1,1034,7,205,8,205,9,144,10,144,<>,{},0,FALSE,{}
113303,13,3,3,{gold=480000;501=1;50011=8;59002=8},105,1,0,1,1044,7,207,8,207,9,146,10,146,<>,{},0,FALSE,{}
113304,13,3,4,{gold=540000;501=1;50011=8;59002=8},105,1,0,1,1054,7,209,8,209,9,147,10,147,<2;12>,{25=500;24=500},0,FALSE,{}
113305,13,3,5,{gold=620000;501=1;50011=9;59002=9},105,1,0,1,1065,7,211,8,211,9,149,10,149,<>,{},0,FALSE,{}
113306,13,3,6,{gold=680000;501=1;50011=9;59002=9},105,1,0,1,1075,7,213,8,213,9,150,10,150,<>,{},0,FALSE,{}
113307,13,3,7,{gold=750000;501=1;50011=10;59002=10},105,1,0,1,1085,7,215,8,215,9,151,10,151,<>,{},0,FALSE,{}
113308,13,3,8,{gold=810000;223=1;501=1;50011=10;59002=10},105,1,0,1,1095,7,217,8,217,9,153,10,153,<>,{},79002,FALSE,{star=9;goodFeel=160;zawakeStage=208;advance=15}
113401,13,4,1,{gold=530000;50011=9;59002=9},120,1,0,1,1109,7,220,8,220,9,155,10,155,<>,{},0,FALSE,{}
113402,13,4,2,{gold=620000;50011=9;59002=9},120,1,0,1,1120,7,222,8,222,9,156,10,156,<>,{},0,FALSE,{}
113403,13,4,3,{gold=720000;501=1;50011=10;59002=10},120,1,0,1,1131,7,224,8,224,9,158,10,158,<>,{},0,FALSE,{}
113404,13,4,4,{gold=810000;501=1;50011=10;59002=10},120,1,0,1,1142,7,226,8,226,9,159,10,159,<0>,{14=300;16=300},0,FALSE,{}
113405,13,4,5,{gold=930000;501=2;50011=11;59002=11},120,1,0,1,1153,7,228,8,228,9,161,10,161,<>,{},0,FALSE,{}
113406,13,4,6,{gold=1020000;501=2;50011=11;59002=11},120,1,0,1,1164,7,231,8,231,9,162,10,162,<0>,{91=300},0,FALSE,{}
113407,13,4,7,{501=2;gold=1130000;233=1;50011=12;59002=12},120,1,0,1,1175,7,233,8,233,9,164,10,164,<>,{},0,FALSE,{}
113408,13,4,8,{501=2;gold=1220000;2152=1;50011=12;59002=12},120,1,0,1,1187,7,235,8,235,9,166,10,166,<>,{},79004,FALSE,{effort=9;equipStarSum=9;zawakeStage=308;nvalueSum=140}
113501,13,5,1,{502=2;gold=800000;50011=10;59002=10},150,1,0,1,1194,7,237,8,237,9,167,10,167,<>,{},0,FALSE,{}
113502,13,5,2,{502=2;gold=930000;50011=10;59002=10},150,1,0,1,1206,7,239,8,239,9,168,10,168,<>,{},0,FALSE,{}
113503,13,5,3,{502=2;gold=1080000;501=1;50011=11;59002=11},150,1,0,1,1218,7,241,8,241,9,170,10,170,<>,{},0,FALSE,{}
113504,13,5,4,{502=2;gold=1220000;501=2;50011=11;59002=11},150,1,0,1,1230,7,244,8,244,9,172,10,172,<6;10>,{14=500;16=500},0,FALSE,{}
113505,13,5,5,{502=2;gold=1400000;501=2;50011=12;59002=12},150,1,0,1,1242,7,246,8,246,9,173,10,173,<>,{},0,FALSE,{}
113506,13,5,6,{502=3;gold=1530000;501=2;50011=12;59002=12},150,1,0,1,1254,7,248,8,248,9,175,10,175,<>,{},0,FALSE,{}
113507,13,5,7,{502=3;gold=1700000;501=2;50011=13;59002=13},150,1,0,1,1266,7,251,8,251,9,177,10,177,<>,{},0,FALSE,{}
113508,13,5,8,{203=1;gold=1830000;213=1;50011=13;59002=13},150,1,0,1,1278,7,253,8,253,9,178,10,178,<0>,{23=300;22=300},0,FALSE,{}
113601,13,6,1,{502=2;gold=1200000;50011=11;59002=11},188,1,0,1,1280,7,254,8,254,9,179,10,179,<>,{},0,FALSE,{}
113602,13,6,2,{502=2;gold=1400000;50011=11;59002=11},188,1,0,1,1292,7,256,8,256,9,180,10,180,<>,{},0,FALSE,{}
113603,13,6,3,{502=3;gold=1620000;501=2;50011=12;59002=12},188,1,0,1,1305,7,259,8,259,9,182,10,182,<>,{},0,FALSE,{}
113604,13,6,4,{502=3;gold=1830000;501=2;50011=12;59002=12},188,1,0,1,1318,7,261,8,261,9,184,10,184,<13>,{23=800;22=800},0,FALSE,{}
113605,13,6,5,{502=3;gold=2100000;501=3;50011=13;59002=13},188,1,0,1,1331,7,264,8,264,9,186,10,186,<>,{},0,FALSE,{}
113606,13,6,6,{502=3;gold=2300000;501=3;50011=13;59002=13},188,1,0,1,1343,7,266,8,266,9,187,10,187,<0>,{13=3%},0,FALSE,{}
113607,13,6,7,{502=4;gold=2550000;501=3;2152=1;50011=14;59002=14},188,1,0,1,1356,7,269,8,269,9,189,10,189,<>,{},0,FALSE,{}
113608,13,6,8,{502=4;gold=2750000;501=3;2152=1;50011=14;59002=14},188,1,0,1,1369,7,271,8,271,9,191,10,191,<>,{},79003,FALSE,{effort=11;zawakeStage=508;equipStarSum=12;equipAwakeSum=4}
113701,13,7,1,{gold=1800000;50011=12;59002=12},225,1,0,1,1365,7,270,8,270,9,190,10,190,<>,{},0,FALSE,{}
113702,13,7,2,{gold=2100000;50011=12;59002=12},225,1,0,1,1378,7,273,8,273,9,192,10,192,<>,{},0,FALSE,{}
113703,13,7,3,{gold=2430000;50011=13;59002=13},225,1,0,1,1392,7,276,8,276,9,194,10,194,<>,{},0,FALSE,{}
113704,13,7,4,{gold=2750000;50011=13;59002=13},225,1,0,1,1406,7,279,8,279,9,196,10,196,<0>,{25=300;24=300},0,FALSE,{}
113705,13,7,5,{gold=3150000;50011=14;59002=14},225,1,0,1,1419,7,281,8,281,9,198,10,198,<>,{},0,FALSE,{}
113706,13,7,6,{gold=3450000;50011=14;59002=14},225,1,0,1,1433,7,284,8,284,9,200,10,200,<>,{},0,FALSE,{}
113707,13,7,7,{gold=3830000;50011=15;59002=15},225,1,0,1,1447,7,287,8,287,9,202,10,202,<>,{},0,FALSE,{}
113708,13,7,8,{gold=4130000;50011=15;59002=15},225,1,0,1,1460,7,289,8,289,9,204,10,204,<0>,{23=500;22=500},0,FALSE,{}
113801,13,8,1,{gold=2700000;50011=13;59002=13},300,1,0,1,1450,7,287,8,287,9,202,10,202,<>,{},0,FALSE,{}
113802,13,8,2,{gold=3150000;50011=13;59002=13},300,1,0,1,1465,7,290,8,290,9,204,10,204,<>,{},0,FALSE,{}
113803,13,8,3,{gold=3650000;50011=14;59002=14},300,1,0,1,1479,7,293,8,293,9,206,10,206,<>,{},0,FALSE,{}
113804,13,8,4,{gold=4130000;50011=14;59002=14},300,1,0,1,1494,7,296,8,296,9,208,10,208,<0>,{14=300;15=300},0,FALSE,{}
113805,13,8,5,{gold=4730000;50011=15;59002=15},300,1,0,1,1508,7,299,8,299,9,210,10,210,<>,{},0,FALSE,{}
113806,13,8,6,{gold=5180000;50011=15;59002=15},300,1,0,1,1523,7,302,8,302,9,212,10,212,<>,{},0,FALSE,{}
113807,13,8,7,{gold=5750000;50011=16;59002=16},300,1,0,1,1537,7,305,8,305,9,214,10,214,<>,{},0,FALSE,{}
113808,13,8,8,{gold=6200000;50011=16;59002=16},300,1,0,1,1552,7,307,8,307,9,216,10,216,<0>,{1=5%;7=5%;8=5%;9=5%;10=5%;13=5%},0,FALSE,{}
121101,21,1,1,{59001=3;50021=3;gold=100000},50,1,0,1,731,7,145,8,145,9,102,10,102,<>,{},0,FALSE,{}
121102,21,1,2,{59001=3;50021=3;gold=120000},50,1,0,1,738,7,146,8,146,9,103,10,103,<>,{},0,FALSE,{}
121103,21,1,3,{59001=4;50021=4;gold=140000},50,1,0,1,746,7,148,8,148,9,104,10,104,<>,{},0,FALSE,{}
121104,21,1,4,{59001=4;50021=4;gold=160000},50,1,0,1,753,7,149,8,149,9,105,10,105,<0>,{1=3%},0,FALSE,{}
121105,21,1,5,{59001=5;50021=5;gold=180000},50,1,0,1,760,7,151,8,151,9,106,10,106,<>,{},0,FALSE,{}
121106,21,1,6,{59001=5;50021=5;gold=200000},50,1,0,1,768,7,152,8,152,9,107,10,107,<>,{},0,FALSE,{}
121107,21,1,7,{59001=6;50021=6;gold=220000},50,1,0,1,775,7,154,8,154,9,108,10,108,<>,{},0,FALSE,{}
121108,21,1,8,{50021=6;gold=240000;59001=6;501=1},50,1,0,1,782,7,155,8,155,9,109,10,109,<0>,{25=300;24=300},0,FALSE,{}
121201,21,2,1,{59001=5;50021=5;gold=150000},60,1,0,1,804,7,160,8,160,9,112,10,112,<>,{},0,FALSE,{}
121202,21,2,2,{59001=5;50021=5;gold=180000},60,1,0,1,812,7,161,8,161,9,113,10,113,<>,{},0,FALSE,{}
121203,21,2,3,{59001=6;50021=6;gold=210000},60,1,0,1,820,7,163,8,163,9,114,10,114,<>,{},0,FALSE,{}
121204,21,2,4,{59001=6;50021=6;gold=240000},60,1,0,1,828,7,164,8,164,9,116,10,116,<0>,{7=3%;8=3%},0,FALSE,{}
121205,21,2,5,{59001=7;50021=7;gold=270000},60,1,0,1,836,7,166,8,166,9,117,10,117,<>,{},0,FALSE,{}
121206,21,2,6,{59001=7;50021=7;gold=300000},60,1,0,1,844,7,167,8,167,9,118,10,118,<>,{},0,FALSE,{}
121207,21,2,7,{50021=8;gold=330000;59001=8;501=1},60,1,0,1,852,7,169,8,169,9,119,10,119,<>,{},0,FALSE,{}
121208,21,2,8,{50021=8;gold=360000;59001=8;501=1},60,1,0,1,860,7,171,8,171,9,120,10,120,<>,{},79001,FALSE,{effort=7;zawakeStage=108;equipStarSum=6;equipAwakeSum=2}
121301,21,3,1,{59001=6;50021=6;gold=230000},70,1,0,1,877,7,174,8,174,9,122,10,122,<>,{},0,FALSE,{}
121302,21,3,2,{59001=6;50021=6;gold=270000},70,1,0,1,886,7,176,8,176,9,124,10,124,<>,{},0,FALSE,{}
121303,21,3,3,{59001=7;50021=7;gold=320000},70,1,0,1,895,7,177,8,177,9,125,10,125,<>,{},0,FALSE,{}
121304,21,3,4,{59001=7;50021=7;gold=360000},70,1,0,1,904,7,179,8,179,9,126,10,126,<2;12>,{25=500;24=500},0,FALSE,{}
121305,21,3,5,{59001=8;50021=8;gold=410000},70,1,0,1,912,7,181,8,181,9,127,10,127,<>,{},0,FALSE,{}
121306,21,3,6,{50021=8;gold=450000;59001=8;501=1},70,1,0,1,921,7,183,8,183,9,129,10,129,<>,{},0,FALSE,{}
121307,21,3,7,{50021=9;gold=500000;59001=9;501=1},70,1,0,1,930,7,184,8,184,9,130,10,130,<>,{},0,FALSE,{}
121308,21,3,8,{50021=9;gold=540000;501=1;222=1;59001=9},70,1,0,1,939,7,186,8,186,9,131,10,131,<>,{},79002,FALSE,{star=9;goodFeel=150;zawakeStage=208;advance=14}
121401,21,4,1,{59001=8;50021=8;gold=350000},80,1,0,1,950,7,189,8,189,9,133,10,133,<>,{},0,FALSE,{}
121402,21,4,2,{59001=8;50021=8;gold=410000},80,1,0,1,960,7,190,8,190,9,134,10,134,<>,{},0,FALSE,{}
121403,21,4,3,{59001=9;50021=9;gold=480000},80,1,0,1,969,7,192,8,192,9,135,10,135,<>,{},0,FALSE,{}
121404,21,4,4,{59001=9;50021=9;gold=540000},80,1,0,1,979,7,194,8,194,9,137,10,137,<0>,{14=300;16=300},0,FALSE,{}
121405,21,4,5,{59001=10;50021=10;gold=620000},80,1,0,1,988,7,196,8,196,9,138,10,138,<>,{},0,FALSE,{}
121406,21,4,6,{50021=10;gold=680000;59001=10;501=1},80,1,0,1,998,7,198,8,198,9,139,10,139,<0>,{91=300},0,FALSE,{}
121407,21,4,7,{50021=11;gold=750000;59001=11;501=1},80,1,0,1,1007,7,200,8,200,9,141,10,141,<>,{},0,FALSE,{}
121408,21,4,8,{50021=11;gold=810000;501=1;59001=11;232=1},80,1,0,1,1017,7,202,8,202,9,142,10,142,<>,{},79004,FALSE,{effort=9;equipStarSum=8;zawakeStage=308;nvalueSum=140}
121501,21,5,1,{59001=9;50021=9;gold=530000},100,1,0,1,1023,7,203,8,203,9,143,10,143,<>,{},0,FALSE,{}
121502,21,5,2,{59001=9;50021=9;gold=620000},100,1,0,1,1034,7,205,8,205,9,144,10,144,<>,{},0,FALSE,{}
121503,21,5,3,{59001=10;50021=10;gold=720000},100,1,0,1,1044,7,207,8,207,9,146,10,146,<>,{},0,FALSE,{}
121504,21,5,4,{59001=10;50021=10;gold=810000},100,1,0,1,1054,7,209,8,209,9,147,10,147,<6;10>,{14=500;16=500},0,FALSE,{}
121505,21,5,5,{502=1;50021=11;gold=930000;501=1;59001=11},100,1,0,1,1064,7,211,8,211,9,149,10,149,<>,{},0,FALSE,{}
121506,21,5,6,{502=1;50021=11;gold=1020000;501=1;59001=11},100,1,0,1,1075,7,213,8,213,9,150,10,150,<>,{},0,FALSE,{}
121507,21,5,7,{502=1;50021=12;gold=1130000;501=1;59001=12},100,1,0,1,1085,7,215,8,215,9,151,10,151,<>,{},0,FALSE,{}
121508,21,5,8,{502=1;50021=12;gold=1220000;501=1;59001=12;202=1},100,1,0,1,1095,7,217,8,217,9,153,10,153,<0>,{23=300;22=300},0,FALSE,{}
