变量名,group,desc,desc_tw,desc_en,desc_vn,desc_kr,desc_pt,desc_th,weight,icon,iconBg,buffColor,buffType,attrNatureType1,attrType1,attrNum1,attrType2,attrNum2,attrNatureType3,attrType3,attrNum3,supplyType,supplyTarget,supplyNum,pointType,pointValue,passiveSkill,effectTimes,skillgroup,onlyOne,limit,changeLib,belongLib,condition
2003,103,我方精灵物攻和特攻+10%,我方精靈物攻和特攻+10%,P. ATK and SP.ATK of allied Pokémons +10%,Công vật lý và Công đặc biệt của Pokémon đồng minh +10%,아군 포켓몬 물리&특수 공격+10%,P.ATK e SP.ATK dos Pokémons aliados +5%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +5%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,10%,7,10%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2004,104,我方精灵物攻和特攻+5%,我方精靈物攻和特攻+5%,P. ATK and SP.ATK of allied Pokémons +5%,Công vật lý và Công đặc biệt của Pokémon đồng minh +5%,아군 포켓몬 물리&특수 공격+5%,P.ATK e SP.ATK dos Pokémons aliados +5%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +5%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,5%,7,5%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2005,105,我方精灵物攻和特攻+5%,我方精靈物攻和特攻+5%,P. ATK and SP.ATK of allied Pokémons +5%,Công vật lý và Công đặc biệt của Pokémon đồng minh +5%,아군 포켓몬 물리&특수 공격+5%,P.ATK e SP.ATK dos Pokémons aliados +10%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +10%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,5%,7,5%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2006,106,我方精灵物攻和特攻+5%,我方精靈物攻和特攻+5%,P. ATK and SP.ATK of allied Pokémons +5%,Công vật lý và Công đặc biệt của Pokémon đồng minh +5%,아군 포켓몬 물리&특수 공격+5%,P.ATK e SP.ATK dos Pokémons aliados +10%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +10%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,5%,7,5%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2007,107,我方精灵物攻和特攻+5%,我方精靈物攻和特攻+5%,P. ATK and SP.ATK of allied Pokémons +5%,Công vật lý và Công đặc biệt của Pokémon đồng minh +5%,아군 포켓몬 물리&특수 공격+5%,P.ATK e SP.ATK dos Pokémons aliados +10%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +10%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,5%,7,5%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2008,108,我方精灵物攻和特攻+5%,我方精靈物攻和特攻+5%,P. ATK and SP.ATK of allied Pokémons +5%,Công vật lý và Công đặc biệt của Pokémon đồng minh +5%,아군 포켓몬 물리&특수 공격+5%,P.ATK e SP.ATK dos Pokémons aliados +10%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +10%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,5%,7,5%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2009,109,我方精灵物攻和特攻+5%,我方精靈物攻和特攻+5%,P. ATK and SP.ATK of allied Pokémons +5%,Công vật lý và Công đặc biệt của Pokémon đồng minh +5%,아군 포켓몬 물리&특수 공격+5%,P.ATK e SP.ATK dos Pokémons aliados +10%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +10%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,5%,7,5%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2010,110,我方精灵物攻和特攻+5%,我方精靈物攻和特攻+5%,P. ATK and SP.ATK of allied Pokémons +5%,Công vật lý và Công đặc biệt của Pokémon đồng minh +5%,아군 포켓몬 물리&특수 공격+5%,P.ATK e SP.ATK dos Pokémons aliados +5%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +5%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,5%,7,5%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2011,200,我方精灵物攻和特攻+5%,我方精靈物攻和特攻+5%,P. ATK and SP.ATK of allied Pokémons +5%,Công vật lý và Công đặc biệt của Pokémon đồng minh +5%,아군 포켓몬 물리&특수 공격+5%,P.ATK e SP.ATK dos Pokémons aliados +5%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +5%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,5%,7,5%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2012,1111,我方精灵物攻和特攻+5%,我方精靈物攻和特攻+5%,P. ATK and SP.ATK of allied Pokémons +5%,Công vật lý và Công đặc biệt của Pokémon đồng minh +5%,아군 포켓몬 물리&특수 공격+5%,P.ATK e SP.ATK dos Pokémons aliados +10%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +10%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,5%,7,5%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2013,1000,我方精灵物攻和特攻+5%,我方精靈物攻和特攻+5%,P. ATK and SP.ATK of allied Pokémons +5%,Công vật lý và Công đặc biệt của Pokémon đồng minh +5%,아군 포켓몬 물리&특수 공격+5%,P.ATK e SP.ATK dos Pokémons aliados +10%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +10%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,5%,7,5%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2014,9999,我方精灵物攻和特攻+5%,我方精靈物攻和特攻+5%,P. ATK and SP.ATK of allied Pokémons +5%,Công vật lý và Công đặc biệt của Pokémon đồng minh +5%,아군 포켓몬 물리&특수 공격+5%,P.ATK e SP.ATK dos Pokémons aliados +10%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +10%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,5%,7,5%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2015,999,我方精灵物攻和特攻+5%,我方精靈物攻和特攻+5%,P. ATK and SP.ATK of allied Pokémons +5%,Công vật lý và Công đặc biệt của Pokémon đồng minh +5%,아군 포켓몬 물리&특수 공격+5%,P.ATK e SP.ATK dos Pokémons aliados +10%,P.ATK และ SP.ATK ของโปเกมอนฝ่ายเรา +10%,1,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,1,0,8,5%,7,5%,0,0,,0,0,0,0,0,0,0,<>,FALSE,99,0,0,0
2221,12221,【火之力】：每次对敌人造成伤害，降低其8%双攻，不超过自身10%（【恶之力】将提升额外效果）,【火之力】：每次對敵人造成傷害，降低其8%雙攻，不超過自身10%（【惡之力】將提升額外效果）,"【Fire Strength】: Each time the caster deals damage, reduces the enemy's SP.ATK and P.ATK by 8%, up to 10% of own SP.ATK and P.ATK (【Evil Strength】 further improves the effects)","【Sức Mạnh Lửa】: Mỗi khi người thi triển gây sát thương, giảm 8% SP.ATK và P.ATK của kẻ địch, tối đa 10% SP.ATK và P.ATK của bản thân (【Sức Mạnh Ác】 cải thiện thêm hiệu ứng)",[불꽃의 힘]: 적에게 피해를 입힐 때마다 물리&특수 공격력이 8% 감소하고 자신의 10%를 초과하지 않는다([악의 힘]은 효과가 추가로 상승한다),"【Força do Fogo】: Cada vez que o conjurador causa dano, reduz o SP.ATK e P.ATK do inimigo em 8%, até 10% do próprio SP.ATK e P.ATK (【Força do Mal】 melhora ainda mais os efeitos)",【พลังอัคคี】: ทุกครั้งที่ผู้ใช้สร้างความเสียหาย จะลด SP.ATK และ P.ATK ของศัตรูลง 8% สูงสุดไม่เกิน 10% ของ SP.ATK และ P.ATK ของตนเอง (【พลังปีศาจ】จะช่วยเพิ่มผลให้ดียิ่งขึ้น),999,city/adventure/random_tower/icon/icon_cxsh.png,city/adventure/random_tower/icon/box_red.png,effect,4,0,0,,0,,0,0,,0,0,0,0,0,80083,0,<>,FALSE,99,0,0,0
2222,2221,【水之力】：每次对敌人造成伤害，降低其8%双防，不超过自身10%（【恶之力】将提升额外效果）,【水之力】：每次對敵人造成傷害，降低其8%雙防，不超過自身10%（【惡之力】將提升額外效果）,"【Water Strength】: Each time the caster deals damage, reduces the enemy's SP.DEF and P.DEF by 8%, up to 10% of own SP.DEF and P.DEF (【Evil Strength】 further improves the effects)","【Sức Mạnh Nước】: Mỗi khi người thi triển gây sát thương, giảm 8% SP.DEF và P.DEF của kẻ địch, tối đa 10% SP.DEF và P.DEF của bản thân (【Sức Mạnh Ác】 cải thiện thêm hiệu ứng)",[물의 힘]: 적에게 피해를 입힐 때마다 물리&특수 방어력이 8% 감소하고 자신의 10%를 초과하지 않는다([악의 힘]은 효과가 추가로 상승한다),"【Força da Água】: Cada vez que o conjurador causa dano, reduz o SP.DEF e P.DEF do inimigo em 8%, até 10% do próprio SP.DEF e P.DEF (【Força do Mal】 melhora ainda mais os efeitos)",【พลังวารี】: ทุกครั้งที่ผู้ใช้สร้างความเสียหาย จะลด SP.DEF และ P.DEF ของศัตรูลง 8% สูงสุดไม่เกิน 10% ของ SP.DEF และ P.DEF ของตนเอง (【พลังปีศาจ】จะช่วยเพิ่มผลให้ดียิ่งขึ้น),999,city/adventure/random_tower/icon/icon_gj.png,city/adventure/random_tower/icon/box_red.png,effect,4,0,0,,0,,0,0,,0,0,0,0,0,80084,0,<>,FALSE,99,0,0,0
2223,2221,【恶之力】：【火之力、水之力】效果强化：攻击时降低目标双攻和双防时将等量属性转化给攻击者，同时拥有【恶之力、火之力、水之力】，我方全体额外获得10%吸血,【惡之力】：【火之力、水之力】效果強化：攻擊時降低目標雙攻和雙防時將等量屬性轉化給攻擊者，同時擁有【惡之力、火之力、水之力】，我方全體額外獲得10%吸血,"【Evil Strength】: Enhance the effects of 【Fire Strength, Water Strength】: Each attack steals SP.ATK and P.ATK and SP.DEF and P.DEF from the target. If the caster has 【Evil Strength, Fire Strength and Water Strength】 at the same time, all allies gain 10% extra Leech HP","【Sức Mạnh Ác】: Tăng cường hiệu ứng của 【Sức Mạnh Lửa, Sức Mạnh Nước】: Mỗi đòn tấn công cướp SP.ATK và P.ATK và SP.DEF và P.DEF từ mục tiêu. Nếu người thi triển có 【Sức Mạnh Ác, Sức Mạnh Lửa và Sức Mạnh Nước】 cùng một lúc, tất cả đồng minh nhận thêm 10% Hút Máu","[악의 힘]: [불의 힘, 물의 힘] 효과 강화: 공격 시 대상의 물리&특수 공격력과 물리&특수 방어력을 감소시키면 감소 시킨 양만큼 공격자의 스탯이 상승한다. 동시에 [악의 힘, 불의 힘, 물의 힘]을 보유 시 아군 전체 포켓몬이 흡혈률을 10% 획득한다.","【Força do Mal】: Aprimora os efeitos de 【Força do Fogo, Força da Água】: Cada ataque rouba SP.ATK e P.ATK e SP.DEF e P.DEF do alvo. Se o conjurador tiver 【Força do Mal, Força do Fogo e Força da Água】 ao mesmo tempo, todos os aliados ganham 10% de HP extra por Roubo de Vida","【พลังปีศาจ】: เพิ่มประสิทธิภาพของ【พลังอัคคี, พลังวารี】: ทุกการโจมตีจะขโมย SP.ATK, P.ATK, SP.DEF และ P.DEF จากเป้าหมาย หากผู้ใช้มี【พลังปีศาจ, พลังอัคคี และ พลังวารี】พร้อมกัน พันธมิตรทั้งหมดจะได้รับการดูด HP เพิ่มเติม 10%",999,city/adventure/random_tower/icon/icon_xx.png,city/adventure/random_tower/icon/box_red.png,effect_huang,4,0,0,,0,,0,0,,0,0,0,0,0,80085,0,<>,FALSE,99,0,0,0
2224,12222,【日之石】：行动回合开始前回复200点怒气值（同时拥有【日月之石】，怒气回复速度提升30%）,【日之石】：行動回合開始前回復200點怒氣值（同時擁有【日月之石】，怒氣回復速度提升30%）,"【Sun Stone】: Restores 200 Rage before the move. (If the carrier has 【Sun & Moon Stone】, increases 30% Rage Regen)","【Đá Mặt Trời】: Hồi 200 Nộ khí trước khi di chuyển. (Nếu người mang có 【Đá Mặt Trời & Mặt Trăng】, tăng 30% Hồi Nộ khí)",[태양의 돌]: 자신의 턴이 시작되기 전에 분노치를 200 회복한다([태양과 달의 돌]을 동시에 보유 시 분노치와 스피드가 30% 증가한다),"【Pedra do Sol】: Restaura 200 de Fúria antes do movimento. (Se o portador tiver 【Pedra do Sol e da Lua】, aumenta a Regeneração de Fúria em 30%)",【หินสุริยะ】: ฟื้นฟู 200 ความโกรธก่อนเคลื่อนไหว (หากผู้ถือมี【หินสุริยะและจันทรา】 จะเพิ่มการฟื้นฟูความโกรธ 30%),999,city/adventure/random_tower/icon/icon_qhzl.png,city/adventure/random_tower/icon/box_green.png,effect_huang,4,0,0,,0,,0,0,,0,0,0,0,0,80086,0,<>,FALSE,99,0,0,0
2225,2222,【月之石】：大回合结束后回复自身已损失血量10%的生命值（同时拥有【日月之石】，怒气回复速度提升30%）,【月之石】：大回合結束後回復自身已損失血量10%的生命值（同時擁有【日月之石】，怒氣回復速度提升30%）,"【Moon Stone】: Restores 10% of lost HP at the end of each big round (If the carrier has 【Sun & Moon Stone】, increases 30% Rage Regen)","【Đá Mặt Trăng】: Hồi 10% HP đã mất vào cuối mỗi lượt lớn (Nếu người mang có 【Đá Mặt Trời & Mặt Trăng】, tăng 30% Hồi Nộ khí)",[달의 돌]: 전체 턴 종료 시 자신이 손실한 HP의 10%만큼 회복한다([태양의 돌과 달의 돌]을 동시에 보유 시 분노치와 스피드가 30% 증가한다),"【Pedra da Lua】: Restaura 10% do HP perdido no final de cada rodada grande (Se o portador tiver 【Pedra do Sol e da Lua】, aumenta a Regeneração de Fúria em 30%)",【หินจันทรา】: ฟื้นฟู 10% ของ HP ที่เสียไปเมื่อสิ้นสุดแต่ละเทิร์นใหญ่ (หากผู้ถือมี【หินสุริยะและจันทรา】 จะเพิ่มการฟื้นฟูความโกรธ 30%),999,city/adventure/random_tower/icon/icon_qhzl.png,city/adventure/random_tower/icon/box_green.png,effect_huang,4,0,0,,0,,0,0,,0,0,0,0,0,80087,0,<>,FALSE,99,0,0,0
2226,12223,【怒火】：战斗开始时，友方全体获得100怒气值（其他【迁怒、怒击、汲怒、激怒、暴怒】效果每一个效果提升100点怒气值）,【怒火】：戰鬥開始時，友方全體獲得100怒氣值（其他【遷怒、怒擊、汲怒、激怒、暴怒】效果每一個效果提升100點怒氣值）,"【Anger】 At the start of the battle, gives all allies 100 Rage (For each 【Frustration, Rage Attack, Drain Rage, Irritate, Rage】 effect gained, increases 100 Rage)","【Nộ Khí】 Khi bắt đầu trận đấu, cấp 100 Nộ khí cho tất cả đồng minh (Mỗi hiệu ứng 【Tức Giận, Tấn Công Nộ, Hút Nộ, Kích Động, Nộ】 nhận được, tăng 100 Nộ khí)","[분노]: 전투 시작 시 아군 전체 포켓몬이 분노치를 100 획득한다(기타[화풀이, 분노 어택, 분노 흡수, 격노, 폭노] 효과마다 분노가 100 증가한다)","【Fúria】 No início da batalha, concede 100 de Fúria a todos os aliados (Para cada efeito de 【Frustração, Ataque de Fúria, Drenar Fúria, Irritar, Fúria】 ganho, aumenta em 100 a Fúria)","【ความโกรธ】 เมื่อเริ่มการต่อสู้ มอบ 100 ความโกรธให้พันธมิตรทั้งหมด (สำหรับทุกเอฟเฟกต์【ความคับข้องใจ, การโจมตีด้วยความโกรธ, การดูดความโกรธ, การยั่วยุ, ความโกรธ】ที่ได้รับ จะเพิ่ม 100 ความโกรธ)",999,city/adventure/random_tower/icon/icon_nqhs.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,0,0,,0,,0,0,,0,0,0,0,0,80088,0,<>,FALSE,99,0,0,0
2227,2223,【迁怒】：受到伤害时，获得100怒气值（可提高【怒火】的怒气值）,【遷怒】：受到傷害時，獲得100怒氣值（可提高【怒火】的怒氣值）,"【Frustration】: When damaged, gains 100 Rage (Increases Rage for 【Fury】)","【Tức Giận】: Khi bị sát thương, nhận 100 Nộ khí (Tăng Nộ khí cho 【Phẫn Nộ】)",[화풀이]: 피해를 받으면 분노치를 추가로 100 회복한다([분노]의 분노치를 상승시킨다),"【Frustração】: Ao ser danificado, ganha 100 de Fúria (Aumenta a Fúria para 【Fúria】)",【ความคับข้องใจ】: เมื่อได้รับความเสียหาย จะได้รับ 100 ความโกรธ (เพิ่มความโกรธสำหรับ【ความเดือดดาล】),999,city/adventure/random_tower/icon/icon_nqhs.png,city/adventure/random_tower/icon/box_yellow.png,effect,4,0,0,,0,,0,0,,0,0,0,0,0,80089,0,<>,TRUE,99,0,0,0
2228,2223,【怒击】：我方精灵击败敌方精灵时，回复自身10%生命值和200点怒气值（可提高【怒火】的怒气值）,【怒擊】：我方精靈擊敗敵方精靈時，回復自身10%生命值和200點怒氣值（可提高【怒火】的怒氣值）,"【Rage Attack】: When an ally Pokémon knocks out an enemy, restores 10% HP and 200 Rage (Increases Rage for 【Anger】)","【Tấn Công Nộ】: Khi một Pokémon đồng minh hạ gục kẻ địch, hồi 10% HP và 200 Nộ khí (Tăng Nộ khí cho 【Nộ Khí】)","[분노 어택]: 아군 포켓몬이 적 포켓몬 처치 시 자신의 HP를 10%, 분노치를 200 회복한다([분노]의 분노치를 상승시킨다)","【Ataque de Fúria】: Quando um Pokémon aliado nocauteia um inimigo, restaura 10% de HP e 200 de Fúria (Aumenta a Fúria para 【Fúria】)",【การโจมตีด้วยความโกรธ】: เมื่อโปเกมอนฝ่ายเราน็อคเอาท์ศัตรู จะฟื้นฟู 10% HP และ 200 ความโกรธ (เพิ่มความโกรธสำหรับ【ความโกรธ】),999,city/adventure/random_tower/icon/icon_nqhs.png,city/adventure/random_tower/icon/box_yellow.png,effect,4,0,0,,0,,0,0,,0,0,0,0,0,80090,0,<>,TRUE,99,0,0,0
2229,2223,【汲怒】：我方精灵攻击时有30%概率偷取目标100点怒气值（可提高【怒火】的怒气值）,【汲怒】：我方精靈攻擊時有30%概率偷取目標100點怒氣值（可提高【怒火】的怒氣值）,【Drain Rage】: Every ally Pokémon has a 30% chance to steal 100 Rage with each move (Increases Rage for 【Anger】),【Hút Nộ】: Mỗi Pokémon đồng minh có 30% xác suất cướp 100 Nộ khí với mỗi chiêu thức (Tăng Nộ khí cho 【Nộ Khí】),[분노 흡수]: 아군 포켓몬 공격 시 30%의 확률로 대상의 분노치를 100 훔친다([분노]의 분노치를 상승시킨다),【Drenar Fúria】: Cada Pokémon aliado tem 30% de chance de roubar 100 de Fúria a cada movimento (Aumenta a Fúria para 【Fúria】),【การดูดความโกรธ】: โปเกมอนฝ่ายเราแต่ละตัวมีโอกาส 30% ที่จะขโมย 100 ความโกรธในทุกการเคลื่อนไหว (เพิ่มความโกรธสำหรับ【ความโกรธ】),999,city/adventure/random_tower/icon/icon_nqhs.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,0,0,,0,,0,0,,0,0,0,0,0,80091,0,<>,TRUE,99,0,0,0
2230,2223,【激怒】：使用小技能或者普攻时额外获得100点怒气（可提高【怒火】的怒气值）,【激怒】：使用小技能或者普攻時額外獲得100點怒氣（可提高【怒火】的怒氣值）,【Irritate】: Using the small skill or basic attack grants 100 extra Rage (Increases Rage for 【Anger】),【Kích Động】: Sử dụng kỹ năng nhỏ hoặc tấn công cơ bản cấp thêm 100 Nộ khí (Tăng Nộ khí cho 【Nộ Khí】),[폭노]: 일반 스킬 혹은 일반 공격 시 분노치를 추가로 100 회복한다([분노]의 분노치를 상승시킨다),【Irritar】: Usar a habilidade pequena ou o ataque básico concede 100 de Fúria extra (Aumenta a Fúria para 【Fúria】),【การยั่วยุ】: การใช้สกิลเล็กหรือการโจมตีพื้นฐานจะให้ความโกรธเพิ่มเติม 100 (เพิ่มความโกรธสำหรับ【ความโกรธ】),999,city/adventure/random_tower/icon/icon_nqhs.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,0,0,,0,,0,0,,0,0,0,0,0,80092,0,<>,TRUE,99,0,0,0
2231,2223,【暴怒】：使用非必杀技时每1%怒气值将提供1%伤害加成造成伤害（可提高【怒火】的怒气值）,【暴怒】：使用非必殺技時每1%怒氣值將提供1%傷害加成造成傷害（可提高【怒火】的怒氣值）,【Rage】: Using a move other than Ultimate increases DMG dealt by 1% for every 1% Rage used. (Increases Rage for 【Anger】),【Nộ】: Sử dụng một chiêu thức khác ngoài Kỹ năng Cuối tăng 1% Sát thương gây ra cho mỗi 1% Nộ khí đã sử dụng. (Tăng Nộ khí cho 【Nộ Khí】),[격노]: 필살기 사용 시 분노치 1%마다 피해 보너스 1%를 획득한다([분노]의 분노치를 상승시킨다),【Fúria】: Usar um movimento que não seja o Ultimate aumenta o Dano causado em 1% para cada 1% de Fúria usada. (Aumenta a Fúria para 【Fúria】),【ความโกรธ】: การใช้ท่าอื่นที่ไม่ใช่ท่าไม้ตายจะเพิ่มความเสียหายที่สร้างขึ้น 1% สำหรับทุกๆ 1% ของความโกรธที่ใช้ (เพิ่มความโกรธสำหรับ【ความโกรธ】),999,city/adventure/random_tower/icon/icon_nqhs.png,city/adventure/random_tower/icon/box_yellow.png,effect_huang,4,0,0,,0,,0,0,,0,0,0,0,0,80093,0,<>,TRUE,99,0,0,0
2232,12224,【盾生】：战斗开始时，为全体友方单位生成一个吸收自身生命值10%伤害的护盾（其他【盾甲、盾免、盾愈、盾击、盾破、盾守】效果每存在一个会提升盾生4%的护盾量）,【盾生】：戰鬥開始時，為全體友方單位生成一個吸收自身生命值10%傷害的護盾（其他【盾甲、盾免、盾愈、盾擊、盾破、盾守】效果每存在一個會提升盾生4%的護盾量）,"【Generate Shield】: At the start of the battle, grants a shield for all allies which absorbs damage equal to 10% of their HP (For every 【Shield Armor, Shield Immune, Shield Heal, Shield Attack, Shield Break, Shield Defense】 effect, Generate Shield gains 4% more points)","【Tạo Khiên】: Khi bắt đầu trận đấu, cấp một khiên cho tất cả đồng minh có khả năng hấp thụ sát thương bằng 10% HP của họ (Với mỗi hiệu ứng 【Giáp Khiên, Miễn Nhiễm Khiên, Hồi Phục Khiên, Tấn Công Khiên, Phá Khiên, Phòng Ngự Khiên】, Tạo Khiên nhận thêm 4% điểm)","[실드 HP]: 전투 시작 시 아군 전체 포켓몬에게 자신 HP의10% 피해를 흡수하는 실드를 생성한다(기타 [실드 방어, 실드 면역, 실드 치료, 실드 어택, 실드 파괴, 실드 수호] 효과가 1개 존재할 때마다 '실드 생성'의 실드치가 4% 증가한다.)","【Gerar Escudo】: No início da batalha, concede um escudo para todos os aliados que absorve dano igual a 10% de seu HP (Para cada efeito de 【Armadura de Escudo, Imunidade de Escudo, Cura de Escudo, Ataque de Escudo, Quebra de Escudo, Defesa de Escudo】, Gerar Escudo ganha mais 4% de pontos)","【สร้างโล่】: เมื่อเริ่มการต่อสู้ จะมอบโล่ให้พันธมิตรทั้งหมดซึ่งดูดซับความเสียหายเท่ากับ 10% ของ HP ของพวกเขา (สำหรับทุกเอฟเฟกต์【เกราะโล่, การต้านทานโล่, การฟื้นฟูโล่, การโจมตีโล่, การทำลายโล่, การป้องกันโล่】 สร้างโล่จะได้รับคะแนนเพิ่ม 4%)",999,city/adventure/random_tower/icon/icon_fy.png,city/adventure/random_tower/icon/box_blue.png,effect_huang,4,0,0,,0,,0,0,,0,0,0,0,0,80094,0,<>,FALSE,99,0,0,0
2233,2224,【盾甲】：护盾存在期间，为其提供其20%的双防（可提高【盾生】的护盾量）,【盾甲】：護盾存在期間，為其提供其20%的雙防（可提高【盾生】的護盾量）,【Shield Armor】: Increases 20% SP.DEF and P.DEF when shielded (Increases shield points for 【Generate Shield】),【Giáp Khiên】: Tăng 20% SP.DEF và P.DEF khi có khiên (Tăng điểm khiên cho 【Tạo Khiên】),[실드 방어]: 실드가 존재하는 동안 물리&특수 방어력이 20% 증가한다([실드 생성]의 실드치가 증가한다),【Armadura de Escudo】: Aumenta em 20% a SP.DEF e P.DEF quando protegido por escudo (Aumenta os pontos de escudo para 【Gerar Escudo】),【เกราะโล่】: เพิ่ม SP.DEF และ P.DEF 20% เมื่อมีโล่ (เพิ่มคะแนนโล่สำหรับ【สร้างโล่】),999,city/adventure/random_tower/icon/icon_fy.png,city/adventure/random_tower/icon/box_blue.png,effect,4,0,0,,0,,0,0,,0,0,0,0,0,80095,0,<>,TRUE,99,0,0,0
2234,2224,【盾免】：护盾存在期间，免疫控制与负面效果（可提高【盾生】的护盾量）,【盾免】：護盾存在期間，免疫控制與負面效果（可提高【盾生】的護盾量）,【Shield Immune】: Becomes immune to control and negative effect when shielded (Increases shield points for 【Generate Shield】),【Miễn Nhiễm Khiên】: Trở nên miễn nhiễm với khống chế và hiệu ứng tiêu cực khi có khiên (Tăng điểm khiên cho 【Tạo Khiên】),[실드 면역]: 실드가 있으면 제어와 디버프에 면역된다([실드 생성]의 실드치가 증가한다),【Imunidade de Escudo】: Torna-se imune a controle e efeitos negativos quando protegido por escudo (Aumenta os pontos de escudo para 【Gerar Escudo】),【การต้านทานโล่】: จะต้านทานการควบคุมและเอฟเฟกต์เชิงลบเมื่อมีโล่ (เพิ่มคะแนนโล่สำหรับ【สร้างโล่】),999,city/adventure/random_tower/icon/icon_fy.png,city/adventure/random_tower/icon/box_blue.png,effect,4,0,0,,0,,0,0,,0,0,0,0,0,80096,0,<>,TRUE,99,0,0,0
2235,2224,【盾击】：每次攻击附带自身20%当前护盾值的真实伤害（可提高【盾生】的护盾量）,【盾擊】：每次攻擊附帶自身20%當前護盾值的真實傷害（可提高【盾生】的護盾量）,【Shield Attack】: Each attack inflicts extra True DMG equal to 20% of current shield points (Increases shield points for 【Generate Shield】),【Tấn Công Khiên】: Mỗi đòn tấn công gây thêm Sát thương Thực bằng 20% điểm khiên hiện tại (Tăng điểm khiên cho 【Tạo Khiên】),[실드 어택]: 공격할 때마다 현재 실드치의 20%만큼 고정 피해를 입힌다([실드 생성]의 실드치가 증가한다),【Ataque de Escudo】: Cada ataque inflige Dano Verdadeiro extra igual a 20% dos pontos de escudo atuais (Aumenta os pontos de escudo para 【Gerar Escudo】),【การโจมตีโล่】: ทุกการโจมตีจะสร้างความเสียหายจริงเพิ่มเติมเท่ากับ 20% ของคะแนนโล่ปัจจุบัน (เพิ่มคะแนนโล่สำหรับ【สร้างโล่】),999,city/adventure/random_tower/icon/icon_fy.png,city/adventure/random_tower/icon/box_blue.png,effect_huang,4,0,0,,0,,0,0,,0,0,0,0,0,80097,0,<>,TRUE,99,0,0,0
