变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
7181661,,,,,damageDodge,,,2,,,,,,,,1,,,battle/buff_icon/icon_fxzt.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_fxzt.png,,,,,,,"<{nodeId=1;funcArgs=<<{prob=(self2:natureIntersection(list(5))) and 1 or 0;caster=15;value=-buff:getValue();holder=1;cfgId=7181662;lifeRound=1}>;<{prob=(self2:natureIntersection(list(9))) and 1 or 0;caster=15;value=buff:getValue();holder=1;cfgId=7181662;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;extraAttackTrigger=2;triggerPoint=14};{nodeId=2;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;prob=1;value=self:Bspeed()*0.09;holder=1;cfgId=7181663;lifeRound=999}>;<{bond=1;caster=2;value=<2;99;1>;lifeRound=999;prob=1;cfgId=7181664;holder=1}>;<{bond=1;caster=2;value=<16>;lifeRound=999;prob=1;cfgId=7181665;holder=1}>>;triggerPoint=1};{nodeId=3;funcArgs=<<{prob=1;caster=2;value=0;holder=2;cfgId=7181666;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<moreE(countObjByBuff(self:force(),{1261631}),1)>;triggerPoint=8};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,<1;5>,,{action={standby=standby2_loop};unitRes=<koudai_xijianamegabaofeilong/hero_xijianamegabaofeilong.skel>},,,,,,
7181662,,,,,damageDodge,,,2,,,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
7181663,,,,,speed,,,2,,,,,,,1,1,,,battle/buff_icon/logo_sd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7181664,,,,,alterDmgRecordVal,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{finalRate=<setValue(list(""finalDamageSub""),( ( arg.from==1 ) and list(env:finalDamageSub()*10000+3000) or list(env:finalDamageSub()*10000)) )>}>",,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
7181665,,,,,immuneDamage,,,2,,,,,,,,1,,FALSE,battle/buff_icon/logo_mysh.png,,,,,,,,,,,,,,,,,,,,,,,"<(intersection(record.args.buffFlag,list(4030,4023) ))>",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7181666,,,,,fieldBuff,,,2,,,,,,,,1,,,,,koudai_xijianamegabaofeilong/hero_xijianamegabaofeilong_buff.skel,<xyfb_loop>,,,4,4,,,,,,,,,,,,,battle/txt/txt_xybf.png,,,<335>,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;prob=(target2:natureIntersection(list(10))) and 1 or 0;value=0;holder=5;cfgId=7181667;lifeRound=999}>;<{prob=0;caster=2;value=self:damage()*0.4;holder=14;cfgId=7181011;lifeRound=2}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
7181667,,,,,,,,2,,,,,,,,1,,FALSE,battle/buff_icon/logo_bssh_down.png,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{prob=1;caster=2;lifeRound=1;value=<list(c.silie_liuxue_oc());1;0>;cfgId=7181668;holder=14}>;<{prob=1;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(3)};value=self:damage()*0.4;ignoreField=1;cfgId=7181011;lifeRound=2}>;<{prob=moreE(countObjByBuff(self:force(),{1261631,1261629}),1) and 0 or 1;caster=2;holder={input=enemyForce|nodead;process=random(12)};value=self:specialDamage()*1;ignoreField=1;cfgId=1261625;lifeRound=1}>>;effectFuncs=<castBuff;castBuff;castBuff>;onSomeFlag=<moreE(countObjByBuff(self:force(),{7181666}),1)>;triggerPoint=8};{nodeId=2;funcArgs=<<{bond=1;caster=2;prob=moreE(countObjByBuff(self:force(),{1261631,1261629}),1) and 0 or 1;value=1;holder=2;cfgId=7181669;lifeRound=1}>;<{prob=moreE(countObjByBuff(self:force(),{1261631,1261629}),1) and 0 or 1;caster=2;holder={input=enemyForce(true)|nodead;process=frontRowRandom(1)};value=1;ignoreField=1;cfgId=1261624;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<moreE(countObjByBuff(self:force(),{7181666}),1)>;triggerPoint=1};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
7181668,,,,,doBuffDamageRandom,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
7181669,,,,,,,,2,,,,,,,,1,,,,,hero_luoqiya/hero_luoqiya.skel,<fengzhishouhu_loop>,,,4,4,{'y'=0;'x'=50},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7181681,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{bond=1;caster=2;prob=target2:id()==self:id() and  0 or 0;value=0;holder=5;cfgId=7181684;lifeRound=999}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
7181682,,,,,lockHp,,,,,,,,,,,1,,FALSE,battle/buff_icon/logo_mysh.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;lifeRound=1;value=<1;999>;cfgId=7181683;holder=1}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,,,,,,<{type=1;limit=1}>,,,,,,{triggerEffect={onceEffectResPath=buff/miansi/miansi.skel;textResPath=battle/txt/txt_mysw.png;onceEffectAniName=effect}},,<2009>,<1;10>,{wave=0;gameEnd=0},,,,,,,
7181683,,,,,immuneDamage,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;value=0;holder=2;cfgId=7181686;lifeRound=999}>;<{prob=1;caster=2;value=0;holder=2;cfgId=7181213;lifeRound=1}>>;triggerPoint=2};{nodeId=0;triggerPoint=1}>,,4,,,,,<{type=1;limit=1}>,,,,,,,,<2010>,,,,,,,,,
7181684,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=0;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=7181612;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<exitInTab(trigger.beAddBuff:getGroup(),list(4201))>;triggerPoint=29};{nodeId=0;triggerPoint=1}>",,,,,,,,1,,,,,,,,,,,,,,,,
7181686,,,,,qusan1,,,,60008,,,,,,1,1,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{caster=2;value=1;holder=1;cfgId=3300001;lifeRound=1}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
7181691,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{bond=1;caster=2;value=<1;1;0>;lifeRound=999;holder={input=selfForce|nodead;process=exclude(list(csvSelf:id()))|buffDifferExclude('group',{c.fly_notbuff_oc()})|attrDiffer(""natureType"", {10})|attr({""damage"",""specialDamage""},""max"",1)};cfgId=7181692;prob=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>",,,,,,,<{type=1;limit=1}>,1,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
7181692,,,,,lockHp,,,,,,,,,,,1,,FALSE,battle/buff_icon/logo_mysh.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;lifeRound=1;value=<1;999>;cfgId=7181693;holder=1}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,{triggerEffect={onceEffectResPath=buff/miansi/miansi.skel;textResPath=battle/txt/txt_mysw.png;onceEffectAniName=effect}},,<2009>,<1;10>,,,,,,,,
7181693,,,,,immuneDamage,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;value=0;holder=1;cfgId=7181686;lifeRound=1}>;<{prob=1;caster=2;lifeRound=1;value=<0;0;0;1;0;1>;cfgId=7181696;holder=1}>>;triggerPoint=2};{nodeId=0;triggerPoint=1}>,,4,,,,,<{type=1;limit=1}>,,,,,,,,<2010>,<1;10>,,,,,,,,
7181696,,,,,depart,,,2,4201,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,{effect=<{typ=move;args={y=2000;x=0;knockUpBack=True;knockUp=True;speed=2500}}>},battle/txt/txt_feili.png,,,,,,,<{nodeid=0;triggerPoint=1};{nodeid=1;triggerPoint=2;funcArgs=<<{lifeRound=1;value=0;prob=1;holder=1;caster=2;cfgId=7181697}>>;effectFuncs=<castBuff>}>,,,0,,,,,,,,,,,,<3018>,,,,,,,,,
7181697,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,{effect=<{typ=move;args={y=-2000;x=0;knockUpBack=True;knockUp=True;speed=2500}}>},,,,,,1,<1>,,,4,,,,,,,,,,,,,<9999>,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7191111,红色闪电超级巨钳螳螂,,,,damage,,,,1001,,,,,,1,1,,,battle/buff_icon/logo_wg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7191210,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;value=<1>;lifeRound=1;prob=1;cfgId=7191212;holder=1}>;<{bond=1;caster=2;prob=1;value=100000;holder=1;cfgId=7191213;lifeRound=1}>>;triggerPoint=14}>,,4,,,,,,1,,,,,,,,,,,,,,,,
7191211,,,,,,,,2,,,,,,,2,3,,,battle/buff_icon/icon_sy.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sy1.png,,11,,,,,"<{nodeId=1;funcArgs=<<{bond=1;caster=2;value=<1>;lifeRound=1;prob=1;cfgId=7191210;holder=1}>>;effectFuncs=<castBuff>;onSomeFlag=<self:hasBuff(7191232)>;triggerPoint=42};{nodeId=2;funcArgs=<<{prob=1;caster=2;lifeRound=1;value=<0.5;{input=selfForce|nodead;process=exclude(list(csvSelectObj:id()))|selfRow|attrDiffer(""natureType"", {12,17})|attr(""defence"",""max"",1)};19;300>;cfgId=7191217;holder=1}>;<{prob=1;caster=2;lifeRound=999;value=<c.syBuffFilter();{input=selfForce|nodead;process=exclude(list(csvSelectObj:id()))|selfRow|attrDiffer(""natureType"", {12,17})|attr(""defence"",""max"",1)};999;0;1;14>;cfgId=7191218;holder=2}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<(not self:hasBuff(7191232))>;triggerPoint=66};{nodeId=3;funcArgs=<<{prob=1;caster=2;lifeRound=1;value=<2;3;list();caster:getObjByFormula(1, 'selfForce|nodead', 'exclude(list(csvSelectObj:id()))|selfRow|attrDiffer(""natureType"", {12,17})|attr(""defence"",""max"",1)'):id()>;cfgId=7191219;holder=1}>>;effectFuncs=<castBuff>;onSomeFlag=<(not self:hasBuff(7191232))>;triggerPoint=10};{nodeId=4;effectFuncs=<castBuff>;funcArgs=<<{bond=1;caster=2;value=<1>;lifeRound=1;prob=1;cfgId=7191225;holder=1}>>;triggerPoint=1}>",,,,,,,,,,,,,,,,<1;20>,,,,,,,,
7191212,,,,,immuneDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=more(listLen(self:getRowEmptySeat()),0) and 1 or 0;caster=2;lifeRound=1;value=<1;3;list(2);self:getRowEmptySeat()[1]>;cfgId=7191215;holder=1}>>;triggerPoint=28};{nodeId=0;triggerPoint=1}>",,4,,,,,,,,,,,,,<9998;9999;3006>,,,,,,,,,
7191213,,,,,damageDodge,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,4,,,,,,,,,,,,,<9998;9999;3006>,,,,,,,,,
7191214,,,,,filterFlag,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{enemyForce=<3008>;self=<all>;selfForce=<all>;allForce=<>}>,,1,<1>,,,4,,,,,,,,,,,,,<9998;9999;3006>,,,,,,,,,
7191215,,,,,shiftPos,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;value=1;holder=1;cfgId=7191216;lifeRound=1}>;<{prob=0;caster=2;value=self:damage()*1.5;holder=2;cfgId=7191220;lifeRound=1}>;<{prob=self:flagZ2() and 1 or 0;caster=2;lifeRound=1;value=<list(1,0,0);1;1;list(71917)>;cfgId=7191221;holder=2}>;<{prob=0;caster=2;lifeRound=1;value=<list();list(c.dot_oc());list();1>;cfgId=7191222;holder=2}>>;triggerPoint=28};{nodeId=0;triggerTimes=<1;1>;triggerPoint=42}>",,,,,,,,,,,,,,,<9998;9999;3006>,<1;10>,,,,,,,,
7191216,,,,,,,,2,,,,,<7191211>,<3;0;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<9998;9999;3006>,,,,,,,,,
7191217,,,,,damageAllocate,,,,,,,,,,1,1,,FALSE,battle/buff_icon/logo_bq.png,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;delSelfWhenTriggered=1;triggerPoint=42};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,<9998;9999;3006>,,,,,,,,,
7191218,,,,,reflectBuffToOther,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,1,<1>,,,,,,,,,,,,,,,,<9998;9999;3006>,,,,,,,,,
7191219,,,,,shiftPos,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;value=1;holder=1;cfgId=7191216;lifeRound=1}>;<{prob=0;caster=2;value=self:damage()*1.5;holder=2;cfgId=7191220;lifeRound=1}>;<{prob=self:flagZ2() and 1 or 0;caster=2;lifeRound=1;value=<list(1,0,0);1;1;list(71917)>;cfgId=7191221;holder=2}>;<{prob=0;caster=2;lifeRound=1;value=<list();list(c.dot_oc());list();1>;cfgId=7191222;holder=2}>>;triggerPoint=28};{nodeId=0;triggerTimes=<1;1>;triggerPoint=42}>",,,,,,,,,,,,,,,<9998;9999;3006>,<1;10>,,,,,,,,
7191220,,,,,shield,,,2,9001,,,,,,8,999,,,battle/buff_icon/logo_hd.png,,buff/hudun/hudun.skel,<hudun_loop>,,,,,,,,,,,,,,,,,battle/txt/txt_hd.png,,,<0;0;10;<3;0;0.3>>,,,,,,,,,,,,,,,,,,,<3010>,<1;10>,,,,,,,,
7191221,,,,,assistAttack,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<{input=enemyForce|nodead;process=hpPercentLessFilter(0.5)}>,,,<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=1;holder=2;cfgId=7191223;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<(getExtraRoundId()==7191221)>;triggerPoint=42};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,<9998;9999;3006>,<1;10>,,,,,,,,
7191222,,,,,pauseBuffEffect,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<9998;9999;3006>,,,,,,,,,
7191223,,,,,,,,2,,,,,<7191223>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<9998;9999;3006>,,,,,,,,,
7191224,,,,,,,,2,,,,<7191211>,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,
7191225,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7191231,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,9,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=(self:frontOrBack()==1 and less(countObjBy(self:force(),self,{""front""},{}),3)) and 1 or 0;caster=2;value=1;holder=1;cfgId=7191232;lifeRound=999}>;<{prob=(self:frontOrBack()==2 and less(countObjBy(self:force(),self,{""back""},{}),3)) and 1 or 0;caster=2;value=1;holder=1;cfgId=7191232;lifeRound=999}>>;triggerPoint=38};{nodeId=2;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=(self:frontOrBack()==1 and less(countObjBy(self:force(),self,{""front""},{}),3)) and 1 or 0;caster=2;value=1;holder=1;cfgId=7191232;lifeRound=999}>;<{prob=(self:frontOrBack()==2 and less(countObjBy(self:force(),self,{""back""},{}),3)) and 1 or 0;caster=2;value=1;holder=1;cfgId=7191232;lifeRound=999}>>;triggerPoint=3};{nodeId=3;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=(self:frontOrBack()==1 and less(countObjBy(self:force(),self,{""front""},{}),3)) and 1 or 0;caster=2;value=1;holder=1;cfgId=7191232;lifeRound=999}>;<{prob=(self:frontOrBack()==2 and less(countObjBy(self:force(),self,{""back""},{}),3)) and 1 or 0;caster=2;value=1;holder=1;cfgId=7191232;lifeRound=999}>>;triggerPoint=32};{nodeId=4;effectFuncs=<castBuff>;funcArgs=<<{prob=(((self:frontOrBack()==1 and moreE(countObjBy(self:force(),self,{""front""},{}),3))) or ( (self:frontOrBack()==2 and moreE(countObjBy(self:force(),self,{""back""},{}),3)))) and 1 or 0;caster=2;value=1;holder=1;cfgId=7191233;lifeRound=1}>>;triggerPoint=42}>",,,,,,,,1,,,,,,,<9998;9999;3006>,,,,,,,,,
7191232,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,<9998;9999;3006>,,,,,,,,,
7191233,,,,,,,,2,,,,,<7191232>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,<9998;9999;3006>,,,,,,,,,
7191261,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=-10000;holder=8;cfgId=7191262;lifeRound=1}>;<{prob=1;caster=2;lifeRound=1;value=<list(1021);1;list(1)>;cfgId=7191263;holder=8}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<(getExtraRoundId()==7191221) or (getExtraRoundId()==7191673) or (getExtraRoundId()==7191655) or (getExtraRoundId()==7191660)>;extraAttackTrigger=2;triggerPoint=24};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
7191262,,,,,controlPerVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<70045>,,,,<{nodeId=1;delSelfWhenTriggered=1;triggerPoint=32};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
7191263,,,,,forbiddenExtraAttack,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;delSelfWhenTriggered=1;triggerPoint=32};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
7191611,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;lifeRound=999;value=<list()>;cfgId=7191612;holder=1}>;<{prob=0;caster=2;lifeRound=999;value=<1;99;1>;cfgId=7191613;holder=1}>;<{prob=1;caster=2;lifeRound=999;value=<1;99;1>;cfgId=7191614;holder=1}>;<{prob=0;caster=2;lifeRound=999;value=<1;99;1>;cfgId=7191615;holder=1}>>;triggerPoint=1};{nodeId=2;funcArgs=<<{prob=1;caster=2;lifeRound=999;value=<list()>;cfgId=7191612;holder=1}>>;effectFuncs=<castBuff>;extraAttackTrigger=2;triggerPoint=5};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
7191612,,,,,addAttackRange,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<{input=enemyForce|nodead;process=hpPercentLessFilter(0.5)}>,1,<1>,,,,,,,,,1,,,,,,,,,,,,,,,,
7191613,,,,,alterDmgRecordVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{strike=<setValue(list(""strike""),((less(target:hp()/target:hpMax(),0.5)) and list(env:strike()*10000+((10+attacker:skillLv(71916) *0.1-0.1))*100 ) or list(env:strike()*10000) ))>}>",,1,<1>,,,,,,,,,1,,,,,,,,,,,,,,,,
7191614,,,,,alterDmgRecordVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,"<{damageAdd=<setValue(list('damageAdd'), (less(target:hp()/target:hpMax(),0.5))  and list(env:damageAdd()*10000+((15+attacker:skillLv(71916) *0.1-0.1))*100) or list(env:damageAdd()*10000) )>}>",,1,<1>,,,,,,,,,1,,,,,,,,,,,,,,,,
7191615,,,,,alterDmgRecordVal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{strike=<setValue(list(""strike""),((target:hasBuffGroup(c.fuzhuo_oc()) or target:hasBuffFlag(2018)) and list(env:strike()*10000+1000 ) or list(env:strike()*10000) ))>}>",,1,<1>,,,,,,,,,1,,,,,,,,,,,,,,,,
7191621,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=1;holder=13;cfgId=7191622;lifeRound=999}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
7191622,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=less(self:getBuffOverlayCount(7191626),2) and 1 or 0;caster=2;value=1;holder=2;cfgId=7191623;lifeRound=999}>>;triggerPoint=13};{nodeId=0;triggerPoint=1}>",,,,,,,,1,,,,,,,,,,,,,,,,
7191623,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;value=1;holder=2;cfgId=7191625;lifeRound=1}>;<{prob=1;caster=2;value=1;holder=2;cfgId=7191626;lifeRound=999}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
7191625,,,,,atOnceBattleRound,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_ewxd.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
7191626,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,1,,,,,,,,,,,,,,,,
7191631,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{prob=more(self:Bdamage()*1-self:getBuff(7191633):getValue(),0) and 1 or 0;caster=2;value=more(0.5*self:curSkill():getTotalDamage(),self:Bdamage()*1-self:getBuff(7191633):getValue()) and (self:Bdamage()*1-self:getBuff(7191633):getValue()) or 0.5*self:curSkill():getTotalDamage();holder=2;cfgId=7191632;lifeRound=999}>;<{prob=more(self:Bdamage()*1-self:getBuff(7191633):getValue(),0) and 1 or 0;caster=2;value=more(0.5*self:curSkill():getTotalDamage(),self:Bdamage()*1-self:getBuff(7191633):getValue()) and (self:Bdamage()*1-self:getBuff(7191633):getValue()) or 0.5*self:curSkill():getTotalDamage()+self:getBuff(7191633):getValue();holder=2;cfgId=7191633;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<(getExtraRoundId()==7191221) or (getExtraRoundId()==7191660)>;extraAttackTrigger=2;triggerPoint=8}>",,,,,,,,1,,,,,,,,,,,,,,,,
7191632,,,,,shield,,,2,9001,,,,,,8,999,,,battle/buff_icon/logo_hd.png,,buff/hudun/hudun.skel,<hudun_loop>,,,,,,,,,,,,,,,,,battle/txt/txt_hd.png,,,<0;0;10;<3;0;0.3>>,,,,"<{nodeId=1;funcArgs=<<{prob=(target2:natureIntersection(list(12)) and moreE(self:star(),6)) and  1 or 0;caster=2;value=buff:getValue();holder={input=selfForce|nodead;process=exclude(list(csvSelf:id()))|random(5)};cfgId=7191634;lifeRound=99}>>;effectFuncs=<castBuff>;onSomeFlag=<self:hasBuff(7191821)>;triggerPoint=1};{nodeId=0;triggerPoint=1}>",,,,,,,,1,,,,,,,<3010>,<1;10>,,,,,,,,
7191633,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,6,,,,,,1,,,,,,,,,,,,,,,,
7191634,,,,,shield,,,2,9001,,,,,,8,999,,,battle/buff_icon/logo_hd.png,,buff/hudun/hudun.skel,<hudun_loop>,,,,,,,,,,,,,,,,,battle/txt/txt_hd.png,,,<0;0;10;<3;0;0.3>>,,,,,,,,,,,,1,,,,,,,<3010>,<1;10>,,,,,,,,
