变量名,_name,targetType,skillTarget,input,process,targetFormula,specialChoose,targetLimit,fixPos,buffList,buffLifeRound,buffProb,buffLevel,buffValue1,effectEventID,extraArgs
242437,,1,14,,,,,,,<2421342;2421341>,<1;999>,"<(moreE(self:star(),11) and less(self:getBuffOverlayCount(2421341),3)) and 1 or 0;moreE(self:star(),11) and 1 or 0>",,<<24247>;1>,,
242438,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {3})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<2421361;2421365>,<1;999>,<(self:flagZ3() and (not self:hasBuff(2421365))) and 1 or 0;self:flagZ3() and 1 or 0>,,<1;1>,,
242461,,1,14,,,,,,,<2424611;2421611;2421621;2421641>,<999;999;999;999>,<1;1;1;1>,,<1;1;1;1>,,
242462,,1,14,,,,,,,<2421661>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<<0>>,,
242463,,1,14,,,,,,,<2421645>,<999>,"<moreE(self:star(),8) and 1 or 0>",,"<<1;99;0;list(0,0.3);16>>",,
242464,,1,14,,,,,,,<2421671>,<999>,<self:flagZ4() and 1 or 0>,,<1>,,
242471,,,,,,,,,,,,,,,242471,
242472,,,,,,,,,,<2421343>,<999>,<1>,,<2426>,,
242811,,,,,,,,,,,,,,,242811,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
243611,玛纳霏皮肤2,,,,,,,,,,,,,,243611,
243711,,,,,,,,,,,,,,,243711,
243712,,,,enemyForce()|nodead,"buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)",,,,,<2421612>,<999>,<1>,,<1>,,
243721,,,,,,,,,,,,,,,243721,
243722,,,,selfForce | nodead,"buffDifferExclude('id',{2421211})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<2437209;2437210>,<999;999>,<self:flagZ2() and  0 or 1;self:flagZ2() and  1 or 0>,,<1;1>,,
243723,,,,selfForce | nodead,"attrDiffer(""natureType"", {3})",,,,,<2421212>,<999>,<1>,,"<<list(1,0,0);1;1>>",,
243731,,,11,,,,,,,,,,,,243731,
243732,,,11,,,,,,,,,,,,243732,
243733,,1,11,,,,,,,<2421311;2421312>,<1;2>,<(target:natureIntersection(list(3)) ) and 1 or 0;(target:natureIntersection(list(3)) ) and 1 or 0>,,<target:hpMax()*(0.05+skillLevel*0.001-0.001);1>,,
243734,,,,selfForceEx(list(c.shuixigensui_oc())),random(2),,,,,<2421311>,<1>,<1>,,<target:hpMax()*(0.05+skillLevel*0.001-0.001)>,,
243735,,,,,,,,,,<2421340>,<1>,<1>,,<1>,,
243736,,1,14,,,,,,,<2421331>,<2>,"<moreE(self:star(),11) and 1 or 0>",,<1>,,
243737,,1,14,,,,,,,<2421342;2421341>,<1;999>,"<(moreE(self:star(),11) and less(self:getBuffOverlayCount(2421341),3)) and 1 or 0;moreE(self:star(),11) and 1 or 0>",,<<24377>;1>,,
243738,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {3})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<2421361;2421365>,<1;999>,<(self:flagZ3() and (not self:hasBuff(2421365))) and 1 or 0;self:flagZ3() and 1 or 0>,,<1;1>,,
243761,,1,14,,,,,,,<2437111;2421611;2421621;2421641>,<999;999;999;999>,<1;1;1;1>,,<1;1;1;1>,,
243762,,1,14,,,,,,,<2421661>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<<0>>,,
243763,,1,14,,,,,,,<2421645>,<999>,"<moreE(self:star(),8) and 1 or 0>",,"<<1;99;0;list(0,0.3);16>>",,
243764,,1,14,,,,,,,<2421671>,<999>,<self:flagZ4() and 1 or 0>,,<1>,,
243771,,,,,,,,,,,,,,,243771,
243772,,,,,,,,,,<2421343>,<999>,<1>,,<2426>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
330411,小智版甲贺忍蛙,,,,,,,,,,,,,,330411,
330412,,1,14,,,,,,,<3305111>,<2>,<self:hasBuff(3305224) and 0 or 1>,,<target:Bspeed()*0.06>,,
330413,,,,,,,,,,<3305121>,<2>,<self:flagZ1() and (self:hasBuff(3305224) and 0 or 1) or 0>,,<-target:Bspeed()*0.03>,,
330421,,,,,,,,,,,,,,,330421,
330422,,,,,,,,,,<3305211>,<1>,<1>,,<<-1>>,,
330423,,1,14,,,,,,,<3305221;3305010>,<1;1>,<1;self:flagZ2() and 1 or 0>,,<0;0>,,
330431,,,,,,,,,,,,,,,330431,
330432,,,,,,,,,,,,,,,330432,
330433,,1,14,,,,,,,<3305311>,<1>,<1>,,"<lessE(random(0,100),40) and 5000 or (lessE(random(0,100),50) and 10000 or 15000)>",,
330434,,1,14,,,,,,,<3305341;3305342;3305343;3305344;3305345>,<1;1;1;1;1>,"<moreE(self:getBuffOverlayCount(3305220),1) and 1 or 0;moreE(self:getBuffOverlayCount(3305220),2) and 1 or 0;moreE(self:getBuffOverlayCount(3305220),3) and 1 or 0;moreE(self:getBuffOverlayCount(3305220),4) and 1 or 0;moreE(self:getBuffOverlayCount(3305220),5) and 1 or 0>",,<0;0;0;0;0>,,
330435,,1,14,,,,,,,<3305321;3305322;3305323>,<1;1;1>,"<moreE(self:getBuffOverlayCount(3305220),3) and (moreE(self:star(),11) and 1 or 0) or 0;moreE(self:getBuffOverlayCount(3305220),4) and (moreE(self:star(),11) and 1 or 0) or 0;moreE(self:getBuffOverlayCount(3305220),5) and (moreE(self:star(),11) and 1 or 0) or 0>",,"<<list(0,1,0);1;1;list(33045);1>;<list(0,1,0);1;1;list(33045);1>;<list(0,1,0);1;1;list(33045);1>>",,
330436,,1,14,,,,,,,<3305361>,<999>,<self:flagZ3() and (self:hasBuff(3305011) and 1 or 0) or 0>,,<0>,,
330437,,,,enemyForce | nodead,"buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)",,,,,<3305362;3305362>,<1;1>,<self:flagZ3() and (self:hasBuff(3305011) and (self:hasBuff(3305361) and 1 or 0) or 0) or 0;self:flagZ3() and (self:hasBuff(3305011) and (self:hasBuff(3305361) and 1 or 0) or 0) or 0>,,<0;0>,,
330451,,,11,,,,,,,,,,,,330451,
330452,,,,,,,,,,,,,,,,
330453,,,11,,,,,,,<3305325>,<1>,<1>,,<0>,,
330461,,1,14,,,,,,,<3305611;3305621>,<999;999>,<1;1>,,<0;0>,,
330462,,1,14,,,,,,,,,,,,,
330463,,,,,,,,,,,,,,,,
330464,,,,,,,,,,<3305010;3305010>,<1;1>,<self:flagZ4() and 1 or 0;self:flagZ4() and 1 or 0>,,<0;0>,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
707111,凯路迪欧觉悟,,,,,,,,,,,,,,707111,
707112,,1,14,,,,,,,,,,,,,
707113,,,,,,,,,,,,,,,,
707121,,,,,,,,,,,,,,,707121,
707122,,1,14,,,,,,,<7071211>,<2>,<1>,,<0>,,
707123,,,,,,,,,,,,,,,,
707131,,,,,,,,,,,,,,,707131,
707132,,,,,,,,,,,,,,,707132,
707133,,1,14,,,,,,,<7071311>,<10>,<1>,,<0>,,
707134,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|targetAnd(""attrDiffer"",{""natureType"", {3,7}},""battleFlagDiffer"",{'battleFlag',{10006}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",csvSelf:flagZ3() and 2 or 1)",,,,,<7071310>,<1>,<1>,,<0>,,
707135,,1,14,,,,,,,<7071341>,<1>,"<(moreE(self:star(),11) and self:hasBuff(7071410,7071691) ) and 1 or 0>",,<<70714>>,,
707136,,,,,,,,,,,,,,,,
707141,,,,,,,,,,,,,,,707141,
707142,,,,enemyForce|nodead,near,,,,,<7071411>,<1>,<1>,,<self:specialDamage()*0.65>,,
707143,,,,,,,,,,<7071412>,<1>,<1>,,<0>,,
707144,,1,14,,,,,,,<7071413>,<1>,<1>,,<0>,,
707151,,,,,,,,,,,<1>,<1>,,<0>,707151,
707152,,1,14,,,,,,,,<2;2;1;1;999;999>,<1;self:hasBuff(7071682) and 1 or 0;1;1;1;1>,,<self:BspecialDamage()*(self:flagZ1() and 0.15 or 0.12);self:getRecordDamage(1)-self:getBuff(7071680):getValue();0;0;5000;5000>,,
707153,,,,,,,,,,,<2;1>,<1;1>,,<-target:Bspeed()*(self:flagZ1() and 0.1 or 0.05);0>,,
707161,,1,14,,,,,,,<7071121;7071611>,<999;999>,<1;1>,,<0;0>,,
707162,,1,14,,,,,,,<7071631;7071681>,<999;999>,"<moreE(self:star(),6) and 1 or 0;0>",,<0;0>,,
707163,,1,14,,,,,,,<7071331;7071410>,<999;999>,<1;1>,,<0;0>,,
707164,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|buffDifferExclude('id',{7071619})|targetAnd(""attrDiffer"",{""natureType"", {3,7}},""battleFlagDiffer"",{'battleFlag',{10006}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<7071211>,<1>,<self:flagZ4() and 1 or 0>,,<0>,,
707211,,,,,,,,,,<7072111>,<1>,<1>,,<0>,707211,
707212,,,,,,,,,,,,,,,,
707311,,,,,,,,,,,,,,,707311,
,,,,,,,,,,,,,,,,
707312,凯路迪欧觉悟皮肤,1,14,,,,,,,,,,,,,
707313,,,,,,,,,,,,,,,,
707321,,,,,,,,,,,,,,,707321,
707322,,1,14,,,,,,,<7071211>,<2>,<1>,,<0>,,
707323,,,,,,,,,,,,,,,,
707331,,,,,,,,,,,,,,,707331,
707332,,,,,,,,,,,,,,,707332,
707333,,1,14,,,,,,,<7071311>,<10>,<1>,,<0>,,
707334,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|targetAnd(""attrDiffer"",{""natureType"", {3,7}},""battleFlagDiffer"",{'battleFlag',{10006}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",csvSelf:flagZ3() and 2 or 1)",,,,,<7071310>,<1>,<1>,,<0>,,
707335,,1,14,,,,,,,<7071341>,<1>,"<(moreE(self:star(),11) and self:hasBuff(7071410,7071691) ) and 1 or 0>",,<<70734>>,,
707336,,,,,,,,,,,,,,,,
707341,,,,,,,,,,,,,,,707341,
707342,,,,enemyForce|nodead,near,,,,,<7071411>,<1>,<1>,,<self:specialDamage()*0.65>,,
707343,,,,,,,,,,<7071412>,<1>,<1>,,<0>,,
707344,,1,14,,,,,,,<7071413>,<1>,<1>,,<0>,,
707361,,1,14,,,,,,,<7071121;7071611>,<999;999>,<1;1>,,<0;0>,,
707362,,1,14,,,,,,,<7071631;7071681>,<999;999>,"<moreE(self:star(),6) and 1 or 0;0>",,<0;0>,,
707363,,1,14,,,,,,,<7071331;7071410>,<999;999>,<1;1>,,<0;0>,,
707364,,,,selfForce | nodead,"exclude(list(csvSelf:id()))|buffDifferExclude('id',{7071619})|targetAnd(""attrDiffer"",{""natureType"", {3,7}},""battleFlagDiffer"",{'battleFlag',{10006}})|setSelectAttr({""damage"",""specialDamage""},""max"")|attr(""selectAttr"",""max"",1)",,,,,<7071211>,<1>,<self:flagZ4() and 1 or 0>,,<0>,,
707411,,,,,,,,,,<7072111>,<1>,<1>,,<0>,707411,
707412,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
703100,闪光班基拉斯,1,14,,,,,,,<7031001>,<9999>,<1>,,<0>,,
703105,,1,14,,,,,,,<7031051>,<9999>,<1>,,<0>,,
703111,,,,,,,,,,,,,,,703111,
703112,,,,enemyForce|nodead,useOtherProcess(703111),,,,,<7031110;7031113>,<2;2>,<1;1>,,<0;0>,,
703121,,,,,,,,,,,,,,,703121,
703122,,1,14,,,,,,,<7031211>,<1>,<1>,,<0>,,
703131,,,2,,,,,,,,,,,,,
703132,,,11,,,,,,,,,,,,,
703133,,,,enemyForce|nodead,,"{process={value=<useOtherProcess(703131);useOtherProcess(703132)>;keyNum=moreE(self:star(),11) and self:hasBuff(7031813) and 2 or 1}}",,,,,,,,,703131,
703134,,,,enemyForce|nodead,useOtherProcess(703133),,,,,,,,,,703132,
703135,,1,14,,,,,,,<7031311>,<1>,<1>,,<0>,,
703161,,1,14,,,,,,,<7031610>,<999>,<1>,,<0>,,
703162,,1,14,,,,,,,<7031710>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
703163,,1,14,,,,,,,<7031811>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
703164,,1,14,,,,,,,<7031911>,<999>,<self:flagZ4() and 1 or 0>,,<0>,,
,,,,,,,,,,,,,,,,
703411,闪光班基拉斯皮肤,,,,,,,,,,,,,,703411,
703412,,,,enemyForce|nodead,useOtherProcess(703411),,,,,<7031110;7031113>,<2;2>,<1;1>,,<0;0>,,
703421,,,,,,,,,,,,,,,703421,
703422,,1,14,,,,,,,<7031211>,<1>,<1>,,<0>,,
703431,,,2,,,,,,,,,,,,,
703432,,,11,,,,,,,,,,,,,
703433,,,,enemyForce|nodead,,"{process={value=<useOtherProcess(703431);useOtherProcess(703432)>;keyNum=moreE(self:star(),11) and self:hasBuff(7031813) and 2 or 1}}",,,,,,,,,703431,
703434,,,,enemyForce|nodead,useOtherProcess(703433),,,,,,,,,,703432,
703435,,1,14,,,,,,,<7031311>,<1>,<1>,,<0>,,
703461,,1,14,,,,,,,<7031610>,<999>,<1>,,<0>,,
703462,,1,14,,,,,,,<7031710>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<0>,,
703463,,1,14,,,,,,,<7031811>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<0>,,
703464,,1,14,,,,,,,<7031911>,<999>,<self:flagZ4() and 1 or 0>,,<0>,,
,,,,,,,,,,,,,,,,
363311,超级蒂安希,,,,,,,,,,,,,,363311,
363312,,1,14,,,,,,,<3633111;3633116;3633121>,<3;2;2>,<1;self:flagZ1() and 0 or 1;self:flagZ1() and 1 or 0>,,<1;1;1>,,
363313,,1,14,,,,,,,<3633131;3633141>,<1;1>,<self:flagZ1() and 1 or 0;self:flagZ1() and 1 or 0>,,<1;1>,,
363321,,,,,,,,,,,,,,,363321,
363322,,1,14,,,,,,,<3633211;3633225;3633231>,<1;1;999>,<1;1;1>,,<1;self:hpMax()*0.15;self:damage()*0.3+self:specialDamage()*0.3>,,
363323,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|buffDifferExclude('group',{c.fly_notbuff_oc()})|ignoreBuffGroup(list(c.yinshenplus_oc()))|attrDiffer(""natureType"", {13,18})|random(2)",,,,,<3633231>,<999>,<1>,,<self:damage()*0.3+self:specialDamage()*0.3>,,
363324,,,,"selfForceEx(list(4002,4003,4004))",random(3),,,,,<3633225>,<1>,<self:flagZ2() and 1 or 0>,,<self:hpMax()*0.15>,,
363331,,,,,,,,,,,,,,,363331,
363332,,,,,,,,,,,,,,,363332,
363333,,1,14,,,,,,,<3633361;3633370;3633362;3633363>,<2;1;6;999>,"<(self:flagZ3() and (not self:hasBuff(3633362)) and less(self:getBuffOverlayCount(3633363),6) )  and 1 or 0;(self:flagZ3() and (not self:hasBuff(3633362)) and less(self:getBuffOverlayCount(3633363),6) )  and 1 or 0;(self:flagZ3() and (not self:hasBuff(3633362)) and less(self:getBuffOverlayCount(3633363),6) )  and 1 or 0;(self:flagZ3() and less(self:getBuffOverlayCount(3633363),6) )  and 1 or 0>",,<1;1;1;1>,,
363334,,,,,,,,,,<3633311>,<1>,<1>,,<1>,,
363335,,1,14,,,,,,,<3633321;3633322>,<1;1>,<1;1>,,<1;1>,,
363336,,1,14,,,,,,,<3633341>,<1>,<self:hasBuff(3633642) and 1 or 0>,,<1>,,
363337,,1,14,,,,,,,<3633316>,<1>,"<(self:flagZ3() and less(self:getBuffOverlayCount(3633315),1))  and 1 or 0>",,<1>,,
363338,,1,14,,,,,,,<3633315>,<999>,<1>,,<1>,,
363341,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {13})",,,,,<3633611>,<999>,<1>,,<1>,,
363342,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {18})",,,,,<3633612>,<999>,<1>,,<1>,,
363343,,1,14,,,,,,,<3633620;3633622>,<999;999>,<1;1>,,<1;1>,,
363361,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {13})",,,,,,,,,,,
363362,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {18})",,,,,,,,,,,
363363,,1,14,,,,,,,,,,,,,
363364,,1,14,,,,,,,<3633651>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<1>,,
363365,,1,14,,,,,,,<3633660>,<999>,"<moreE(self:star(),7) and 1 or 0>",,<1>,,
363366,,1,14,,,,,,,<3633681>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<1>,,
363371,,,11,,,,,,,,,,,,363371,
363372,,1,14,,,,,,,<3633343;3633351;3633344>,<1;1;999>,"<(less(self:getBuffOverlayCount(3633313),3) and moreE(self:star(),11)) and 1 or 0;(less(self:getBuffOverlayCount(3633313),3) and moreE(self:star(),11)) and 1 or 0;(less(self:getBuffOverlayCount(3633313),3) and moreE(self:star(),11)) and 1 or 0>",,<1;1;1>,,
,,,,,,,,,,,,,,,,
363411,超级蒂安希皮肤1,,,,,,,,,,,,,,363411,
363412,,1,14,,,,,,,<3633111;3633116;3633121>,<3;2;2>,<1;self:flagZ1() and 0 or 1;self:flagZ1() and 1 or 0>,,<1;1;1>,,
363413,,1,14,,,,,,,<3633131;3633141>,<1;1>,<self:flagZ1() and 1 or 0;self:flagZ1() and 1 or 0>,,<1;1>,,
363421,,,,,,,,,,,,,,,363421,
363422,,1,14,,,,,,,<3633211;3633225;3633231>,<1;1;999>,<1;1;1>,,<1;self:hpMax()*0.15;self:damage()*0.3+self:specialDamage()*0.3>,,
363423,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|buffDifferExclude('group',{c.fly_notbuff_oc()})|ignoreBuffGroup(list(c.yinshenplus_oc()))|attrDiffer(""natureType"", {13,18})|random(2)",,,,,<3633231>,<999>,<1>,,<self:damage()*0.3+self:specialDamage()*0.3>,,
363424,,,,"selfForceEx(list(4002,4003,4004))",random(3),,,,,<3633225>,<1>,<self:flagZ2() and 1 or 0>,,<self:hpMax()*0.15>,,
363431,,,,,,,,,,,,,,,363431,
363432,,,,,,,,,,,,,,,363432,
363433,,1,14,,,,,,,<3633361;3633370;3633362;3633363>,<2;1;6;999>,"<(self:flagZ3() and (not self:hasBuff(3633362)) and less(self:getBuffOverlayCount(3633363),6) )  and 1 or 0;(self:flagZ3() and (not self:hasBuff(3633362)) and less(self:getBuffOverlayCount(3633363),6) )  and 1 or 0;(self:flagZ3() and (not self:hasBuff(3633362)) and less(self:getBuffOverlayCount(3633363),6) )  and 1 or 0;(self:flagZ3() and less(self:getBuffOverlayCount(3633363),6) )  and 1 or 0>",,<1;1;1;1>,,
363434,,,,,,,,,,<3633311>,<1>,<1>,,<1>,,
363435,,1,14,,,,,,,<3633321;3633322>,<1;1>,<1;1>,,<1;1>,,
363436,,1,14,,,,,,,<3633341>,<1>,<self:hasBuff(3633642) and 1 or 0>,,<1>,,
363437,,1,14,,,,,,,<3633316>,<1>,"<(self:flagZ3() and less(self:getBuffOverlayCount(3633315),1))  and 1 or 0>",,<1>,,
363438,,1,14,,,,,,,<3633315>,<999>,<1>,,<1>,,
363441,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {13})",,,,,<3633611>,<999>,<1>,,<1>,,
363442,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {18})",,,,,<3633612>,<999>,<1>,,<1>,,
363443,,1,14,,,,,,,<3634111;3633620;3633622>,<999;999;999>,<1;1;1>,,<1;1;1>,,
363461,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {13})",,,,,,,,,,,
363462,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {18})",,,,,,,,,,,
363463,,1,14,,,,,,,,,,,,,
363464,,1,14,,,,,,,<3633651>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<1>,,
363465,,1,14,,,,,,,<3633660>,<999>,"<moreE(self:star(),7) and 1 or 0>",,<1>,,
363466,,1,14,,,,,,,<3633681>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<1>,,
363471,,,11,,,,,,,,,,,,363471,
363472,,1,14,,,,,,,<3633343;3633351;3633344>,<1;1;999>,"<(less(self:getBuffOverlayCount(3633313),3) and moreE(self:star(),11)) and 1 or 0;(less(self:getBuffOverlayCount(3633313),3) and moreE(self:star(),11)) and 1 or 0;(less(self:getBuffOverlayCount(3633313),3) and moreE(self:star(),11)) and 1 or 0>",,<1;1;1>,,
,,,,,,,,,,,,,,,,
363911,超级蒂安希皮肤2,,,,,,,,,,,,,,363911,
363912,,1,14,,,,,,,<3633111;3633116;3633121>,<3;2;2>,<1;self:flagZ1() and 0 or 1;self:flagZ1() and 1 or 0>,,<1;1;1>,,
363913,,1,14,,,,,,,<3633131;3633141>,<1;1>,<self:flagZ1() and 1 or 0;self:flagZ1() and 1 or 0>,,<1;1>,,
363921,,,,,,,,,,,,,,,363921,
363922,,1,14,,,,,,,<3633211;3633225;3633231>,<1;1;999>,<1;1;1>,,<1;self:hpMax()*0.15;self:damage()*0.3+self:specialDamage()*0.3>,,
363923,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|buffDifferExclude('group',{c.fly_notbuff_oc()})|ignoreBuffGroup(list(c.yinshenplus_oc()))|attrDiffer(""natureType"", {13,18})|random(2)",,,,,<3633231>,<999>,<1>,,<self:damage()*0.3+self:specialDamage()*0.3>,,
363924,,,,"selfForceEx(list(4002,4003,4004))",random(3),,,,,<3633225>,<1>,<self:flagZ2() and 1 or 0>,,<self:hpMax()*0.15>,,
363931,,,,,,,,,,,,,,,363931,
363932,,,,,,,,,,,,,,,363932,
363933,,1,14,,,,,,,<3633361;3633370;3633362;3633363>,<2;1;6;999>,"<(self:flagZ3() and (not self:hasBuff(3633362)) and less(self:getBuffOverlayCount(3633363),6) )  and 1 or 0;(self:flagZ3() and (not self:hasBuff(3633362)) and less(self:getBuffOverlayCount(3633363),6) )  and 1 or 0;(self:flagZ3() and (not self:hasBuff(3633362)) and less(self:getBuffOverlayCount(3633363),6) )  and 1 or 0;(self:flagZ3() and less(self:getBuffOverlayCount(3633363),6) )  and 1 or 0>",,<1;1;1;1>,,
363934,,,,,,,,,,<3633311>,<1>,<1>,,<1>,,
363935,,1,14,,,,,,,<3633321;3633322>,<1;1>,<1;1>,,<1;1>,,
363936,,1,14,,,,,,,<3633341>,<1>,<self:hasBuff(3633642) and 1 or 0>,,<1>,,
363937,,1,14,,,,,,,<3633316>,<1>,"<(self:flagZ3() and less(self:getBuffOverlayCount(3633315),1))  and 1 or 0>",,<1>,,
363938,,1,14,,,,,,,<3633315>,<999>,<1>,,<1>,,
363941,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {13})",,,,,<3633611>,<999>,<1>,,<1>,,
363942,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {18})",,,,,<3633612>,<999>,<1>,,<1>,,
363943,,1,14,,,,,,,<3639111;3633620;3633622>,<999;999;999>,<1;1;1>,,<1;1;1>,,
363961,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {13})",,,,,,,,,,,
363962,,,,selfForce|nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {18})",,,,,,,,,,,
363963,,1,14,,,,,,,,,,,,,
363964,,1,14,,,,,,,<3633651>,<999>,"<moreE(self:star(),6) and 1 or 0>",,<1>,,
363965,,1,14,,,,,,,<3633660>,<999>,"<moreE(self:star(),7) and 1 or 0>",,<1>,,
363966,,1,14,,,,,,,<3633681>,<999>,"<moreE(self:star(),8) and 1 or 0>",,<1>,,
363971,,,11,,,,,,,,,,,,363971,
363972,,1,14,,,,,,,<3633343;3633351;3633344>,<1;1;999>,"<(less(self:getBuffOverlayCount(3633313),3) and moreE(self:star(),11)) and 1 or 0;(less(self:getBuffOverlayCount(3633313),3) and moreE(self:star(),11)) and 1 or 0;(less(self:getBuffOverlayCount(3633313),3) and moreE(self:star(),11)) and 1 or 0>",,<1;1;1>,,
,,,,,,,,,,,,,,,,
246111,比克提尼,,,,,,,,,<2461111>,<2>,<1>,,<self:specialDamage()*0.4>,246111,
246112,,,,enemyForce|nodead,random(1),,,,,<2461111>,<2>,<1>,,<self:specialDamage()*0.4>,246112,{needUpdateTarget=True}
246113,,,,enemyForce|nodead,random(1),,,,,<2461111>,<2>,<1>,,<self:specialDamage()*0.4>,246113,{needUpdateTarget=True}
246114,,,,enemyForce|nodead,"useOtherProcess(246111,246112,246113)",,,,,,,,,,,
246121,,,,,,,,,,<2461111;2461220>,<2;1>,<1;1>,,<self:specialDamage()*0.4;1>,246121,
246122,,,,enemyForce|nodead,exclude(list(csvSelectObj:id()))|random(1),,,,,<2461111;2461220>,<2;1>,<1;1>,,<self:specialDamage()*0.4;1>,246122,{needUpdateTarget=True}
246123,,,,enemyForce|nodead,"useOtherProcess(246121,246122)",,,,,,,,,,,
246124,,1,14,,,,,,,<2461662;2461221>,<1;2>,<(target:getExAttackMode()==5 and getExtraRoundId()==2461656) and 1 or 0;(target:getExAttackMode()==5 and getExtraRoundId()==2461656) and 0 or 1>,,<<1>;<1>>,,
246125,,,,selfForce()|nodead,"exclude(list(csvSelf:id()))|rowback|attrDiffer(""natureType"", {2,11})",,,,,<2461225>,<1>,<1>,,<1>,,
246126,,,,selfForce()|nodead,,"{process={value=<exclude(list(csvSelf:id()))|buffDifferExclude('group',{c.fly_notbuff_oc()})|attrDiffer(""natureType"", {2,11})|backRowRandom(1);exclude(list(csvSelf:id()))|buffDifferExclude('group',{c.fly_notbuff_oc()})|backRowRandom(1)>;key=more(countObjByBuff(self:force(),{2461225}),0)}}",,,,<2461224>,<2>,<self:flagZ2() and 1 or 0>,,<1000>,,
246131,,,11,,,,,,,,,,,,246131,
246132,,,11,,,,,,,,,,,,246132,
246133,,,11,,,,,,,<2461111;2461111>,<2;2>,<1;self:flagZ3() and 1 or 0>,,<self:specialDamage()*0.4;self:specialDamage()*0.4>,,
246134,,1,14,,,,,,,<2461321>,<2>,<1>,,<1>,,
246135,,1,11,,,,,,,<2461331;2461325;2461326>,<2;2;2>,<1;(target:natureIntersection(list(2)))and 1 or 0;(target:natureIntersection(list(2)))and 1 or 0>,,<1;1000;1000>,,
246136,,,11,,,,,,,<2461341>,<1>,"<moreE(self:star(),11) and 1 or 0>",,<1>,,
246137,,,,enemyForce|nodead,"buffDifferExclude('group',{c.fly_notbuff_oc()})|attr(""mp1"",""max"",1)",,,,,<2461343>,<1>,<self:flagZ3() and 1 or 0>,,<-1000>,,
246141,,,,myself(),targetNear(),,,,,<2461653>,<999>,"<moreE(self:star(),6) and 1 or 0>",,"<6000+skillLv(24616,24636)*20-20>",,
246161,,,,selfForce()|nodead,"exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {2})",,,,,<2461670>,<999>,<1>,,<1>,,
246162,,1,14,,,,,,,<2461620;2461612;2461611>,<999;999;999>,<1;1;1>,,<<0>;1;1>,,
246163,,1,14,,,,,,,<2461651;2461652>,<999;999>,"<moreE(self:star(),6) and 1 or 0;moreE(self:star(),6) and 1 or 0>",,<1;1>,,
