变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
4121381,,,,,lockHp,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{prob=1;caster=2;lifeRound=1;value=<1;999>;cfgId=4121385;holder=1}>;<{prob=self2:force()==target:force() and 0 or (self:hasBuff(4121383) and 0 or (self2:hasBuffGroup(c.fly_yinshenplus_oc()) and 0 or 1));caster={input=whoattack;process=random(1)};value=0;holder=1;cfgId=4121386;lifeRound=1}>;<{prob=self:hasBuffGroup(c.nbstun_oc()) and 0 or 1;caster=2;lifeRound=1;value=<list(0,0,1);1;1;list((self:flag(200) and 41229 or 41219))>;cfgId=4121382;holder=1}>;<{prob=1;caster=2;value=0;holder=2;cfgId=4121383;lifeRound=1}>;<{prob=1;caster=2;value=0;holder=2;cfgId=4121380;lifeRound=1}>;<{prob=target2:hasBuff(521922) and 1 or 0;caster=2;value=0;holder=2;cfgId=4121417;lifeRound=1}>>;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff;castBuff>;triggerTimes=<1;1>;triggerPoint=28};{nodeId=0;triggerPoint=1}>",,,0,,,,<{type=1;limit=1}>,,,,,,,,,,{wave=0;gameEnd=0},,,,,,,
4121382,,,,,assistAttack,,,,70029,,,<1962718;1962723;1962719;1962720>,<1962718;1962723;1962719;1962720>,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_qxdh.png,,,,"<{input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_yinshenplus_oc()})|buffDifferExclude('id',{4121383})|random(1)}>",,,<{nodeId=0;triggerPoint=1}>,,2,,,,,,,,,,,,,,,,,,,,,,
4121383,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,"<{nodeId=1;funcArgs=<<{prob=(target2:hasBuff(4121312,4121388) and 0 or 1);caster=2;value=0;holder=1;cfgId=4121417;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<isLastBattleRound()>;triggerPoint=42};{nodeId=2;funcArgs=<<{prob=(target2:hasBuff(4121312,4121388) and 0 or 1);caster=2;value=0;holder=1;cfgId=4121417;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<getExtraRoundId()==4121382 and getExtraRoundMode()==5 and self:getAttackState() == 3>;extraAttackTrigger=2;triggerPoint=6};{nodeId=0;triggerPoint=1}>",,2,,,,,,,,,,,,,,,,,,,,,,
4121384,,,,,,,,2,,,,,<4121385;4121381>,,,1,,FALSE,battle/buff_icon/logo_rh.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_qs.png,,,,,1,<1>,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4121385,,,,,immuneDamage,,,,60008,,,<1962718;1962723;1962719;1962720>,<1962718;1962723;1962720>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
4121386,,,,,sneer,,,,60008,,,,,,1,1,,FALSE,battle/buff_icon/logo_tx.png,,buff/chaofeng/beichaofeng.skel,<beichaofeng_loop>,,,1,,{'y'=-300;'x'=0},,,,,,,,,,,,battle/txt/txt_cf.png,,,<0;1;2>,,,<1>,,,,0,,,,,,,,,,,,,<1;10>,,,,,,,,
4121388,,,,,setHpPer,,,,,,,,<4121381;4121385;4121382>,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_fh.png,,,,,1,<1>,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4121389,,,,,,,,2,,,,,<4121383>,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=0;holder=1;cfgId=4121384;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<moreE(self:star(),11) and (target:getExAttackMode()==5 and getExtraRoundId()==4121482 ) or (target:getExAttackMode()==5 and getExtraRoundId()==4121382 )>;extraAttackTrigger=3;triggerPoint=8};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4121390,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=0.5;holder=1;cfgId=4121388;lifeRound=1}>;<{prob=1;caster=2;value=2000;holder=2;cfgId=4121661;lifeRound=3}>>;effectFuncs=<castBuff;castBuff>;triggerTimes=<1;1>;onSomeFlag=<trigger.obj.followMark==-1>;triggerPoint=37};{nodeId=0;triggerPoint=1}>,,2,,,,,,,,,,,,,,,,,,,,,,
4121410,,,,,,,,,1030001,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,<9999>,,,,,,,,,
4121411,,,,,,,,2,4100011,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{bond=2;caster=2;value=<0;0;0;1;0;0>;lifeRound=5;prob=target:hasBuff(4121411) and 1 or 0;cfgId=4121312;holder=2}>;<{bond=2;caster=2;prob=1;value=0;holder=1;cfgId=self:hasBuff(4122000) and 4122413 or 4121413;lifeRound=5}>;<{bond=2;caster=2;value=<1;999>;lifeRound=5;prob=target:hasBuff(4121411) and 1 or 0;cfgId=4121414;holder=2}>;<{bond=2;caster=2;prob=1;value=0;holder=1;cfgId=4121416;lifeRound=3}>>;triggerPoint=1}>,,2,,,,,,1,,,,,,,,,,,,,,,,
4121413,,,,,,,,,4100011,,,,,,1,1,,,battle/buff_icon/icon_qy2.png,,koudai_maxiaduo/hero_maxiaduo.skel,<qiying_loop>,,800,2,,{'y'=-260;'x'=0},,,,,,,,,,,,battle/txt/txt_qy1.png,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;prob=1;value=-5000;holder=1;cfgId=4121314;lifeRound=99}>;<{bond=1;caster=2;prob=1;value=0;holder=1;cfgId=4121320;lifeRound=99}>;<{bond=1;caster=2;prob=1;value=-5000;holder=1;cfgId=4121319;lifeRound=99}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;value=(self:damage()*1.2+skillLv(41216)*4*60)*((getGateType() == 10 or getGateType() == 14) and 0.8 or 1)*(1+0.15*getForceNum(3-self:force()));holder=1;cfgId=moreE(self:star(),8) and 4121315 or 4121317;lifeRound=1}>;<{prob=1;caster=2;value=(self:damage()*1.2+skillLv(41216)*4*60)*((getGateType() == 10 or getGateType() == 14) and 0.8 or 1)*(1+0.15*getForceNum(3-self:force()));holder=1;cfgId=moreE(self:star(),8) and 4121315 or 4121317;lifeRound=1}>>;triggerPoint=5};{nodeId=3;funcArgs=<<{prob=1;caster=7;value=(self:damage()*1.2+skillLv(41216)*4*60)*((getGateType() == 10 or getGateType() == 14) and 0.8 or 1)*(1+0.15*getForceNum(3-self:force()));holder=1;cfgId=moreE(self:star(),8) and 4121315 or 4121317;lifeRound=1}>;<{prob=1;caster=7;value=(self:damage()*1.2+skillLv(41216)*4*60)*((getGateType() == 10 or getGateType() == 14) and 0.8 or 1)*(1+0.15*getForceNum(3-self:force()));holder=1;cfgId=moreE(self:star(),8) and 4121315 or 4121317;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<trigger.skill:owner():nature(2) ==7 or trigger.skill:owner():nature(1) ==7 or trigger.skill:owner():nature(2) ==14 or trigger.skill:owner():nature(1) ==14>;triggerPoint=10};{nodeId=4;funcArgs=<<{prob=1;caster=2;value=getValueTab(trigger.resumeHp,normalValIdx);holder=2;cfgId=4121623;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<not (trigger.ignoreBeHealAddRate or trigger.ignoreHealAddRate )>;triggerPoint=27};{nodeId=0;triggerPoint=1}>",,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
4121414,,,,,immuneDamage,,,,60003,,,,<1962718;1962723;1962720>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
4121416,,,,,,,,,4100011,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=1;value=1;holder=2;cfgId=4121417;lifeRound=1}>>;triggerPoint=19};{nodeId=2;funcArgs=<<{prob=1;caster=2;value=0.5;holder=2;cfgId=4121388;lifeRound=1}>;<{prob=1;caster=2;value=2000;holder=2;cfgId=4121661;lifeRound=3}>;<{prob=1;caster=2;value=0;holder=2;cfgId=4121310;lifeRound=1}>>;effectFuncs=<castBuff;castBuff;castBuff>;onSomeFlag=<((not (target:cardID() ==3211 or target:cardID() ==4172 or target:cardID() ==3271)) or target:hasBuffGroup(1271241) ) and (not target:hasBuff(1962131) or target:cardID() ==1962)>;triggerPoint=12};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
4121417,,,,,kill,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<True;True>,,1,<1>,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4121418,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,5,,,1,<1>,"<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=(target:hasBuff(4121312,4121388) and 0 or (target2:hasBuffGroup(c.fly_notbuff_oc()) and 0 or 1));caster=1;value=0;holder={input=enemyForce|nodead;process=buffDiffer('id',{4121410})|random(1)};cfgId=4121411;lifeRound=4}>;<{prob=(target:hasBuff(4121312,4121388) and 0 or 1);caster=1;value=0;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|buffDifferExclude('id',{4121651,4121311,4121411})|attr('hp','min',1)};cfgId=4121411;lifeRound=4}>>;triggerPoint=42};{nodeId=2;funcArgs=<<{prob=(target:hasBuff(4121312,4121388) and 0 or (target2:hasBuffGroup(c.fly_notbuff_oc()) and 0 or 1));caster=1;value=0;holder={input=enemyForce|nodead;process=buffDiffer('id',{4121410})|random(1)};cfgId=4121411;lifeRound=4}>;<{prob=(target:hasBuff(4121312,4121388) and 0 or 1);caster=1;value=0;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|buffDifferExclude('id',{4121651,4121311,4121411})|attr('hp','min',1)};cfgId=4121411;lifeRound=4}>;<{prob=(target:hasBuff(4121312,4121388) and 0 or 1);caster=1;value=0;holder=1;cfgId=4121417;lifeRound=1}>>;effectFuncs=<castBuff;castBuff;castBuff>;delSelfWhenTriggered=1;triggerPoint=32};{nodeId=0;triggerPoint=1}>",,2,,,,,<{type=1;limit=1}>,,,,,,,,,<1;10>,,,,,,,,
4121441,,,,,ignoreSpecBuff,,,,,,,,,,1,1,,FALSE,battle/buff_icon/logo_qyzs.png,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=0;delSelfWhenTriggered=2;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
4121481,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;lifeRound=1;value=<self:hasSkill(41221) and 41224 or 41214>;cfgId=4121482;holder=2}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
4121482,,,,,secondAttack,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_yinshenplus_oc()})|buffDiffer('id',{4121300})|random(1)}>",,,,,,,,,,,,,,,,,,,,,,,,,,,
4121511,,,,,block,,,,1028,102,,,,,,1,,,battle/buff_icon/logo_dyl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_dyltg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,<1;1>,
4121512,,,,,breakBlock,,,,1009,102,,,,,,1,,,battle/buff_icon/logo_pdy_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_pdyltg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,<1;1>,
4121513,,,,,blockPower,,,,,,,,,,,1,,FALSE,battle/buff_icon/logo_dyqd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_dyqdtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;1>,
4121514,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{prob=1;caster=1;value=0;holder=8;cfgId=4121516;lifeRound=1}>;<{prob=target:hasBuff(4121382) and 0 or (((target:cardID()==4121 ) and (self:hasBuff(4121441) and 0 or 1) or 0.4 ));caster=1;lifeRound=1;value=<list(1,0,0);1;1>;cfgId=4121515;holder=1}>>;effectFuncs=<castBuff;castBuff>;onSomeFlag=<not target:curSkill():getDamageState('block')>;triggerPoint=8};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,<1;1>,
4121515,,,,,assistAttack,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_yinshenplus_oc()})|buffDiffer('id',{4121516})|random(1)}>",,,,,,,,,,,,,,,,,,,,,,,,,,,
4121516,,,,,,,,,1030001,,,,,,,1,,FALSE,battle/buff_icon/logo_qyzs.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,<9999>,,,,,,,,,
4121521,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;funcArgs=<<{prob=1;caster=1;value=-5000;holder=8;cfgId=4121522;lifeRound=1}>;<{prob=less(target2:mp1(),target2:mp1Max()) and 1 or 0;caster=1;value=0.1;holder=8;cfgId=4121523;lifeRound=1}>>;effectFuncs=<castBuff;castBuff>;extraAttackTrigger=2;triggerPoint=7};{nodeId=2;funcArgs=<<{prob=1;caster=1;value=0;holder=8;cfgId=4121527;lifeRound=1}>>;effectFuncs=<castBuff>;extraAttackTrigger=2;triggerPoint=8};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,,,,,,,,,
4121522,,,,,mp1Recover,,,,,,,,,,1,1,,FALSE,battle/buff_icon/logo_nqhf_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqhfjd.png,,,,,,,<{nodeId=0;delSelfWhenTriggered=2;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
4121523,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;value=0.2;holder=2;cfgId=4121524;lifeRound=1}>;<{prob=(target2:cardID() == 4121 and 1 or 0);caster=2;value=2000;holder=2;cfgId=4121526;lifeRound=2}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
4121524,,,,,damageRateAdd,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,1,<1>,<{nodeId=0;delSelfWhenTriggered=2;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
4121526,,,,,defenceIgnore,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=0;delSelfWhenTriggered=2;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
4121527,,,,,,,,,,,,,<4121522>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121623,,,,,addHP,,,,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,,,,,,,,,,battle/txt/txt_hf.png,,,<{ignoreToDamage=True;ignoreHealAddRate=True;ignoreLockResume=True;ignoreBeHealAddRate=True}>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121641,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=5000;holder=2;cfgId=4121642;lifeRound=99}>>;triggerPoint=1};{nodeId=2;funcArgs=<<{prob=0.6;caster=2;value=self:damage()*0.8;holder=18;cfgId=moreE(self:star(),8) and 4121644 or 4121643;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<not target:curSkill():getDamageState('block')>;triggerPoint=36};{nodeId=3;funcArgs=<<{prob=moreE(self:star(),8) and 1 or 0;caster=2;value=list(list(3601136),-1,2);holder=8;cfgId=4121645;lifeRound=2}>>;effectFuncs=<castBuff>;extraAttackTrigger=2;triggerPoint=7};{nodeId=4;funcArgs=<<{prob=1;caster=2;value=0;holder=8;cfgId=4121646;lifeRound=1}>>;effectFuncs=<castBuff>;extraAttackTrigger=2;triggerPoint=8};{nodeId=0;triggerPoint=1}>",,,,,,,,1,,,,,,,,,,,,,,,,
4121642,,,,,breakBlock,,,,1009,102,,,,,1,1,,,battle/buff_icon/logo_pdy_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_pdyltg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
4121643,,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=15;damageType=2}>,,,,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
4121644,,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=21}>,,,,,,,,,,,,,,,,,,,<4021>,,,,,,,,,
4121645,,,,,otherBuffEnhance,,,,,,,,,,1,1,,FALSE,battle/buff_icon/logo_qyzs.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121646,,,,,,,,,,,,,<4121645>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121651,,,,,,,,,,,,<4121311;4121411>,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{prob=1;caster=2;value=0;holder=2;cfgId=4121652;lifeRound=1}>;<{prob=1;caster=2;value=0;holder=2;cfgId=4121653;lifeRound=99}>;<{prob=moreE(self:getBuffOverlayCount(4121653),5) and 1 or 0;caster=2;value=(self:flagZ4() and 150 or 100);holder=2;cfgId=4121654;lifeRound=1}>>;triggerPoint=36};{nodeId=0;triggerPoint=1}>",,,,,,,,1,,,,,,,,,,,,,,,,
4121652,,,,,,,,,,,,,,,2,8,,FALSE,battle/buff_icon/logo_qyzs.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
4121653,,,,,,,,,,,,,,,2,8,,FALSE,battle/buff_icon/logo_qyzs.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121654,,,,,addMp1,,,2,,,,,<4121653>,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121661,,,,,finalDamageSub,,,2,,,,,<4121666>,,1,1,,,,,,,,,,,,,,,,,,,,,,{typ=opacity;args={value=0.7}},battle/txt/txt_xwzy.png,,,,,,,<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;prob=1;value=-self:Bdamage()*0.2;holder=1;cfgId=4121662;lifeRound=99}>;<{bond=1;caster=2;prob=1;value=-self:BspecialDamage()*0.2;holder=1;cfgId=4121663;lifeRound=99}>;<{bond=1;caster=2;prob=1;value=self:speed()*0.2;holder=1;cfgId=4121664;lifeRound=99}>;<{bond=1;caster=2;prob=1;value=4000;holder=1;cfgId=4121667;lifeRound=99}>>;triggerPoint=1};{nodeId=2;funcArgs=<<{prob=1;caster=1;value=1;holder=1;cfgId=4121665;lifeRound=99}>>;effectFuncs=<castBuff>;extraAttackTrigger=2;onSkillType=1;triggerPoint=7};{nodeId=0;triggerPoint=1}>,,,,,,,,,,,,,,,,,,,,,,,,
4121662,,,,,damage,,,,,,,,,,1,1,,,battle/buff_icon/logo_wg_down.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4121663,,,,,specialDamage,,,,,,,,,,1,1,,,battle/buff_icon/logo_tg_down.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4121664,,,,,speed,,,,1081,103,,,,,6,6,,,battle/buff_icon/logo_sd_up.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4121665,,,,,,,,,,,,,<4121661>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121666,,,,,,,,,,,,,,,2,6,,FALSE,battle/buff_icon/logo_qyzs.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121667,,,,,immuneControlVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121668,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=2000;holder=1;cfgId=4121661;lifeRound=99}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,<{type=1;limit=2}>,,,,,,,,,,,,,,,,,
4121671,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<{nodeId=1;funcArgs=<<{prob=1;caster=2;value=(self:breakBlock()-target2:block())*10000*0.3;holder=18;cfgId=4121672;lifeRound=1}>>;effectFuncs=<castBuff>;onSomeFlag=<not target:curSkill():getDamageState('block')>;triggerPoint=36};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,,,,,,,,,
4121672,,,,,damageDeepen,,,,,,,,,,1,1,,,battle/buff_icon/logo_shjm_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_ys.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4122000,,,,,,,,,1030001,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,<9999>,,,{skin=default;unitRes=<koudai_maxiaduo/hero_maxiaduo.skel;koudai_maxiaduo_pifu/hero_maxiaduo_pifu.skel>},,,,,,
4122111,,,,,,,,,,,,,,,6,4,,FALSE,battle/buff_icon/logo_sslj3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{nodeId=1;effectFuncs=<castBuff>;funcArgs=<<{prob=more(self:getBuffOverlayCount(4122111),2) and 1 or 0;caster=2;value=0.5;holder=2;cfgId=4122112;lifeRound=1}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>",,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4122112,,,,,damageRateAdd,,,,,,,,<4122111>,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,
4122113,,,,,addMp1,,,2,11,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqjd.png,,,,,,,,,4,,,,,,,,,,,,,,<1;10>,,,,,,,,
4122114,,,,,breakBlock,,,,1009,,,,,,1,1,,,battle/buff_icon/logo_pdy_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_pdyltg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4122121,,,,,suckBlood,,,,3034,,,,,,1,1,,,battle/buff_icon/logo_xx.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,<1;10>,,,,,,,,
4122211,,,,,block,,,2,,,,,,,1,1,,,battle/buff_icon/logo_dyl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_zjzt.png,,,,,,,"<{nodeId=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;prob=1;value=1500;holder=1;cfgId=4122212;lifeRound=999}>;<{bond=1;caster=2;prob=1;value=0;holder=1;cfgId=4122213;lifeRound=999}>>;triggerPoint=1};{nodeId=2;effectFuncs=<castBuff>;funcArgs=<<{prob=1;caster=2;value=0;holder={input=enemyForce()|nodead;process=buffDifferExclude('group',{c.fly_oc()})|sortBuffRecord(4122213,more,1)};cfgId=4122221;lifeRound=999}>>;triggerPoint=19};{nodeId=0;triggerPoint=1}>",,3,0,,,,,,,,,,,,,,,{action={standby=zhaojia_loop};unitRes=<koudai_maxiaduo/hero_maxiaduo.skel;koudai_maxiaduo_pifu/hero_maxiaduo_pifu.skel>},,,,,,
4122212,,,,,damageSub,,,2,3025,,,,,,1,1,,,battle/buff_icon/logo_shjm_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
4122213,,,,,buffRecord,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<trigger.obj;trigger.lostHp:get(1)>,,1,<1>,<{nodeId=0;triggerPoint=48}>,,,,,,,,1,,,,,,,,,,,,,,,,
4122221,,,,,,,,,15304,,,,,,1,1,,,battle/buff_icon/icon_jc.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_jc.png,,,,,1,<1>,<{nodeId=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{bond=1;caster=2;value=<list();list(c.yinshen_oc())>;lifeRound=999;prob=1;cfgId=4122222;holder=1}>;<{bond=1;caster=2;prob=1;value=2000;holder=1;cfgId=4122223;lifeRound=999}>;<{bond=1;caster=2;prob=1;value=0;holder=1;cfgId=4122224;lifeRound=999}>;<{bond=1;caster=2;prob=self:flagZ2() and 1 or 0;value=0;holder=2;cfgId=4122226;lifeRound=999}>>;triggerPoint=1};{nodeId=0;triggerPoint=1}>,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
4122222,,,,,ignoreSpecBuff,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{input=enemyForce|nodead;process=buffDiffer('id',{4122221})}>",1,<1>,,,,,,,,,,,,,,,,,,,,,,,,,
