变量名,sceneName,sceneName_tw,sceneName_en,sceneName_vn,sceneName_kr,sceneName_pt,sceneName_th,_beizhu,languages,monsters,boss,icon,gateType,sceneType,roundLimit,backMusic,backGround,bg_boss,bg_boss_pos,openLevel,desc,sceneCount,showLevel,sceneLevel,skillLevel,sceneLevelCorrect,demonCorrect,demonCorrectSelf,limitType,limitArg,firstAward,firstAwardShow,saodangAward,saodangAwardShow,lowestFightingPoint,gateDesc,gateDesc_tw,gateDesc_en,gateDesc_vn,gateDesc_kr,gateDesc_pt,gateDesc_th
100026,第26关,第26關,Stage 26,Thứ 26 Quan,스테이지 26,Stage 26,Stage 26,,,<{unitId=220783;level=41;advance=3};{unitId=230783;level=41;advance=3};{unitId=231503;level=41;advance=3};{unitId=231503;level=41;advance=3}>,<{unitId=251026;level=41;advance=4}>,config/portrait/jinglingtouxiang1/img_28_csw@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,41,141,141,,,,3,<<7;1;2%>;<8;1;2%>>,{gold=45000;451=30;452=20},<<gold;45000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=2500},<<gold;2500;0>;<451;1;1>;<452;1;1>>,0,本关无特殊效果,本關無特殊效果,No special effects in this stage,Không có hiệu ứng đặc biệt trong màn này,이번 스테이지에는 특수 효과 없음,Sem efeitos especiais nesta fase,ด่านนี้ไม่มีเอฟเฟกต์พิเศษ
100027,第27关,第27關,Stage 27,Thứ 27 Quan,스테이지 27,Stage 27,Stage 27,,,<{unitId=230552;level=42;advance=3};{unitId=220552;level=42;advance=3};{unitId=230552;level=42;advance=3};{unitId=232924;level=42;advance=3};{unitId=232923;level=42;advance=3}>,<{unitId=251027;level=42;advance=4}>,config/portrait/jinglingtouxiang1/img_130_bll@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,42,145,145,,,,4,<<7;0;2%>;<8;0;2%>;<14;0;2%>>,{502=1;451=30;gold=45000},<<gold;45000;1>;<451;30;1>;<502;1;1>>,{libs=<110;111>;451=2;gold=2500},<<gold;2500;0>;<451;1;1>;<452;1;1>>,0,本关无特殊效果,本關無特殊效果,No special effects in this stage,Không có hiệu ứng đặc biệt trong màn này,이번 스테이지에는 특수 효과 없음,Sem efeitos especiais nesta fase,ด่านนี้ไม่มีเอฟเฟกต์พิเศษ
100028,第28关,第28關,Stage 28,Thứ 28 Quan,스테이지 28,Stage 28,Stage 28,,,<{unitId=231313;level=43;advance=3};{unitId=220632;level=43;advance=3};{unitId=231313;level=43;advance=3};{unitId=232723;level=43;advance=3};{unitId=232723;level=43;advance=3}>,<{unitId=251028;level=43;advance=4}>,config/portrait/jinglingtouxiang1/img_245_sj@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,43,149,149,,,,5,<<7;0;5%>;<8;0;5%>>,{rmb=100;451=30;gold=45000},<<gold;45000;1>;<451;30;1>;<rmb;100;1>>,{libs=<110;111>;451=2;gold=2500},<<gold;2500;0>;<451;1;1>;<452;1;1>>,0,本关无特殊效果,本關無特殊效果,No special effects in this stage,Không có hiệu ứng đặc biệt trong màn này,이번 스테이지에는 특수 효과 없음,Sem efeitos especiais nesta fase,ด่านนี้ไม่มีเอฟเฟกต์พิเศษ
100029,第29关,第29關,Stage 29,Thứ 29 Quan,스테이지 29,Stage 29,Stage 29,,,<{unitId=230352;level=44;advance=3};{unitId=230352;level=44;advance=3};{unitId=220472;level=44;advance=3};{unitId=220472;level=44;advance=3}>,<{unitId=251029;level=44;advance=4}>,config/portrait/jinglingtouxiang1/img_500_yww@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,44,153,153,,,,5,<<1;0;5%>;<22;0;5%>>,{gold=45000;451=30;452=20},<<gold;45000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=2500},<<gold;2500;0>;<451;1;1>;<452;1;1>>,0,本关无特殊效果,本關無特殊效果,No special effects in this stage,Không có hiệu ứng đặc biệt trong màn này,이번 스테이지에는 특수 효과 없음,Sem efeitos especiais nesta fase,ด่านนี้ไม่มีเอฟเฟกต์พิเศษ
100030,第30关,第30關,Stage 30,Thứ 30 Quan,스테이지 30,Stage 30,Stage 30,,,<{unitId=230303;level=45;advance=3};{unitId=220482;level=45;advance=3};{unitId=231443;level=45;advance=3};{unitId=231443;level=45;advance=3};{unitId=231443;level=45;advance=3}>,<{unitId=251030;level=45;advance=4}>,config/portrait/jinglingtouxiang1/img_462_zbcg@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,45,157,157,,,,5,<<1;1;20%>;<7;0;20%>;<8;0;20%>>,{501=1;451=30;gold=45000},<<gold;45000;1>;<451;30;1>;<501;1;1>>,{libs=<110;111;112>;gold=2500;452=2},<<gold;2500;0>;<451;1;1>;<452;1;1>>,12872,最低通关战力要求:12872\n光环会在若干回合后消失，击杀会对全体精灵添加易伤效果,最低通關戰力要求：12872\n光環會在若干回合後消失，擊殺會對全體精靈添加易傷效果,"Minimum battle power required: 12872\nThe aura will disappear after several turns, and killing will add a vulnerability effect to all Pokémon.","Yêu cầu sức mạnh tối thiểu để vượt ải: 12872\nÁnh hào quang sẽ biến mất sau một vài lượt, và việc tiêu diệt sẽ thêm hiệu ứng dễ bị thương cho tất cả Pokémon.","최소 돌파 전투력 요구 사항: 12872\n오라는 몇 턴 후에 사라지며, 처치 시 모든 포켓몬에게 취약 효과가 추가됩니다.","Força de batalha mínima exigida: 12872\nA aura desaparecerá após vários turnos, e a eliminação adicionará um efeito de vulnerabilidade a todos os Pokémon.",กำลังรบขั้นต่ำที่ต้องการ: 12872\nออร่าจะหายไปหลังจากผ่านไปหลายเทิร์น และการสังหารจะเพิ่มเอฟเฟกต์ความเปราะบางให้กับโปเกมอนทั้งหมด
100031,第31关,第31關,Stage 31,Thứ 31 Quan,스테이지 31,Stage 31,Stage 31,,,<{unitId=232683;level=46;advance=3};{unitId=230173;level=46;advance=3};{unitId=222683;level=46;advance=3};{unitId=220173;level=46;advance=3}>,<{unitId=251031;level=46;advance=4}>,config/portrait/jinglingtouxiang1/img_31_ndh@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,46,161,161,,,,3,<<9;1;2%>;<10;1;2%>>,{gold=50000;451=30;452=20},<<gold;50000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=2600},<<gold;2600;0>;<451;1;1>;<452;1;1>>,12872,最低通关战力要求:12872,最低通關戰力要求:12872,Minimum required CP to clear:12872,CP tối thiểu để vượt ải:12872,클리어 최소 CP 요구치:12872,CP mínimo necessário para concluir:12872,CP ขั้นต่ำที่ใช้ผ่านด่าน:12872
100032,第32关,第32關,Stage 32,Thứ 32 Quan,스테이지 32,Stage 32,Stage 32,,,<{unitId=233143;level=47;advance=3};{unitId=233143;level=47;advance=3};{unitId=233303;level=47;advance=3};{unitId=233303;level=47;advance=3}>,<{unitId=251032;level=47;advance=4}>,config/portrait/jinglingtouxiang1/img_260_jzg@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,47,165,165,,,,4,<<9;0;2%>;<10;0;2%>;<17;0;2%>>,{502=1;451=30;gold=50000},<<gold;50000;1>;<451;30;1>;<502;1;1>>,{libs=<110;111>;451=2;gold=2600},<<gold;2600;0>;<451;1;1>;<452;1;1>>,12872,最低通关战力要求:12872,最低通關戰力要求:12872,Minimum required CP to clear:12872,CP tối thiểu để vượt ải:12872,클리어 최소 CP 요구치:12872,CP mínimo necessário para concluir:12872,CP ขั้นต่ำที่ใช้ผ่านด่าน:12872
100033,第33关,第33關,Stage 33,Thứ 33 Quan,스테이지 33,Stage 33,Stage 33,,,<{unitId=231423;level=48;advance=3};{unitId=231423;level=48;advance=3};{unitId=223143;level=48;advance=3};{unitId=223143;level=48;advance=3}>,<{unitId=251033;level=48;advance=4}>,config/portrait/jinglingtouxiang1/img_658_jhrw@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,48,169,169,,,,5,<<9;0;5%>;<10;0;5%>>,{rmb=100;451=30;gold=50000},<<gold;50000;1>;<451;30;1>;<rmb;100;1>>,{libs=<110;111>;451=2;gold=2600},<<gold;2600;0>;<451;1;1>;<452;1;1>>,12872,最低通关战力要求:12872,最低通關戰力要求:12872,Minimum required CP to clear:12872,CP tối thiểu để vượt ải:12872,클리어 최소 CP 요구치:12872,CP mínimo necessário para concluir:12872,CP ขั้นต่ำที่ใช้ผ่านด่าน:12872
100034,第34关,第34關,Stage 34,Thứ 34 Quan,스테이지 34,Stage 34,Stage 34,,,<{unitId=233511;level=49;advance=3};{unitId=233511;level=49;advance=3};{unitId=231612;level=49;advance=3};{unitId=231612;level=49;advance=3}>,<{unitId=251034;level=49;advance=4}>,config/portrait/jinglingtouxiang1/img_323_pht@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,49,173,173,,,,5,<<9;0;5%>;<10;0;5%>;<24;0;5%>>,{gold=50000;451=30;452=20},<<gold;50000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=2600},<<gold;2600;0>;<451;1;1>;<452;1;1>>,12872,最低通关战力要求:12872,最低通關戰力要求:12872,Minimum required CP to clear:12872,CP tối thiểu để vượt ải:12872,클리어 최소 CP 요구치:12872,CP mínimo necessário para concluir:12872,CP ขั้นต่ำที่ใช้ผ่านด่าน:12872
100035,第35关,第35關,Stage 35,Thứ 35 Quan,스테이지 35,Stage 35,Stage 35,,,<{unitId=233283;level=50;advance=3};{unitId=222302;level=50;advance=3};{unitId=230283;level=50;advance=3};{unitId=230783;level=50;advance=3};{unitId=232013;level=50;advance=3}>,<{unitId=251035;level=50;advance=4}>,config/portrait/jinglingtouxiang1/img_254_xyw@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,50,177,177,,,,5,<<9;1;10%>;<10;0;10%>;<7;0;10%>>,{gold=50000;451=30;519=1},<<gold;50000;1>;<451;30;1>;<519;1;1>>,{libs=<110;111;112>;gold=2600;452=1},<<gold;2600;0>;<451;1;1>;<452;1;1>>,17158,最低通关战力要求:17158\n怪物全体暴击提升，光环单位被击杀消除暴击,最低通關戰力要求：17158\n怪物全體暴擊提升，光環單位被擊殺消除暴擊,Minimum combat power required: 17158\nAll monsters' critical hit rate increased; critical hit is removed when aura units are killed.,Yêu cầu sức mạnh tối thiểu để vượt ải: 17158\nTất cả quái vật được tăng tỷ lệ chí mạng; hiệu ứng chí mạng bị loại bỏ khi các đơn vị hào quang bị tiêu diệt.,"최소 돌파 전투력 요구 사항: 17158\n모든 몬스터의 치명타 확률 증가, 오라 유닛이 처치되면 치명타 효과 제거",Força de combate mínima necessária: 17158\nAumento da taxa de acerto crítico de todos os monstros; o acerto crítico é removido quando as unidades de aura são mortas.,พลังต่อสู้ขั้นต่ำที่ต้องการ: 17158\nศัตรูทั้งหมดได้รับการเพิ่มอัตราคริติคอล; คริติคอลจะถูกลบออกเมื่อหน่วยออร่าถูกสังหาร
100036,第36关,第36關,Stage 36,Thứ 36 Quan,스테이지 36,Stage 36,Stage 36,,,<{unitId=230113;level=51;advance=4};{unitId=220372;level=51;advance=4};{unitId=230113;level=51;advance=4};{unitId=230393;level=51;advance=4};{unitId=230393;level=51;advance=4}>,<{unitId=251036;level=51;advance=5}>,config/portrait/jinglingtouxiang1/img_34_ndw@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,51,181,181,,,,3,<<13;1;2%>>,{gold=55000;451=30;452=20},<<gold;55000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=2700},<<gold;2700;0>;<451;1;1>;<452;1;1>>,17158,最低通关战力要求:17158,最低通關戰力要求:17158,Minimum required CP to clear:17158,CP tối thiểu để vượt ải:17158,클리어 최소 CP 요구치:17158,CP mínimo necessário para concluir:17158,CP ขั้นต่ำที่ใช้ผ่านด่าน:17158
100037,第37关,第37關,Stage 37,Thứ 37 Quan,스테이지 37,Stage 37,Stage 37,,,<{unitId=221303;level=52;advance=4};{unitId=230753;level=52;advance=4};{unitId=231071;level=52;advance=4};{unitId=231423;level=52;advance=4}>,<{unitId=251037;level=52;advance=5}>,config/portrait/jinglingtouxiang1/img_144_jdn@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,52,185,185,,,,4,<<13;0;2%>;<24;0;2%>>,{502=1;451=30;gold=55000},<<gold;55000;1>;<451;30;1>;<502;1;1>>,{libs=<110;111>;451=2;gold=2700},<<gold;2700;0>;<451;1;1>;<452;1;1>>,17158,最低通关战力要求:17158,最低通關戰力要求:17158,Minimum required CP to clear:17158,CP tối thiểu để vượt ải:17158,클리어 최소 CP 요구치:17158,CP mínimo necessário para concluir:17158,CP ขั้นต่ำที่ใช้ผ่านด่าน:17158
100038,第38关,第38關,Stage 38,Thứ 38 Quan,스테이지 38,Stage 38,Stage 38,,,<{unitId=233303;level=53;advance=4};{unitId=233303;level=53;advance=4};{unitId=231082;level=53;advance=4};{unitId=231082;level=53;advance=4}>,<{unitId=251038;level=53;advance=5}>,config/portrait/jinglingtouxiang1/img_615_jhxh@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,53,189,189,,,,5,<<9;0;5%>;<10;0;5%>>,{rmb=100;451=30;gold=55000},<<gold;55000;1>;<451;30;1>;<rmb;100;1>>,{libs=<110;111>;451=2;gold=2700},<<gold;2700;0>;<451;1;1>;<452;1;1>>,17158,最低通关战力要求:17158,最低通關戰力要求:17158,Minimum required CP to clear:17158,CP tối thiểu để vượt ải:17158,클리어 최소 CP 요구치:17158,CP mínimo necessário para concluir:17158,CP ขั้นต่ำที่ใช้ผ่านด่าน:17158
100039,第39关,第39關,Stage 39,Thứ 39 Quan,스테이지 39,Stage 39,Stage 39,,,<{unitId=223143;level=54;advance=4};{unitId=233143;level=54;advance=4};{unitId=231293;level=54;advance=4};{unitId=231293;level=54;advance=4}>,<{unitId=251039;level=54;advance=5}>,config/portrait/jinglingtouxiang1/img_655_yhhh@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,54,193,193,,,,5,<<9;0;5%>;<10;0;5%>;<24;0;5%>>,{gold=55000;451=30;452=20},<<gold;55000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=2700},<<gold;2700;0>;<451;1;1>;<452;1;1>>,17158,最低通关战力要求:17158,最低通關戰力要求:17158,Minimum required CP to clear:17158,CP tối thiểu để vượt ải:17158,클리어 최소 CP 요구치:17158,CP mínimo necessário para concluir:17158,CP ขั้นต่ำที่ใช้ผ่านด่าน:17158
100040,第40关,第40關,Stage 40,Thứ 40 Quan,스테이지 40,Stage 40,Stage 40,,,<{unitId=230464;level=55;advance=4};{unitId=223283;level=55;advance=4};{unitId=230572;level=55;advance=4};{unitId=230572;level=55;advance=4};{unitId=230572;level=55;advance=4}>,<{unitId=251040;level=55;advance=5}>,config/portrait/jinglingtouxiang1/img_365_dyhs@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,55,197,197,,,,5,<<9;1;20%>;<10;0;20%>;<8;0;20%>>,{rmb=300;451=30;gold=55000},<<gold;55000;1>;<451;30;1>;<rmb;300;1>>,{libs=<110;111;112>;gold=2700;452=2},<<gold;2700;0>;<451;1;1>;<452;1;1>>,18878,最低通关战力要求:18878\n怪物全体拥有一定反伤，击杀光环单位获得吸血效果,最低通關戰力要求：18878\n怪物全體擁有若干反傷，擊殺光環單位獲得吸血效果,Minimum combat power requirement: 18878\nAll monsters have some damage reflection; killing aura units grants lifesteal.,"Yêu cầu sức mạnh chiến đấu tối thiểu: 18878\nToàn bộ quái vật đều có khả năng phản dame, tiêu diệt đơn vị hào quang sẽ nhận được hiệu ứng hút máu.","최소 통과 전투력 요구 사항: 18878\n모든 몬스터는 일정량의 데미지 반사 효과를 가지고 있으며, 오라 유닛 처치 시 흡혈 효과를 얻습니다.",Requisito mínimo de poder de combate: 18878\nTodos os monstros possuem alguma reflexão de dano; matar unidades de aura concede roubo de vida.,ความต้องการพลังต่อสู้ขั้นต่ำ: 18878\nศัตรูทั้งหมดมีการสะท้อนความเสียหายบางส่วน การสังหารยูนิตที่มีออร่าจะได้รับเอฟเฟกต์ดูดเลือด
100041,第41关,第41關,Stage 41,Thứ 41 Quan,스테이지 41,Stage 41,Stage 41,,,<{unitId=230783;level=56;advance=4};{unitId=230783;level=56;advance=4};{unitId=220113;level=56;advance=4};{unitId=220123;level=56;advance=4}>,<{unitId=251041;level=56;advance=5}>,config/portrait/jinglingtouxiang1/img_45_bwh@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,56,201,201,,,,3,<<1;1;3%>>,{gold=60000;451=30;452=20},<<gold;60000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=2800},<<gold;2800;0>;<451;1;1>;<452;1;1>>,18878,最低通关战力要求:18878,最低通關戰力要求:18878,Minimum required CP to clear:18878,CP tối thiểu để vượt ải:18878,클리어 최소 CP 요구치:18878,CP mínimo necessário para concluir:18878,CP ขั้นต่ำที่ใช้ผ่านด่าน:18878
100042,第42关,第42關,Stage 42,Thứ 42 Quan,스테이지 42,Stage 42,Stage 42,,,<{unitId=233353;level=57;advance=4};{unitId=223543;level=57;advance=4};{unitId=233353;level=57;advance=4};{unitId=231813;level=57;advance=4};{unitId=231813;level=57;advance=4}>,<{unitId=251042;level=57;advance=5}>,config/portrait/jinglingtouxiang1/img_65_hd@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,57,205,205,,,,4,<<1;0;3%>;<28;0;3%>>,{502=1;451=30;gold=60000},<<gold;60000;1>;<451;30;1>;<502;1;1>>,{libs=<110;111>;451=2;gold=2800},<<gold;2800;0>;<451;1;1>;<452;1;1>>,18878,最低通关战力要求:18878,最低通關戰力要求:18878,Minimum required CP to clear:18878,CP tối thiểu để vượt ải:18878,클리어 최소 CP 요구치:18878,CP mínimo necessário para concluir:18878,CP ขั้นต่ำที่ใช้ผ่านด่าน:18878
100043,第43关,第43關,Stage 43,Thứ 43 Quan,스테이지 43,Stage 43,Stage 43,,,<{unitId=230393;level=58;advance=4};{unitId=221241;level=58;advance=4};{unitId=230393;level=58;advance=4};{unitId=230632;level=58;advance=4};{unitId=233303;level=58;advance=4}>,<{unitId=251043;level=58;advance=5}>,config/portrait/jinglingtouxiang1/img_151_mh@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,58,209,209,,,,5,<<27;0;5%>;<24;0;5%>>,{rmb=100;451=30;gold=60000},<<gold;60000;1>;<451;30;1>;<rmb;100;1>>,{libs=<110;111>;451=2;gold=2800},<<gold;2800;0>;<451;1;1>;<452;1;1>>,18878,最低通关战力要求:18878,最低通關戰力要求:18878,Minimum required CP to clear:18878,CP tối thiểu để vượt ải:18878,클리어 최소 CP 요구치:18878,CP mínimo necessário para concluir:18878,CP ขั้นต่ำที่ใช้ผ่านด่าน:18878
100044,第44关,第44關,Stage 44,Thứ 44 Quan,스테이지 44,Stage 44,Stage 44,,,<{unitId=230333;level=59;advance=4};{unitId=221903;level=59;advance=4};{unitId=230482;level=59;advance=4};{unitId=233293;level=59;advance=4};{unitId=233293;level=59;advance=4}>,<{unitId=251044;level=59;advance=5}>,config/portrait/jinglingtouxiang1/img_668_hys@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,59,213,213,,,,5,<<1;0;5%>;<24;0;5%>>,{gold=60000;451=30;452=20},<<gold;60000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=2800},<<gold;2800;0>;<451;1;1>;<452;1;1>>,18878,最低通关战力要求:18878,最低通關戰力要求:18878,Minimum required CP to clear:18878,CP tối thiểu để vượt ải:18878,클리어 최소 CP 요구치:18878,CP mínimo necessário para concluir:18878,CP ขั้นต่ำที่ใช้ผ่านด่าน:18878
100045,第45关,第45關,Stage 45,Thứ 45 Quan,스테이지 45,Stage 45,Stage 45,,,<{unitId=232873;level=60;advance=4};{unitId=221863;level=60;advance=4};{unitId=233012;level=60;advance=4};{unitId=231082;level=60;advance=4};{unitId=231082;level=60;advance=4}>,<{unitId=251045;level=60;advance=5}>,config/portrait/jinglingtouxiang1/img_144_jdn@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,60,217,217,,,,5,<<27;0;10%>;<24;0;10%>>,{gold=60000;451=30;519=1},<<gold;60000;1>;<451;30;1>;<519;1;1>>,{libs=<110;111;112>;gold=2800;452=1},<<gold;2800;0>;<451;1;1>;<452;1;1>>,21450,最低通关战力要求:21450\n怪物全体控制几率提高，击杀光环单位全体精灵免控率提高,最低通關戰力要求：21450\n怪物全體控制機率提高，擊殺光環單位全體精靈免控率提高,"Minimum combat power requirement: 21450\nIncreased chance of controlling all enemy units, increased control immunity rate for all Pokémon when a unit with aura is defeated.","Yêu cầu sức mạnh tối thiểu để vượt ải: 21450\nTỷ lệ khống chế toàn bộ quái vật tăng lên, tỷ lệ miễn khống chế cho tất cả Pokémon tăng lên khi tiêu diệt đơn vị có hào quang.","최소 돌파 전투력 요구치: 21450\n몬스터 전체 제어 확률 증가, 오라 유닛 처치 시 모든 포켓몬의 제어 면역률 증가","Requisito mínimo de força de combate para completar: 21450\nAumento da chance de controlar todos os monstros, aumento da taxa de imunidade a controle para todos os Pokémon ao derrotar uma unidade com aura.",ความต้องการพลังต่อสู้ขั้นต่ำในการผ่านด่าน: 21450\nอัตราการควบคุมมอนสเตอร์ทั้งหมดเพิ่มขึ้น อัตราการได้รับภูมิคุ้มกันการควบคุมสำหรับโปเกมอนทั้งหมดเพิ่มขึ้นเมื่อกำจัดหน่วยที่มีออร่า
