变量名,gateID,_beizhu,itemMap,count,probability,itemCount
211,12304,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
212,12305,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
213,12306,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
214,12307,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
215,12308,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
216,12309,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
217,12310,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
218,12401,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
219,12402,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
220,12403,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
221,12404,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
222,12405,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
223,12406,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
224,12407,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
225,12408,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
226,12409,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
227,12410,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
228,12501,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
229,12502,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
230,12503,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
231,12504,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
232,12505,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
233,12506,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
234,12507,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
235,12508,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
236,12509,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
237,12510,,{510=29.7398;513=0.7435;12=7.4349;11=29.7398;14=0.7435;13=1.8587;5000=11.1524;512=3.7175;511=14.8699},5,53.8,1
238,20101,,{510=43.2432;11=43.2432;5000=13.5135},5,66.6,1
239,20102,,{510=43.2432;11=43.2432;5000=13.5135},5,66.6,1
240,20103,,{510=43.2432;11=43.2432;5000=13.5135},5,66.6,1
241,20201,,{510=43.2432;11=43.2432;5000=13.5135},5,66.6,1
242,20202,,{510=43.2432;11=43.2432;5000=13.5135},5,66.6,1
243,20203,,{510=43.2432;11=43.2432;5000=13.5135},5,66.6,1
245,20301,,{510=43.2432;11=43.2432;5000=13.5135},5,66.6,1
246,20302,,{510=43.2432;11=43.2432;5000=13.5135},5,66.6,1
247,20303,,{510=43.2432;11=43.2432;5000=13.5135},5,66.6,1
248,20304,,{510=43.2432;11=43.2432;5000=13.5135},5,66.6,1
249,20401,,{510=43.2432;11=43.2432;5000=13.5135},5,66.6,1
250,20402,,{510=43.2432;11=43.2432;5000=13.5135},5,66.6,1
251,20403,,{510=43.2432;11=43.2432;5000=13.5135},5,66.6,1
252,20404,,{510=43.2432;11=43.2432;5000=13.5135},5,66.6,1
253,20501,,{510=32.6531;12=8.1633;11=32.6531;5000=10.2041;511=16.3265},5,88.2,1
254,20502,,{510=32.6531;12=8.1633;11=32.6531;5000=10.2041;511=16.3265},5,88.2,1
255,20503,,{510=32.6531;12=8.1633;11=32.6531;5000=10.2041;511=16.3265},5,88.2,1
256,20504,,{510=32.6531;12=8.1633;11=32.6531;5000=10.2041;511=16.3265},5,88.2,1
257,20505,,{510=32.6531;12=8.1633;11=32.6531;5000=10.2041;511=16.3265},5,88.2,1
258,20601,,{510=32.6531;12=8.1633;11=32.6531;5000=10.2041;511=16.3265},5,88.2,1
259,20602,,{510=32.6531;12=8.1633;11=32.6531;5000=10.2041;511=16.3265},5,88.2,1
260,20603,,{510=32.6531;12=8.1633;11=32.6531;5000=10.2041;511=16.3265},5,88.2,1
261,20604,,{510=32.6531;12=8.1633;11=32.6531;5000=10.2041;511=16.3265},5,88.2,1
262,20605,,{510=32.6531;12=8.1633;11=32.6531;5000=10.2041;511=16.3265},5,88.2,1
263,20701,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
264,20702,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
265,20703,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
266,20704,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
267,20705,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
268,20801,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
269,20802,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
270,20803,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
271,20804,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
272,20805,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
273,20901,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
274,20902,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
275,20903,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
276,20904,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
277,20905,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
278,21001,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
279,21002,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
280,21003,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
281,21004,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
282,21005,,{510=30.7692;512=3.8462;13=1.9231;12=7.6923;11=30.7692;5000=9.6154;511=15.3846},5,93.6,1
283,21101,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
284,21102,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
285,21103,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
286,21104,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
287,21105,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
288,21201,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
289,21202,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
290,21203,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
291,21204,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
292,21205,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
293,21301,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
294,21302,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
295,21303,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
296,21304,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
297,21305,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
298,21401,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
299,21402,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
300,21403,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
301,21404,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
302,21405,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
303,21501,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
304,21502,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
305,21503,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
306,21504,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
307,21505,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
308,21601,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
309,21602,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
310,21603,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
311,21604,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
312,21605,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
313,21701,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
314,21702,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
315,21703,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
316,21704,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
317,21705,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
318,21801,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
319,21802,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
320,21803,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
321,21804,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
322,21805,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
323,21901,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
324,21902,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
325,21903,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
326,21904,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
327,21905,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
328,22001,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
329,22002,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
330,22003,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
331,22004,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
332,22005,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
333,22101,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
334,22102,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
335,22103,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
336,22104,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
337,22105,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
338,22201,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
339,22202,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
340,22203,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
341,22204,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
342,22205,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
343,22301,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
344,22302,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
345,22303,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
346,22304,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
347,22305,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
348,22401,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
349,22402,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
350,22403,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
351,22404,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
352,22405,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
353,22501,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
354,22502,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
355,22503,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
356,22504,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
357,22505,,{510=30.303;513=0.7576;12=7.5758;11=30.303;14=0.7576;13=1.8939;5000=9.4697;512=3.7879;511=15.1515},5,95.04,1
358,20101,,{5001=33.3333;5003=33.3333;5002=33.3333},5,22.2,1
359,20102,,{5001=33.3333;5003=33.3333;5002=33.3333},5,22.2,1
360,20103,,{5001=33.3333;5003=33.3333;5002=33.3333},5,22.2,1
361,20201,,{5001=33.3333;5003=33.3333;5002=33.3333},5,22.2,1
362,20202,,{5001=33.3333;5003=33.3333;5002=33.3333},5,22.2,1
363,20203,,{5001=33.3333;5003=33.3333;5002=33.3333},5,22.2,1
365,20301,,{5004=33.3333;5006=33.3333;5005=33.3333},5,22.2,1
366,20302,,{5004=33.3333;5006=33.3333;5005=33.3333},5,22.2,1
367,20303,,{5004=33.3333;5006=33.3333;5005=33.3333},5,22.2,1
368,20304,,{5004=33.3333;5006=33.3333;5005=33.3333},5,22.2,1
369,20401,,{5002=12.7778;5004=20.5556;5001=12.7778;5006=20.5556;5005=20.5556;5003=12.7778},5,36,1
370,20402,,{5002=12.7778;5004=20.5556;5001=12.7778;5006=20.5556;5005=20.5556;5003=12.7778},5,36,1
371,20403,,{5002=12.7778;5004=20.5556;5001=12.7778;5006=20.5556;5005=20.5556;5003=12.7778},5,36,1
372,20404,,{5002=12.7778;5004=20.5556;5001=12.7778;5006=20.5556;5005=20.5556;5003=12.7778},5,36,1
373,20501,,{5006=12.7778;5008=20.5556;5005=12.7778;5009=20.5556;5004=12.7778;5007=20.5556},5,36,1
374,20502,,{5006=12.7778;5008=20.5556;5005=12.7778;5009=20.5556;5004=12.7778;5007=20.5556},5,36,1
375,20503,,{5006=12.7778;5008=20.5556;5005=12.7778;5009=20.5556;5004=12.7778;5007=20.5556},5,36,1
376,20504,,{5006=12.7778;5008=20.5556;5005=12.7778;5009=20.5556;5004=12.7778;5007=20.5556},5,36,1
377,20505,,{5006=12.7778;5008=20.5556;5005=12.7778;5009=20.5556;5004=12.7778;5007=20.5556},5,36,1
378,20601,,{5009=12.7778;5012=20.5556;5007=12.7778;5011=20.5556;5008=12.7778;5010=20.5556},5,36,1
379,20602,,{5009=12.7778;5012=20.5556;5007=12.7778;5011=20.5556;5008=12.7778;5010=20.5556},5,36,1
380,20603,,{5009=12.7778;5012=20.5556;5007=12.7778;5011=20.5556;5008=12.7778;5010=20.5556},5,36,1
381,20604,,{5009=12.7778;5012=20.5556;5007=12.7778;5011=20.5556;5008=12.7778;5010=20.5556},5,36,1
382,20605,,{5009=12.7778;5012=20.5556;5007=12.7778;5011=20.5556;5008=12.7778;5010=20.5556},5,36,1
383,20701,,{5009=12.7778;5012=20.5556;5007=12.7778;5011=20.5556;5008=12.7778;5010=20.5556},5,36,1
384,20702,,{5009=12.7778;5012=20.5556;5007=12.7778;5011=20.5556;5008=12.7778;5010=20.5556},5,36,1
385,20703,,{5009=12.7778;5012=20.5556;5007=12.7778;5011=20.5556;5008=12.7778;5010=20.5556},5,36,1
386,20704,,{5009=12.7778;5012=20.5556;5007=12.7778;5011=20.5556;5008=12.7778;5010=20.5556},5,36,1
387,20705,,{5009=12.7778;5012=20.5556;5007=12.7778;5011=20.5556;5008=12.7778;5010=20.5556},5,36,1
388,20801,,{5011=12.7778;5012=12.7778;5013=20.5556;5015=20.5556;5014=20.5556;5010=12.7778},5,36,1
389,20802,,{5011=12.7778;5012=12.7778;5013=20.5556;5015=20.5556;5014=20.5556;5010=12.7778},5,36,1
390,20803,,{5011=12.7778;5012=12.7778;5013=20.5556;5015=20.5556;5014=20.5556;5010=12.7778},5,36,1
391,20804,,{5011=12.7778;5012=12.7778;5013=20.5556;5015=20.5556;5014=20.5556;5010=12.7778},5,36,1
392,20805,,{5011=12.7778;5012=12.7778;5013=20.5556;5015=20.5556;5014=20.5556;5010=12.7778},5,36,1
393,20901,,{5011=12.7778;5012=12.7778;5013=20.5556;5015=20.5556;5014=20.5556;5010=12.7778},5,36,1
394,20902,,{5011=12.7778;5012=12.7778;5013=20.5556;5015=20.5556;5014=20.5556;5010=12.7778},5,36,1
395,20903,,{5011=12.7778;5012=12.7778;5013=20.5556;5015=20.5556;5014=20.5556;5010=12.7778},5,36,1
396,20904,,{5011=12.7778;5012=12.7778;5013=20.5556;5015=20.5556;5014=20.5556;5010=12.7778},5,36,1
397,20905,,{5011=12.7778;5012=12.7778;5013=20.5556;5015=20.5556;5014=20.5556;5010=12.7778},5,36,1
398,21001,,{5011=12.7778;5012=12.7778;5013=20.5556;5015=20.5556;5014=20.5556;5010=12.7778},5,36,1
399,21002,,{5011=12.7778;5012=12.7778;5013=20.5556;5015=20.5556;5014=20.5556;5010=12.7778},5,36,1
400,21003,,{5011=12.7778;5012=12.7778;5013=20.5556;5015=20.5556;5014=20.5556;5010=12.7778},5,36,1
401,21004,,{5011=12.7778;5012=12.7778;5013=20.5556;5015=20.5556;5014=20.5556;5010=12.7778},5,36,1
402,21005,,{5011=12.7778;5012=12.7778;5013=20.5556;5015=20.5556;5014=20.5556;5010=12.7778},5,36,1
403,21101,,{5014=12.7778;5015=12.7778;5016=20.5556;5018=20.5556;5017=20.5556;5013=12.7778},5,36,1
404,21102,,{5014=12.7778;5015=12.7778;5016=20.5556;5018=20.5556;5017=20.5556;5013=12.7778},5,36,1
405,21103,,{5014=12.7778;5015=12.7778;5016=20.5556;5018=20.5556;5017=20.5556;5013=12.7778},5,36,1
406,21104,,{5014=12.7778;5015=12.7778;5016=20.5556;5018=20.5556;5017=20.5556;5013=12.7778},5,36,1
407,21105,,{5014=12.7778;5015=12.7778;5016=20.5556;5018=20.5556;5017=20.5556;5013=12.7778},5,36,1
408,21201,,{5014=12.7778;5015=12.7778;5016=20.5556;5018=20.5556;5017=20.5556;5013=12.7778},5,36,1
409,21202,,{5014=12.7778;5015=12.7778;5016=20.5556;5018=20.5556;5017=20.5556;5013=12.7778},5,36,1
410,21203,,{5014=12.7778;5015=12.7778;5016=20.5556;5018=20.5556;5017=20.5556;5013=12.7778},5,36,1
411,21204,,{5014=12.7778;5015=12.7778;5016=20.5556;5018=20.5556;5017=20.5556;5013=12.7778},5,36,1
412,21205,,{5014=12.7778;5015=12.7778;5016=20.5556;5018=20.5556;5017=20.5556;5013=12.7778},5,36,1
413,21301,,{5017=12.7778;5021=20.5556;5019=20.5556;5020=20.5556;5018=12.7778;5016=12.7778},5,36,1
414,21302,,{5017=12.7778;5021=20.5556;5019=20.5556;5020=20.5556;5018=12.7778;5016=12.7778},5,36,1
415,21303,,{5017=12.7778;5021=20.5556;5019=20.5556;5020=20.5556;5018=12.7778;5016=12.7778},5,36,1
416,21304,,{5017=12.7778;5021=20.5556;5019=20.5556;5020=20.5556;5018=12.7778;5016=12.7778},5,36,1
417,21305,,{5017=12.7778;5021=20.5556;5019=20.5556;5020=20.5556;5018=12.7778;5016=12.7778},5,36,1
418,21401,,{5017=12.7778;5021=20.5556;5019=20.5556;5020=20.5556;5018=12.7778;5016=12.7778},5,36,1
419,21402,,{5017=12.7778;5021=20.5556;5019=20.5556;5020=20.5556;5018=12.7778;5016=12.7778},5,36,1
420,21403,,{5017=12.7778;5021=20.5556;5019=20.5556;5020=20.5556;5018=12.7778;5016=12.7778},5,36,1
421,21404,,{5017=12.7778;5021=20.5556;5019=20.5556;5020=20.5556;5018=12.7778;5016=12.7778},5,36,1
422,21405,,{5017=12.7778;5021=20.5556;5019=20.5556;5020=20.5556;5018=12.7778;5016=12.7778},5,36,1
