变量名,_name,targetType,skillTarget,input,process,targetFormula,specialChoose,targetLimit,fixPos,buffList,buffLifeRound,buffProb,buffLevel,buffValue1,effectEventID,extraArgs
8162,,0,14,,,{},,99,,<81226>,<3>,"<moreEqualThan(self:star(),8) and 1 or 0>",<>,<self:damage()*0.1>,,
8211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,8211,
8221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,8221,
8222,,1,1,,,{},,99,,<81221>,<2>,<1>,<>,<-target:damage()*0.1>,,
8231,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,8231,
8232,,0,14,,,{},,99,,<81225>,<1>,"<moreEqualThan(self:star(),11) and 1 or 0>",<>,<self:damage()*0.2>,,
8233,,1,1,,,{},,99,,<81222>,<1>,"<moreThan(self:damage(),target:damage()) and 1 or 0>",<>,<0>,,
8261,,1,11,,,{},,99,,<81224>,<3>,"<moreThan(self:damage(),target:damage()) and 1 or 0>",<>,<-target:damage()*(8+skillLevel*0.12-0.12)*0.01>,,
8262,,0,14,,,{},,99,,<81226>,<3>,"<moreEqualThan(self:star(),8) and 1 or 0>",<>,<self:damage()*0.1>,,
9111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,9111,
9112,,0,14,,,{},,99,,<91231>,<2>,<self:flagZ1() and 1 or 0>,<>,<500>,,
9121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,9121,
9122,,1,1,,,{},,99,,<91222>,<self:flagZ2() and 3 or 2>,<self:flagZ2() and 0.5 or 0.3>,<>,<1>,,
9123,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
9124,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
9131,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,9131,
9132,,0,14,,,{},,99,,<91228>,<1>,<1>,<>,<0>,,
9133,,1,4,,,{},,99,,<91230;91227;91229>,<1;2;99>,"<((target:hasBuffGroup(27) and moreEqualThan(self:star(),11) and 0.3 or 0)+(target:hasBuffGroup(27) and self:flagZ3() and moreEqualThan(self:star(),11) and 0.3 or 0));self:hasBuff(91228) and 10 or 0.5;0>",<>,<1;0;0>,,
9141,,0,11,,,{},,99,,<>,<>,<1>,<>,<>,,
9161,,1,11,,,{},,99,,<91226>,<99>,<1>,<>,<-(500+skillLevel*5-5)>,,
9162,,0,14,,,{},,99,,<91233>,<99>,<self:flagZ4() and 1 or 0>,<>,<0>,,
9211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,9211,
9212,,0,14,,,{},,99,,<91231>,<2>,<self:flagZ1() and 1 or 0>,<>,<500>,,
9221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,9221,
9222,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
9223,,1,1,,,{},,99,,<91222>,<self:flagZ2() and 3 or 2>,<self:flagZ2() and 0.5 or 0.3>,<>,<1>,,
9224,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
9231,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,9231,
9232,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,9232,
9233,,0,14,,,{},,99,,<91228>,<1>,<1>,<>,<0>,,
9234,,1,4,,,{},,99,,<91230;91227;91229>,<1;2;99>,"<((target:hasBuffGroup(27) and moreEqualThan(self:star(),11) and 0.3 or 0)+(target:hasBuffGroup(27) and self:flagZ3() and moreEqualThan(self:star(),11) and 0.3 or 0));self:hasBuff(91228) and 10 or 0.5;0>",<>,<1;0;0>,,
9241,,0,11,,,{},,99,,<>,<>,<1>,<>,<>,,
9261,,1,11,,,{},,99,,<91226>,<99>,<1>,<>,<-(500+skillLevel*5-5)>,,
9262,,0,14,,,{},,99,,<91233>,<99>,<self:flagZ4() and 1 or 0>,<>,<0>,,
9311,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,9311,
9312,,0,14,,,{},,99,,<91231>,<2>,<self:flagZ1() and 1 or 0>,<>,<500>,,
9321,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,9321,
9322,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
9323,,1,1,,,{},,99,,<91222>,<self:flagZ2() and 3 or 2>,<self:flagZ2() and 0.5 or 0.3>,<>,<1>,,
9324,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
9331,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,9331,
9332,,1,4,,,{},,99,,<>,<>,<1>,<>,<>,9332,
9333,,0,14,,,{},,99,,<91228>,<1>,<1>,<>,<0>,,
9334,,1,4,,,{},,99,,<91230;91227;91229>,<1;2;99>,"<((target:hasBuffGroup(27) and moreEqualThan(self:star(),11) and 0.3 or 0)+(target:hasBuffGroup(27) and self:flagZ3() and moreEqualThan(self:star(),11) and 0.3 or 0));self:hasBuff(91228) and 10 or 0.5;0>",<>,<1;0;0>,,
9341,,0,11,,,{},,99,,<>,<>,<1>,<>,<>,,
9361,,1,11,,,{},,99,,<91226>,<99>,<1>,<>,<-(500+skillLevel*5-5)>,,
9362,,0,14,,,{},,99,,<91233>,<99>,<self:flagZ4() and 1 or 0>,<>,<0>,,
9411,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,9411,
9412,,1,1,,,{},,99,,<94101>,<1>,<0.5+(self:hasBuff(510091) and 0.05 or 0)>,<>,<0>,,
9421,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,9421,
9422,,0,14,,,{},,99,,<94201;94202>,<3;1>,<1;1>,<>,"<self:speed()*(0.06+0.03*self:getBuffOverlayCount(94601));<list(1,0,0);1;0>>",,
9431,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,9431,
9432,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,9432,
9433,,1,1,,,{},,99,,<94101;94306>,<2;1>,<(self:hasBuff(94301) and 0.6 or 1)+self:getBuffOverlayCount(94601)*0.05+(self:hasBuff(510091) and 0.05 or 0);1>,<>,<0;0>,,
9434,,1,1,,,{},,99,,<94303>,<1>,<0>,<>,<self:curSkill():getTotalDamage()*0.5>,,
9435,,0,14,,,{},,99,,<94301;94202;94302>,<99;1;1>,"<1;moreE(self:star(),11) and 1 or 0;1>",<>,"<0;<list(1,0,0);1;0>;0>",,
9436,,0,14,,,{},,99,,<94307;94615>,<1;1>,<1;self:hasBuff(94613) and 0 or 0>,<>,<0;0>,,
9461,,0,11,,,{},,99,,<94621;94622>,<99;99>,<1;1>,<>,<0;0>,,
9462,,1,11,,,{},,99,,<94621;94622>,<99;99>,<1;1>,<>,<0;0>,,
9463,,0,14,,,{},,99,,<94611;94631;94202>,<99;99;1>,"<1;1;moreE(self:star(),8) and (moreE(self:mp1(),self:mp1Max()) and 1 or 0) or 0>",<>,"<<1;1;0>;0;<list(1,0,0);1;0>>",,
9511,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,9511,
9512,,1,1,,,{},,99,,<94101>,<1>,<0.5+(self:hasBuff(510091) and 0.05 or 0)>,<>,<0>,,
9521,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,9521,
9522,,0,14,,,{},,99,,<94201;94202>,<3;1>,<1;1>,<>,"<self:speed()*(0.06+0.03*self:getBuffOverlayCount(94601));<list(1,0,0);1;0>>",,
9531,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,9531,
9532,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,9532,
9533,,1,1,,,{},,99,,<94101;94306>,<2;1>,<(self:hasBuff(94301) and 0.6 or 1)+self:getBuffOverlayCount(94601)*0.05+(self:hasBuff(510091) and 0.05 or 0);1>,<>,<0;0>,,
9534,,1,1,,,{},,99,,<94303>,<1>,<0>,<>,<self:curSkill():getTotalDamage()*0.5>,,
9535,,0,14,,,{},,99,,<94301;94202;94302>,<99;1;1>,"<1;moreE(self:star(),11) and 1 or 0;1>",<>,"<0;<list(1,0,0);1;0>;0>",,
9536,,0,14,,,{},,99,,<94307;94615>,<1;1>,<1;self:hasBuff(94613) and 0 or 0>,<>,<0;0>,,
9561,,0,11,,,{},,99,,<94621;94622>,<99;99>,<1;1>,<>,<0;0>,,
9562,,1,11,,,{},,99,,<94621;94622>,<99;99>,<1;1>,<>,<0;0>,,
9563,,0,14,,,{},,99,,<94611;94631;94202>,<99;99;1>,"<1;1;moreE(self:star(),8) and (moreE(self:mp1(),self:mp1Max()) and 1 or 0) or 0>",<>,"<<1;1;0>;0;<list(1,0,0);1;0>>",,
10111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,10111,
10121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,10121,
10122,,1,1,,,{},,99,,<101221;101222>,<1;1>,<1;1>,<>,<2000;target:speed()*0.3>,,
10123,,1,1,,,{},,99,,<101223>,<1>,<1>,<>,<0>,,
10131,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,10131,
10132,,0,14,,,{},,99,,<101224>,<3>,<1>,<>,"<self:defence()*(moreEqualThan(self:star(),11) and (lessThan(self:hp(),0.5*self:hpMax()) and 0.8 or 0.3) or 0.3)>",,
10161,,0,14,,,{},,99,,<101225;101226>,<99;99>,<1;1>,<>,<0;(150+skillLevel*2-2)*0.01*self:defence()>,,
10211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,10211,
10221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,10221,
10222,,1,1,,,{},,99,,<101221;101222>,<1;1>,<1;1>,<>,<2000;target:speed()*0.3>,,
10223,,1,1,,,{},,99,,<101223>,<1>,<1>,<>,<0>,,
10231,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,10231,
10232,,0,14,,,{},,99,,<101224>,<3>,<1>,<>,"<self:defence()*(moreEqualThan(self:star(),11) and (lessThan(self:hp(),0.5*self:hpMax()) and 0.8 or 0.3) or 0.3)>",,
10261,,0,14,,,{},,99,,<101225;101226>,<99;99>,<1;1>,<>,<0;(150+skillLevel*2-2)*0.01*self:defence()>,,
11111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,11111,
11121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,11121,
11122,,0,14,,,{},,99,,<111221>,<2>,<1>,<>,<self:defence()*0.4>,,
11131,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,11131,
11132,,1,11,,,{},,99,,<111222>,<1>,<0>,<>,<0>,,
11133,,1,11,,,{},,99,,<111224>,<2>,"<target:hasBuff(111222) and 0 or (moreEqualThan(self:star(),11) and 1 or 0)>",<>,<-target:defence()*0.3>,,
11161,,0,14,,,{},,99,,<111225>,<99>,<1>,<>,"<(10+skillLevel*0.1-0.1+(moreEqualThan(self:star(),8) and 10 or 0))*100>",,
11162,,0,14,,,{},,99,,<111226>,<99>,"<moreEqualThan( countObjByFlag(self:force(),121) , 1) and 1 or 0>",<>,<self:defence()*0.4>,,
11211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,11211,
11221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,11221,
11222,,0,14,,,{},,99,,<111221>,<2>,<1>,<>,<self:defence()*0.4>,,
11231,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,11231,
11232,,1,11,,,{},,99,,<111222>,<1>,<0>,<>,<0>,,
11233,,1,11,,,{},,99,,<111224>,<2>,"<target:hasBuff(111222) and 0 or (moreEqualThan(self:star(),11) and 1 or 0)>",<>,<-target:defence()*0.3>,,
11261,,0,14,,,{},,99,,<111225>,<99>,<1>,<>,"<(10+skillLevel*0.1-0.1+(moreEqualThan(self:star(),8) and 10 or 0))*100>",,
11262,,0,14,,,{},,99,,<111226>,<99>,"<moreEqualThan( countObjByFlag(self:force(),121) , 1) and 1 or 0>",<>,<self:defence()*0.4>,,
11311,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,11311,
11321,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,11321,
11322,,0,14,,,{},,99,,<111221>,<2>,<1>,<>,<self:defence()*0.4>,,
11331,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,11331,
11332,,1,11,,,{},,99,,<111222>,<1>,<0>,<>,<0>,,
11333,,1,11,,,{},,99,,<111224>,<2>,"<target:hasBuff(111222) and 0 or (moreEqualThan(self:star(),11) and 1 or 0)>",<>,<-target:defence()*0.3>,,
11361,,0,14,,,{},,99,,<111225>,<99>,<1>,<>,"<(10+skillLevel*0.1-0.1+(moreEqualThan(self:star(),8) and 10 or 0))*100>",,
11362,,0,14,,,{},,99,,<111226>,<99>,"<moreEqualThan( countObjByFlag(self:force(),121) , 1) and 1 or 0>",<>,<self:defence()*0.4>,,
12111,,1,1,,,{},,99,,<121226>,<3>,"<moreEqualThan(self:star(),8) and ifElse(skill:getDamageState('strike'),1, 0) or 0>",<>,<self:damage()*0.2>,12111,
12121,,1,1,,,{},,99,,<121226>,<3>,"<moreEqualThan(self:star(),8) and ifElse(skill:getDamageState('strike'),1, 0) or 0>",<>,<self:damage()*0.2>,12121,
12122,,0,14,,,{},,99,,<121221>,<2>,<1>,<>,<2000>,,
12131,,1,4,,,{},,99,,<121226>,<3>,"<moreEqualThan(self:star(),8) and ifElse(skill:getDamageState('strike'),1, 0) or 0>",<>,<self:damage()*0.2>,12131,
12132,,0,14,,,{},,99,,<121222;121223>,<2;2>,<1;1>,<>,"<self:damage()*(moreEqualThan(self:star(),11) and 0.25 or 0.1);self:defence()*(moreEqualThan(self:star(),11) and 0.25 or 0.1)>",,
12161,,0,14,,,{},,99,,<121224>,<99>,<1>,<>,<(10+skillLevel*0.1-0.1)*100>,,
12162,,0,14,,,{},,99,,<121225>,<99>,"<moreEqualThan( countObjByFlag(self:force(),111) , 1) and 1 or 0>",<>,<self:damage()*0.2>,,
12211,,1,1,,,{},,99,,<121226>,<3>,"<moreEqualThan(self:star(),8) and ifElse(skill:getDamageState('strike'),1, 0) or 0>",<>,<self:damage()*0.2>,12211,
12221,,1,1,,,{},,99,,<121226>,<3>,"<moreEqualThan(self:star(),8) and ifElse(skill:getDamageState('strike'),1, 0) or 0>",<>,<self:damage()*0.2>,12221,
12222,,0,14,,,{},,99,,<121221>,<2>,<1>,<>,<2000>,,
12231,,1,4,,,{},,99,,<121226>,<3>,"<moreEqualThan(self:star(),8) and ifElse(skill:getDamageState('strike'),1, 0) or 0>",<>,<self:damage()*0.2>,12231,
12232,,0,14,,,{},,99,,<121222;121223>,<2;2>,<1;1>,<>,"<self:damage()*(moreEqualThan(self:star(),11) and 0.25 or 0.1);self:defence()*(moreEqualThan(self:star(),11) and 0.25 or 0.1)>",,
12261,,0,14,,,{},,99,,<121224>,<99>,<1>,<>,<(10+skillLevel*0.1-0.1)*100>,,
12262,,0,14,,,{},,99,,<121225>,<99>,"<moreEqualThan( countObjByFlag(self:force(),111) , 1) and 1 or 0>",<>,<self:damage()*0.2>,,
12311,,1,1,,,{},,99,,<121226>,<3>,"<moreEqualThan(self:star(),8) and ifElse(skill:getDamageState('strike'),1, 0) or 0>",<>,<self:damage()*0.2>,12311,
12321,,1,1,,,{},,99,,<121226>,<3>,"<moreEqualThan(self:star(),8) and ifElse(skill:getDamageState('strike'),1, 0) or 0>",<>,<self:damage()*0.2>,12321,
12322,,0,14,,,{},,99,,<121221>,<2>,<1>,<>,<2000>,,
12331,,1,4,,,{},,99,,<121226>,<3>,"<moreEqualThan(self:star(),8) and ifElse(skill:getDamageState('strike'),1, 0) or 0>",<>,<self:damage()*0.2>,12331,
12332,,0,14,,,{},,99,,<121222;121223>,<2;2>,<1;1>,<>,"<self:damage()*(moreEqualThan(self:star(),11) and 0.25 or 0.1);self:defence()*(moreEqualThan(self:star(),11) and 0.25 or 0.1)>",,
12361,,0,14,,,{},,99,,<121224>,<99>,<1>,<>,<(10+skillLevel*0.1-0.1)*100>,,
12362,,0,14,,,{},,99,,<121225>,<99>,"<moreEqualThan( countObjByFlag(self:force(),111) , 1) and 1 or 0>",<>,<self:damage()*0.2>,,
13111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,13111,
13112,,0,14,,,{},,99,,<132232>,<2>,<self:flagZ1() and 1 or 0>,<>,<self:specialDefence()*0.2>,,
13121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,13121,
13122,,1,1,,,{},,99,,<132221;132222>,<99;99>,<1;1>,<>,<self:flagZ2() and 250 or 200;0>,,
13131,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,13131,
13132,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,13132,
13133,,1,11,,,{},,99,,<132224>,<1>,<self:flagZ3() and 0.4 or 0.3>,<>,<0>,,
13161,,0,14,,,{},,99,,<132227;132229>,<99;99>,"<1;to10(moreEqualThan(self:star(),8))>",<>,<(6000+skillLevel*20-20);0>,,
13211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,13211,
13212,,0,14,,,{},,99,,<132232>,<2>,<self:flagZ1() and 1 or 0>,<>,<self:specialDefence()*0.2>,,
13221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,13221,
13222,,1,1,,,{},,99,,<132221;132222>,<99;99>,<1;1>,<>,<self:flagZ2() and 250 or 200;0>,,
13231,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,13231,
13232,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,13232,
13233,,1,11,,,{},,99,,<132224>,<1>,<self:flagZ3() and 0.4 or 0.3>,<>,<0>,,
13261,,0,14,,,{},,99,,<132227;132229>,<99;99>,"<1;to10(moreEqualThan(self:star(),8))>",<>,<(6000+skillLevel*20-20);0>,,
13311,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,13311,
13312,,0,14,,,{},,99,,<132232>,<2>,<self:flagZ1() and 1 or 0>,<>,<self:specialDefence()*0.2>,,
13321,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,13321,
13322,,1,1,,,{},,99,,<132221;132222>,<99;99>,<1;1>,<>,<self:flagZ2() and 250 or 200;0>,,
13331,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,13331,
13332,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,13332,
13333,,1,11,,,{},,99,,<132224>,<1>,<self:flagZ3() and 0.4 or 0.3>,<>,<0>,,
13361,,0,14,,,{},,99,,<132227;132229>,<99;99>,"<1;to10(moreEqualThan(self:star(),8))>",<>,<(6000+skillLevel*20-20);0>,,
15111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,15111,
15112,,1,1,,,{},,99,,<151211>,<1>,<self:flagZ1() and 0.3 or 0>,<>,<1>,,
15121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,15121,
15122,,1,1,,,{},,99,,<151211>,<self:flagZ2() and 2 or 1>,<self:flagZ2() and 0.7 or 0.5>,<>,<1>,,
15131,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,15131,
15132,,1,1,enemyForce|nodead,random(3),{},,99,,<151211>,<self:flagZ3() and 2 or 1>,<self:flagZ3() and 0.5 or 0.4>,<>,<1>,,
15161,,0,14,,,{},,99,,<151212>,<99>,<1>,<>,<1>,,
15211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,15211,
15212,,1,1,,,{},,99,,<151211>,<1>,<self:flagZ1() and 0.3 or 0>,<>,<1>,,
15221,,1,1,,,{},,99,,<151211>,<self:flagZ2() and 2 or 1>,<self:flagZ2() and 0.7 or 0.5>,<>,<1>,15221,
15222,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,,
15231,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,15231,
15232,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,15232,
15233,,1,1,enemyForce|nodead,random(3),{},,99,,<151211>,<self:flagZ3() and 2 or 1>,<self:flagZ3() and 0.5 or 0.4>,<>,<1>,,
15261,,0,14,,,{},,99,,<151212>,<99>,<1>,<>,<1>,,
15311,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,15311,
15312,,1,1,,,{},,99,,<151211>,<1>,<self:flagZ1() and 0.3 or 0>,<>,<1>,,
15321,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,15321,
15322,,1,1,,,{},,99,,<151211>,<self:flagZ2() and 2 or 1>,<self:flagZ2() and 0.7 or 0.5>,<>,<1>,,
15331,,1,11,,,{},,99,,<>,<>,<1>,<>,<>,15331,
15332,,1,1,enemyForce|nodead,random(3),{},,99,,<151211>,<self:flagZ3() and 2 or 1>,<self:flagZ3() and 0.5 or 0.4>,<>,<1>,,
15361,,0,14,,,{},,99,,<151212>,<99>,<1>,<>,<1>,,
16111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,16111,
16112,,1,1,,,{},,99,,<161128;161121>,<1;3>,<1;1>,<>,<0;self:damage()*0.3>,,
16113,,1,1,enemyForce|nodead,"buffDiffer('group',{1501,1511,1521})",{},,99,,<>,<>,<1>,<>,<>,,
16114,,1,1,enemyForce|nodead,,"{process={value=<random(1);otherProcessExcept(16113)|random(1)>;key=countObjByBuff(target:force(),{},{1501,1511,1521})>=countForceNum(target:force())}}",,99,,<>,<>,<1>,<>,<>,,
16115,,1,1,,,{},,99,,<161127>,<1>,"<moreE(self:star(),8) and 1 or 0>",<>,"<list(list(1501,1511,1521),6,1)>",,
16116,,0,14,,,{},,99,,<161129>,<2>,<self:flagZ1() and 1 or 0>,<>,<self:damage()*0.15>,,
16121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,16121,
16122,,0,14,,,{},,99,,<161122;161123>,<self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2>,<1;1>,<>,<self:speed()*0.1;1000>,,
16123,,1,1,,,{},,99,,<161128>,<1>,<1>,<>,<0>,,
16124,,1,1,enemyForce|nodead,"buffDiffer('group',{1501,1511,1521})",{},,99,,<>,<>,<1>,<>,<>,,
16125,,1,1,enemyForce|nodead,,"{process={value=<random(1);otherProcessExcept(16124)|random(1)>;key=countObjByBuff(target:force(),{},{1501,1511,1521})>=countForceNum(target:force())}}",,99,,<>,<>,<1>,<>,<>,,
16126,,1,1,,,{},,99,,<161127>,<1>,"<moreE(self:star(),8) and 1 or 0>",<>,"<list(list(1501,1511,1521),6,1)>",,
16131,,1,12,,,{},,99,,<>,<>,<1>,<>,<>,16131,
16132,,1,12,,,{},,99,,<161121;161121;161124>,<3;3;1>,"<1;1;moreE(self:star(),11) and 1 or 0>",<>,"<self:damage()*0.3;self:damage()*0.3;list(list(1501,1511,1521),1,1)>",,
16133,,1,1,enemyForce|nodead,curSelected,{},,99,,<161121>,<3>,<self:flagZ3() and 1 or 0>,<>,<self:damage()*0.3>,,
16161,,0,11,,,{},,99,,<161125>,<99>,<1>,<>,<1>,,
16211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,16211,
16212,,1,1,,,{},,99,,<161128;161121>,<1;3>,<1;1>,<>,<0;self:damage()*0.3>,,
16213,,1,1,enemyForce|nodead,"buffDiffer('group',{1501,1511,1521})",{},,99,,<>,<>,<1>,<>,<>,,
16214,,1,1,enemyForce|nodead,,"{process={value=<random(1);otherProcessExcept(16213)|random(1)>;key=countObjByBuff(target:force(),{},{1501,1511,1521})>=countForceNum(target:force())}}",,99,,<>,<>,<1>,<>,<>,,
16215,,1,1,,,{},,99,,<161127>,<1>,"<moreE(self:star(),8) and 1 or 0>",<>,"<list(list(1501,1511,1521),6,1)>",,
16216,,0,14,,,{},,99,,<161129>,<2>,<self:flagZ1() and 1 or 0>,<>,<self:damage()*0.15>,,
16221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,16221,
16222,,0,14,,,{},,99,,<161122;161123>,<self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2>,<1;1>,<>,<self:speed()*0.1;1000>,,
16223,,1,1,,,{},,99,,<161128>,<1>,<1>,<>,<0>,,
16224,,1,1,enemyForce|nodead,"buffDiffer('group',{1501,1511,1521})",{},,99,,<>,<>,<1>,<>,<>,,
16225,,1,1,enemyForce|nodead,,"{process={value=<random(1);otherProcessExcept(16224)|random(1)>;key=countObjByBuff(target:force(),{},{1501,1511,1521})>=countForceNum(target:force())}}",,99,,<>,<>,<1>,<>,<>,,
16226,,1,1,,,{},,99,,<161127>,<1>,"<moreE(self:star(),8) and 1 or 0>",<>,"<list(list(1501,1511,1521),6,1)>",,
16231,,1,12,,,{},,99,,<>,<>,<1>,<>,<>,16231,
16232,,1,12,,,{},,99,,<161121;161121;161124>,<3;3;1>,"<1;1;moreE(self:star(),11) and 1 or 0>",<>,"<self:damage()*0.3;self:damage()*0.3;list(list(1501,1511,1521),1,1)>",,
16233,,1,1,enemyForce|nodead,curSelected,{},,99,,<161121>,<3>,<self:flagZ3() and 1 or 0>,<>,<self:damage()*0.3>,,
16261,,0,11,,,{},,99,,<161125>,<99>,<1>,<>,<1>,,
16311,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,15611,
16312,,1,1,,,{},,99,,<161128;161121>,<1;3>,<1;1>,<>,<0;self:damage()*0.3>,,
16313,,1,1,enemyForce|nodead,"buffDiffer('group',{1501,1511,1521})",{},,99,,<>,<>,<1>,<>,<>,,
16314,,1,1,enemyForce|nodead,,"{process={value=<random(1);otherProcessExcept(16313)|random(1)>;key=countObjByBuff(target:force(),{},{1501,1511,1521})>=countForceNum(target:force())}}",,99,,<>,<>,<1>,<>,<>,,
16315,,1,1,,,{},,99,,<161127>,<1>,"<moreE(self:star(),8) and 1 or 0>",<>,"<list(list(1501,1511,1521),6,1)>",,
16316,,0,14,,,{},,99,,<161129>,<2>,<self:flagZ1() and 1 or 0>,<>,<self:damage()*0.15>,,
16321,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,15621,
16322,,0,14,,,{},,99,,<161122;161123>,<self:flagZ2() and 3 or 2;self:flagZ2() and 3 or 2>,<1;1>,<>,<self:speed()*0.1;1000>,,
16323,,1,1,,,{},,99,,<161128>,<1>,<1>,<>,<0>,,
16324,,1,1,enemyForce|nodead,"buffDiffer('group',{1501,1511,1521})",{},,99,,<>,<>,<1>,<>,<>,,
16325,,1,1,enemyForce|nodead,,"{process={value=<random(1);otherProcessExcept(16324)|random(1)>;key=countObjByBuff(target:force(),{},{1501,1511,1521})>=countForceNum(target:force())}}",,99,,<>,<>,<1>,<>,<>,,
16326,,1,1,,,{},,99,,<161127>,<1>,"<moreE(self:star(),8) and 1 or 0>",<>,"<list(list(1501,1511,1521),6,1)>",,
16331,,1,12,,,{},,99,,<>,<>,<1>,<>,<>,15631,
16332,,1,12,,,{},,99,,<>,<>,<1>,<>,<>,15632,
16333,,1,12,,,{},,99,,<161121;161121;161124>,<3;3;1>,"<1;1;moreE(self:star(),11) and 1 or 0>",<>,"<self:damage()*0.3;self:damage()*0.3;list(list(1501,1511,1521),1,1)>",,
16334,,1,1,enemyForce|nodead,curSelected,{},,99,,<161121>,<3>,<self:flagZ3() and 1 or 0>,<>,<self:damage()*0.3>,,
16361,,0,11,,,{},,99,,<161125>,<99>,<1>,<>,<1>,,
17111,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,17111,
17121,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,17121,
17122,,1,1,,,{},,99,,<171221>,<3>,<target:hasBuffGroup(c.groupdebuff_oc()) and 1 or 0>,<>,<self:specialDamage()*0.4>,,
17131,,1,12,,,{},,99,,<>,<>,<1>,<>,<>,17131,
17132,,1,12,,,{},,99,,<171221>,<3>,<0>,<>,<self:specialDamage()*0.4>,,
17133,,0,14,,,{},,99,,<171223>,<3>,"<moreEqualThan(self:star(),8) and 1 or 0>",<>,<self:hpMax()*0.1>,,
17161,,0,14,,,{},,99,,<171222>,<99>,<1>,<>,<0>,,
17211,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,17211,
17221,,1,1,,,{},,99,,<>,<>,<1>,<>,<>,17221,
17222,,1,1,,,{},,99,,<171221>,<3>,<target:hasBuffGroup(c.groupdebuff_oc()) and 1 or 0>,<>,<self:specialDamage()*0.4>,,
