变量名,huodongID,_beizhu,name,_name,name_tw,name_en,name_vn,name_kr,name_pt,name_th,limit,levelLimit,item,rechargeID,rmbCost,sort,refresh,status,icon,hot,oldPrice,languages
1502,23211,,2,探险器礼包,免费礼包tw,2,,3,,,999,1,{520=500;962=1;rmb=200},106,-1,0,FALSE,0,activity/direct_gift/icon_cjbx11.png,,100,
1503,23211,,2,探险器礼包,免费礼包tw,2,,3,,,999,1,{520=2000;962=2;rmb=500},111,-1,0,FALSE,0,activity/direct_gift/icon_gjbx15.png,,100,
1504,23211,,2,探险器礼包,免费礼包tw,2,,3,,,999,1,{520=5000;963=2;rmb=2000},113,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
1505,23211,,2,饰品抽卡礼包,免费礼包tw,2,,3,,,999,1,{941=10;rmb=120;503=20},102,-1,0,FALSE,0,activity/direct_gift/icon_cjbx12.png,,100,
1506,23211,,2,饰品抽卡礼包,免费礼包tw,2,,3,,,999,1,{941=20;rmb=200;503=100},106,-1,0,FALSE,0,activity/direct_gift/icon_cjbx12.png,,100,
1507,23211,,2,饰品抽卡礼包,免费礼包tw,2,,3,,,999,1,{2103=300;rmb=500;503=400},111,-1,0,FALSE,0,activity/direct_gift/icon_gjbx12.png,,100,
1508,23211,,2,饰品抽卡礼包,免费礼包tw,2,,3,,,999,1,{942=20;rmb=2000;503=1000},113,-1,0,FALSE,0,activity/direct_gift/icon_gjbx14.png,,100,
1600,23212,,2,限定抽卡礼包,免费礼包tw,2,,3,,,999,1,{14=5;rmb=120;527=1},102,-1,0,FALSE,0,activity/direct_gift/icon_cjbx.png,,100,
1601,23212,,2,限定抽卡礼包,免费礼包tw,2,,3,,,999,1,{14=10;rmb=300;527=5},107,-1,0,FALSE,0,activity/direct_gift/icon_zjbx.png,,100,
1602,23212,,2,限定抽卡礼包,免费礼包tw,2,,3,,,999,1,{14=20;rmb=600;527=10},110,-1,0,FALSE,0,activity/direct_gift/icon_zjbx.png,,100,
1603,23212,,2,限定抽卡礼包,免费礼包tw,2,,3,,,999,1,{14=30;rmb=1000;527=20},112,-1,0,FALSE,0,activity/direct_gift/icon_gjbx.png,,100,
1604,23212,,2,限定抽卡礼包,免费礼包tw,2,,3,,,999,1,{14=40;rmb=2000;527=40},113,-1,0,FALSE,0,activity/direct_gift/icon_gjbx.png,,100,
1605,23212,,2,抽卡礼包,免费礼包tw,2,,3,,,999,1,{14=10;rmb=980;519=10},108,-1,0,FALSE,0,activity/direct_gift/icon_zjbx.png,,100,
1606,23212,,2,抽卡礼包,免费礼包tw,2,,3,,,999,1,{14=20;rmb=3280;519=20},112,-1,0,FALSE,0,activity/direct_gift/icon_gjbx.png,,100,
1700,23213,,2,端午特惠礼包,免费礼包tw,2,,3,,,999,1,{rmb=60;stamina=50;gold=10000},-1,0,0,FALSE,0,activity/direct_gift/box_18_1.png,,100,
1701,23213,,2,端午特惠礼包,免费礼包tw,2,,3,,,999,1,{rmb=120;stamina=100;gold=30000},102,-1,0,FALSE,0,activity/direct_gift/box_18_1.png,,100,
1702,23213,,2,端午特惠礼包,免费礼包tw,2,,3,,,999,1,{519=1;rmb=120;gold=30000},102,-1,0,FALSE,0,activity/direct_gift/box_18_1.png,,100,
1703,23213,,2,端午特惠礼包,免费礼包tw,2,,3,,,999,1,{451=200;rmb=600;452=100},106,-1,0,FALSE,0,activity/direct_gift/box_18_1.png,,100,
1704,23213,,2,端午特惠礼包,免费礼包tw,2,,3,,,999,1,{rmb=900;519=10},107,-1,0,FALSE,0,activity/direct_gift/box_18_1.png,,100,
1705,23213,,2,端午特惠礼包,免费礼包tw,2,,3,,,999,1,{520=10;4000=100;rmb=1680},108,-1,0,FALSE,0,activity/direct_gift/box_18_1.png,,100,
1706,23213,,2,端午特惠礼包,免费礼包tw,2,,3,,,999,1,{501=1;rmb=1680;503=20},108,-1,0,FALSE,0,activity/direct_gift/box_18_1.png,,100,
1707,23213,,2,端午特惠礼包,免费礼包tw,2,,3,,,999,1,{2103=100;rmb=2680;gold=500000},111,-1,0,FALSE,0,activity/direct_gift/box_18_1.png,,100,
1708,23213,,2,端午特惠礼包,免费礼包tw,2,,3,,,999,1,{942=1;rmb=2680;gold=500000},111,-1,0,FALSE,0,activity/direct_gift/box_18_1.png,,100,
1709,23213,,2,端午特惠礼包,免费礼包tw,2,,3,,,999,1,{529=1000;531=30;rmb=2680},111,-1,0,FALSE,0,activity/direct_gift/box_18_1.png,,100,
1710,23213,,2,端午特惠礼包,免费礼包tw,2,,3,,,999,1,{card={id=9002};13=20;rmb=2680;gold=150000},111,-1,0,FALSE,0,activity/direct_gift/box_18_1.png,,100,
1711,23213,,2,端午特惠礼包,免费礼包tw,2,,3,,,999,1,{501=5;rmb=3980;6059=2},112,-1,0,FALSE,0,activity/direct_gift/box_18_1.png,,100,
1712,23213,,2,端午特惠礼包,免费礼包tw,2,,3,,,999,1,{card={id=9003};13=50;rmb=6480;gold=500000},113,-1,0,FALSE,0,activity/direct_gift/box_18_1.png,,100,
1713,23213,,2,盛典特惠礼包,免费礼包tw,2,,3,,,999,1,{rmb=120;stamina=100;gold=30000},102,-1,0,FALSE,0,activity/direct_gift/box_khqd1.png,,100,
1800,23214,,2,节日免费礼包,免费礼包tw,2,,3,,,999,1,{527=1;rmb=50;19=3},-1,0,0,FALSE,0,activity/direct_gift/icon_cjbx.png,,100,
1801,23214,,2,三圣鸟三选一礼包,免费礼包tw,2,,3,,,999,1,{6212=1;rmb=2280;519=10},111,-1,0,FALSE,0,activity/direct_gift/icon_zjbx.png,,100,
1802,23214,,2,性格薄荷自选礼包,免费礼包tw,2,,3,,,999,1,{19=150;rmb=6880;937=1},113,-1,0,FALSE,0,activity/direct_gift/icon_gjbx.png,,100,
1900,23215,,2,圣诞魔影特惠礼包,免费礼包tw,2,,3,,,999,1,{8000=1;rmb=10000;card={id=3021}},102,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
1901,23215,,2,街头拳手特惠礼包,免费礼包tw,2,,3,,,999,1,{8008=1;rmb=10000;card={id=572}},102,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
1902,23215,,2,鱼龙夜舞特惠礼包,免费礼包tw,2,,3,,,999,1,{8010=1;rmb=10000;card={id=1393}},102,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
1903,23215,,2,圣诞老人特惠礼包,免费礼包tw,2,,3,,,999,1,{8023=1;rmb=10000;card={id=264}},102,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
1904,23215,,2,街头滑板特惠礼包,免费礼包tw,2,,3,,,999,1,{8014=1;rmb=10000;card={id=2242}},102,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
1905,23215,,2,幽灵船长特惠礼包,免费礼包tw,2,,3,,,999,1,{8020=1;rmb=10000;card={id=394}},102,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
1906,23215,,2,月下蔷薇特惠礼包,免费礼包tw,2,,3,,,999,1,{8024=1;rmb=10000;card={id=1397}},102,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
1907,23215,,2,阿拉丁特惠礼包,免费礼包tw,2,,3,,,999,1,{8025=1;rmb=10000;card={id=1813}},102,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
1908,23215,,2,梦华秋月特惠礼包,免费礼包tw,2,,3,,,999,1,{8029=1;rmb=10000;card={id=2401}},102,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
1909,23215,,2,圣翼红莲特惠礼包,免费礼包tw,2,,3,,,999,1,{8037=1;rmb=10000;card={id=7001}},102,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
1910,23215,,2,街头滑板特惠礼包,免费礼包tw,2,,3,,,999,1,{8028=1;rmb=10000;card={id=2243}},102,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
1911,23215,,2,冰雪公主特惠礼包,免费礼包tw,2,,3,,,999,1,{8002=1;rmb=50000;card={id=3631}},106,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
1912,23215,,2,封印之力特惠礼包,免费礼包tw,2,,3,,,999,1,{8004=1;rmb=50000;card={id=3641}},106,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
1913,23215,,2,西域魔灵特惠礼包,免费礼包tw,2,,3,,,999,1,{8012=1;rmb=50000;card={id=3641}},106,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
1914,23215,,2,怪盗特惠礼包,免费礼包tw,2,,3,,,999,1,{8006=1;rmb=50000;card={id=2431}},106,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
1915,23215,,2,时间侠盗特惠礼包,免费礼包tw,2,,3,,,999,1,{8016=1;rmb=50000;card={id=1281}},106,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
1916,23215,,2,魔法星使特惠礼包,免费礼包tw,2,,3,,,999,1,{8027=1;rmb=50000;card={id=1991}},106,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
2000,23216,,2,免费礼包,免费礼包tw,2,,3,,,999,1,{502=1;rmb=60;19=2},-1,0,0,FALSE,0,activity/direct_gift/icon_cjbx.png,,100,
2001,23216,,2,万能礼包,免费礼包tw,2,,3,,,999,1,{502=10;rmb=300;gold=100000},106,-1,0,FALSE,0,activity/direct_gift/icon_cjbx.png,,100,
2002,23216,,2,万能礼包,免费礼包tw,2,,3,,,999,1,{502=20;rmb=980;gold=300000},108,-1,0,FALSE,0,activity/direct_gift/icon_cjbx.png,,100,
2003,23216,,2,升星礼包,免费礼包tw,2,,3,,,999,1,{card={id=9002};rmb=1980;gold=200000},111,-1,0,FALSE,0,activity/direct_gift/icon_zjbx.png,,100,
2004,23216,,2,神兽万能礼包,免费礼包tw,2,,3,,,999,1,{521=30;rmb=3280;gold=300000},112,-1,0,FALSE,0,activity/direct_gift/icon_zjbx.png,,100,
2005,23216,,2,神兽升星礼包,免费礼包tw,2,,3,,,999,1,{card={id=9003};rmb=6480;gold=600000},113,-1,0,FALSE,0,activity/direct_gift/icon_gjbx.png,,100,
2006,23216,,2,性格薄荷礼包,免费礼包tw,2,,3,,,999,1,{19=60;rmb=6480;937=1},113,-1,0,FALSE,0,activity/direct_gift/icon_gjbx.png,,100,
2100,23217,,2,免费礼包,免费礼包tw,2,,3,,,999,1,{529=50;531=1;gold=50000},-1,0,0,FALSE,0,activity/direct_gift/icon_cjbx.png,,100,
2101,23217,,2,符石礼包,免费礼包tw,2,,3,,,999,1,{529=100;531=2;rmb=120},102,-1,0,FALSE,0,activity/direct_gift/icon_cjbx.png,,100,
2102,23217,,2,符石礼包,免费礼包tw,2,,3,,,999,1,{531=10;rmb=200;992=1},106,-1,0,FALSE,0,activity/direct_gift/icon_zjbx.png,,100,
2103,23217,,2,符石礼包,免费礼包tw,2,,3,,,999,1,{531=30;rmb=500;993=2},111,-1,0,FALSE,0,activity/direct_gift/icon_zjbx.png,,100,
2104,23217,,2,符石礼包,免费礼包tw,2,,3,,,999,1,{994=2;rmb=2000;531=80},113,-1,0,FALSE,0,activity/direct_gift/icon_gjbx.png,,100,
2200,23218,,2,免费礼包,免费礼包tw,2,,3,,,999,1,{2103=5;451=50;452=20},-1,0,0,FALSE,0,activity/direct_gift/icon_cjbx.png,,100,
2201,23218,,2,免费礼包,免费礼包tw,2,,3,,,999,1,{850=100;902=5;gold=100000},-1,0,0,FALSE,0,activity/direct_gift/icon_cjbx.png,,100,
2202,23218,,2,努力养成礼包,免费礼包tw,2,,3,,,999,1,{451=400;rmb=980;452=200},108,-1,0,FALSE,0,activity/direct_gift/icon_cjbx.png,,100,
2203,23218,,2,努力养成礼包,免费礼包tw,2,,3,,,999,1,{451=800;rmb=1980;452=400},111,-1,0,FALSE,0,activity/direct_gift/icon_zjbx.png,,100,
2204,23218,,2,努力养成礼包,免费礼包tw,2,,3,,,999,1,{451=1200;rmb=3280;452=600},112,-1,0,FALSE,0,activity/direct_gift/icon_gjbx.png,,100,
2205,23218,,2,携带养成礼包,免费礼包tw,2,,3,,,999,1,{2103=80;rmb=980;gold=800000},108,-1,0,FALSE,0,activity/direct_gift/icon_cjbx.png,,100,
2206,23218,,2,携带养成礼包,免费礼包tw,2,,3,,,999,1,{2103=160;rmb=1980;gold=1600000},111,-1,0,FALSE,0,activity/direct_gift/icon_zjbx.png,,100,
2207,23218,,2,携带养成礼包,免费礼包tw,2,,3,,,999,1,{2103=240;rmb=3280;gold=2400000},112,-1,0,FALSE,0,activity/direct_gift/icon_gjbx.png,,100,
2208,23218,,2,好感度礼包,免费礼包tw,2,,3,,,999,1,{604=30;rmb=980;902=80},108,-1,0,FALSE,0,activity/direct_gift/icon_cjbx.png,,100,
2209,23218,,2,好感度礼包,免费礼包tw,2,,3,,,999,1,{604=60;rmb=1980;902=160},111,-1,0,FALSE,0,activity/direct_gift/icon_zjbx.png,,100,
2210,23218,,2,好感度礼包,免费礼包tw,2,,3,,,999,1,{604=90;rmb=3280;902=240},112,-1,0,FALSE,0,activity/direct_gift/icon_gjbx.png,,100,
2211,23218,,2,潜能礼包,免费礼包tw,2,,3,,,999,1,{850=800;rmb=980;851=400},108,-1,0,FALSE,0,activity/direct_gift/icon_cjbx.png,,100,
2212,23218,,2,潜能礼包,免费礼包tw,2,,3,,,999,1,{850=1600;rmb=1980;851=800},111,-1,0,FALSE,0,activity/direct_gift/icon_zjbx.png,,100,
2213,23218,,2,潜能礼包,免费礼包tw,2,,3,,,999,1,{850=2400;rmb=3280;851=1200},112,-1,0,FALSE,0,activity/direct_gift/icon_gjbx.png,,100,
2214,23218,,2,道馆礼包,免费礼包tw,2,,3,,,999,1,{151=800;rmb=980;152=80},108,-1,0,FALSE,0,activity/direct_gift/icon_cjbx.png,,100,
2215,23218,,2,道馆礼包,免费礼包tw,2,,3,,,999,1,{151=1600;rmb=1980;152=160},111,-1,0,FALSE,0,activity/direct_gift/icon_zjbx.png,,100,
2216,23218,,2,道馆礼包,免费礼包tw,2,,3,,,999,1,{151=2400;rmb=3280;152=240},112,-1,0,FALSE,0,activity/direct_gift/icon_gjbx.png,,100,
2217,23218,,2,刻印礼包,免费礼包tw,2,,3,,,999,1,{112=80;111=400;rmb=980},108,-1,0,FALSE,0,activity/direct_gift/icon_cjbx.png,,100,
2218,23218,,2,刻印礼包,免费礼包tw,2,,3,,,999,1,{112=160;111=800;rmb=1980},111,-1,0,FALSE,0,activity/direct_gift/icon_zjbx.png,,100,
2219,23218,,2,刻印礼包,免费礼包tw,2,,3,,,999,1,{112=320;111=1600;rmb=3280},112,-1,0,FALSE,0,activity/direct_gift/icon_gjbx.png,,100,
2300,23219,,2,盛典特惠礼包,免费礼包tw,2,,3,,,999,1,{rmb=60;stamina=50;gold=10000},-1,0,0,FALSE,0,activity/direct_gift/box_khqd1.png,,100,
2301,23219,,2,盛典特惠礼包,免费礼包tw,2,,3,,,999,1,{519=1;rmb=120;gold=20000},102,-1,0,FALSE,0,activity/direct_gift/box_khqd1.png,,100,
2302,23219,,2,盛典特惠礼包,免费礼包tw,2,,3,,,999,1,{451=200;rmb=600;452=100},106,-1,0,FALSE,0,activity/direct_gift/box_khqd1.png,,100,
2303,23219,,2,盛典特惠礼包,免费礼包tw,2,,3,,,999,1,{rmb=900;519=10},107,-1,0,FALSE,0,activity/direct_gift/box_khqd1.png,,100,
2304,23219,,2,盛典特惠礼包,免费礼包tw,2,,3,,,999,1,{rmb=1680;6214=1},108,-1,0,FALSE,0,activity/direct_gift/box_khqd2.png,,100,
2305,23219,,2,盛典特惠礼包,免费礼包tw,2,,3,,,999,1,{520=10;4000=100;rmb=1680},108,-1,0,FALSE,0,activity/direct_gift/box_khqd2.png,,100,
2306,23219,,2,盛典特惠礼包,免费礼包tw,2,,3,,,999,1,{501=1;rmb=1680;503=20},108,-1,0,FALSE,0,activity/direct_gift/box_khqd2.png,,100,
2307,23219,,2,盛典特惠礼包,免费礼包tw,2,,3,,,999,1,{2103=100;rmb=2680;gold=500000},111,-1,0,FALSE,0,activity/direct_gift/box_khqd2.png,,100,
2308,23219,,2,盛典特惠礼包,免费礼包tw,2,,3,,,999,1,{942=1;rmb=2680;gold=500000},111,-1,0,FALSE,0,activity/direct_gift/box_khqd2.png,,100,
2309,23219,,2,盛典特惠礼包,免费礼包tw,2,,3,,,999,1,{card={id=9002};13=20;rmb=2680;gold=150000},111,-1,0,FALSE,0,activity/direct_gift/box_khqd2.png,,100,
2310,23219,,2,盛典特惠礼包,免费礼包tw,2,,3,,,999,1,{531=30;rmb=2680;993=2},111,-1,0,FALSE,0,activity/direct_gift/box_khqd2.png,,100,
2311,23219,,2,盛典特惠礼包,免费礼包tw,2,,3,,,999,1,{501=5;rmb=3980;6059=2},112,-1,0,FALSE,0,activity/direct_gift/box_khqd3.png,,100,
2312,23219,,2,盛典特惠礼包,免费礼包tw,2,,3,,,999,1,{529=20000;994=1;rmb=3980},112,-1,0,FALSE,0,activity/direct_gift/box_khqd3.png,,100,
2313,23219,,2,盛典特惠礼包,免费礼包tw,2,,3,,,999,1,{card={id=9003};13=50;rmb=6480;gold=500000},113,-1,0,FALSE,0,activity/direct_gift/box_khqd3.png,,100,
2400,23220,,2,双12特惠礼包,免费礼包tw,2,,3,,,999,1,{rmb=180;stamina=100;gold=300000},102,-1,0,FALSE,0,common/icon/icon_box5.png,,100,
2401,23220,,2,双12特惠礼包,免费礼包tw,2,,3,,,999,1,{rmb=300;519=10},106,-1,0,FALSE,0,common/icon/icon_box5.png,,100,
2402,23220,,2,双12特惠礼包,免费礼包tw,2,,3,,,999,1,{card={id=9002};rmb=980;gold=200000},108,-1,0,FALSE,0,common/icon/icon_box5.png,,100,
2403,23220,,2,双12特惠礼包,免费礼包tw,2,,3,,,999,1,{942=1;rmb=980;gold=500000},108,-1,0,FALSE,0,common/icon/icon_box4.png,,100,
2404,23220,,2,双12特惠礼包,免费礼包tw,2,,3,,,999,1,{501=3;rmb=1980;6059=2},111,-1,0,FALSE,0,common/icon/icon_box4.png,,100,
2405,23220,,2,双12特惠礼包,免费礼包tw,2,,3,,,999,1,{card={id=9003};rmb=3280;gold=1000000},112,-1,0,FALSE,0,common/icon/icon_box4.png,,100,
2500,23221,,2,双旦特惠礼包,免费礼包tw,2,,3,,,999,1,{rmb=60;stamina=50;gold=10000},-1,0,0,FALSE,0,activity/direct_gift/icon_sdsc1.png,,100,
2501,23221,,2,双旦特惠礼包,免费礼包tw,2,,3,,,999,1,{rmb=120;stamina=100;gold=30000},102,-1,0,FALSE,0,activity/direct_gift/icon_sdsc1.png,,100,
2502,23221,,2,双旦特惠礼包,免费礼包tw,2,,3,,,999,1,{519=1;rmb=120;gold=20000},102,-1,0,FALSE,0,activity/direct_gift/icon_sdsc1.png,,100,
2503,23221,,2,双旦特惠礼包,免费礼包tw,2,,3,,,999,1,{451=200;rmb=600;452=100},106,-1,0,FALSE,0,activity/direct_gift/icon_sdsc1.png,,100,
2504,23221,,2,双旦特惠礼包,免费礼包tw,2,,3,,,999,1,{rmb=900;519=10},107,-1,0,FALSE,0,activity/direct_gift/icon_sdsc1.png,,100,
2505,23221,,2,双旦特惠礼包,免费礼包tw,2,,3,,,999,1,{rmb=1680;6214=1},108,-1,0,FALSE,0,activity/direct_gift/icon_sdsc2.png,,100,
2506,23221,,2,双旦特惠礼包,免费礼包tw,2,,3,,,999,1,{520=10;4000=100;rmb=1680},108,-1,0,FALSE,0,activity/direct_gift/icon_sdsc2.png,,100,
2507,23221,,2,双旦特惠礼包,免费礼包tw,2,,3,,,999,1,{501=1;rmb=1680;503=20},108,-1,0,FALSE,0,activity/direct_gift/icon_sdsc2.png,,100,
2508,23221,,2,双旦特惠礼包,免费礼包tw,2,,3,,,999,1,{2103=100;rmb=2680;gold=500000},111,-1,0,FALSE,0,activity/direct_gift/icon_sdsc2.png,,100,
2509,23221,,2,双旦特惠礼包,免费礼包tw,2,,3,,,999,1,{942=1;rmb=2680;gold=500000},111,-1,0,FALSE,0,activity/direct_gift/icon_sdsc2.png,,100,
2510,23221,,2,双旦特惠礼包,免费礼包tw,2,,3,,,999,1,{card={id=9002};13=20;rmb=2680;gold=150000},111,-1,0,FALSE,0,activity/direct_gift/icon_sdsc2.png,,100,
2511,23221,,2,双旦特惠礼包,免费礼包tw,2,,3,,,999,1,{531=30;rmb=2680;993=2},111,-1,0,FALSE,0,activity/direct_gift/icon_sdsc2.png,,100,
2512,23221,,2,双旦特惠礼包,免费礼包tw,2,,3,,,999,1,{501=5;rmb=3980;6059=2},112,-1,0,FALSE,0,activity/direct_gift/icon_sdsc3.png,,100,
2513,23221,,2,双旦特惠礼包,免费礼包tw,2,,3,,,999,1,{529=20000;994=1;rmb=3980},112,-1,0,FALSE,0,activity/direct_gift/icon_sdsc3.png,,100,
2514,23221,,2,双旦特惠礼包,免费礼包tw,2,,3,,,999,1,{card={id=9003};13=50;rmb=6480;gold=500000},113,-1,0,FALSE,0,activity/direct_gift/icon_sdsc3.png,,100,
2515,23221,,2,双旦特惠礼包,免费礼包tw,2,,3,,,999,1,{521=50;rmb=6480;8002=1},113,-1,0,FALSE,0,activity/direct_gift/icon_sdsc3.png,,100,
2600,23222,,2,春节特惠礼包,免费礼包tw,2,,3,,,999,1,{rmb=60;stamina=50;gold=10000},-1,0,0,FALSE,0,activity/direct_gift/icon_year1.png,,100,
2601,23222,,2,春节特惠礼包,免费礼包tw,2,,3,,,999,1,{rmb=120;stamina=100;gold=30000},102,-1,0,FALSE,0,activity/direct_gift/icon_year1.png,,100,
2602,23222,,2,春节特惠礼包,免费礼包tw,2,,3,,,999,1,{519=1;rmb=120;gold=20000},102,-1,0,FALSE,0,activity/direct_gift/icon_year1.png,,100,
2603,23222,,2,春节特惠礼包,免费礼包tw,2,,3,,,999,1,{451=200;rmb=600;452=100},106,-1,0,FALSE,0,activity/direct_gift/icon_year1.png,,100,
2604,23222,,2,春节特惠礼包,免费礼包tw,2,,3,,,999,1,{rmb=900;519=10},107,-1,0,FALSE,0,activity/direct_gift/icon_year1.png,,100,
2605,23222,,2,春节特惠礼包,免费礼包tw,2,,3,,,999,1,{rmb=1680;6214=1},108,-1,0,FALSE,0,activity/direct_gift/icon_year2.png,,100,
2606,23222,,2,春节特惠礼包,免费礼包tw,2,,3,,,999,1,{520=10;4000=100;rmb=1680},108,-1,0,FALSE,0,activity/direct_gift/icon_year2.png,,100,
2607,23222,,2,春节特惠礼包,免费礼包tw,2,,3,,,999,1,{501=1;rmb=1680;503=20},108,-1,0,FALSE,0,activity/direct_gift/icon_year2.png,,100,
2608,23222,,2,春节特惠礼包,免费礼包tw,2,,3,,,999,1,{2103=100;rmb=2680;gold=500000},111,-1,0,FALSE,0,activity/direct_gift/icon_year2.png,,100,
2609,23222,,2,春节特惠礼包,免费礼包tw,2,,3,,,999,1,{942=1;rmb=2680;gold=500000},111,-1,0,FALSE,0,activity/direct_gift/icon_year2.png,,100,
2610,23222,,2,春节特惠礼包,免费礼包tw,2,,3,,,999,1,{card={id=9002};13=20;rmb=2680;gold=150000},111,-1,0,FALSE,0,activity/direct_gift/icon_year2.png,,100,
2611,23222,,2,春节特惠礼包,免费礼包tw,2,,3,,,999,1,{531=30;rmb=2680;993=2},111,-1,0,FALSE,0,activity/direct_gift/icon_year2.png,,100,
2612,23222,,2,春节特惠礼包,免费礼包tw,2,,3,,,999,1,{501=5;rmb=3980;6059=2},112,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
2613,23222,,2,春节特惠礼包,免费礼包tw,2,,3,,,999,1,{529=20000;994=1;rmb=3980},112,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
2614,23222,,2,春节特惠礼包,免费礼包tw,2,,3,,,999,1,{card={id=9003};13=50;rmb=6480;gold=500000},113,-1,0,FALSE,0,activity/direct_gift/icon_year3.png,,100,
2700,23223,,2,精灵升级礼包A,免费礼包tw,2,,3,,,999,1,{16=1500;rmb=200000;gold=500000},108,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2701,23223,,2,精灵升级礼包B,免费礼包tw,2,,3,,,999,1,{16=4000;rmb=400000;gold=1000000},111,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2702,23223,,2,精灵升级礼包C,免费礼包tw,2,,3,,,999,1,{16=10000;rmb=800000;gold=2000000},112,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2703,23223,,2,精灵升级礼包D,免费礼包tw,2,,3,,,999,1,{16=20000;rmb=1600000;gold=4000000},113,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2704,23223,,2,特权币特惠礼包A,免费礼包tw,2,,3,,,999,1,{453=15000;rmb=200000;gold=500000},108,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2705,23223,,2,特权币特惠礼包B,免费礼包tw,2,,3,,,999,1,{453=40000;rmb=400000;gold=1000000},111,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2706,23223,,2,特权币特惠礼包C,免费礼包tw,2,,3,,,999,1,{453=100000;rmb=800000;gold=2000000},112,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2707,23223,,2,特权币特惠礼包D,免费礼包tw,2,,3,,,999,1,{453=200000;rmb=1600000;gold=4000000},113,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2708,23223,,2,符石精华礼包A（上限99万，使用后再购买）,免费礼包tw,2,,3,,,999,1,{529=400000;rmb=200000;gold=500000},108,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2709,23223,,2,符石精华礼包B（上限99万，使用后再购买）,免费礼包tw,2,,3,,,999,1,{529=900000;rmb=400000;gold=1000000},111,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2710,23223,,2,红色符石自选宝箱A（符石精华上限99万）,免费礼包tw,2,,3,,,999,1,{529=100000;994=20;rmb=200000},108,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2711,23223,,2,红色符石自选宝箱B（符石精华上限99万）,免费礼包tw,2,,3,,,999,1,{529=200000;994=40;rmb=400000},111,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2712,23223,,2,红色芯片自选宝箱A,免费礼包tw,2,,3,,,999,1,{7325=15;rmb=200000;124=1000},108,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2713,23223,,2,红色芯片自选宝箱B,免费礼包tw,2,,3,,,999,1,{7325=40;rmb=400000;124=2000},111,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2714,23223,,2,紫色晶片礼包A,免费礼包tw,2,,3,,,999,1,{124=4000;rmb=200000;gold=500000},108,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2715,23223,,2,紫色晶片礼包B,免费礼包tw,2,,3,,,999,1,{124=10000;rmb=400000;gold=1000000},111,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2716,23223,,2,洗练核心礼包A,免费礼包tw,2,,3,,,999,1,{121=2000;rmb=200000;gold=500000},108,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2717,23223,,2,洗练核心礼包B,免费礼包tw,2,,3,,,999,1,{121=5000;rmb=400000;gold=1000000},111,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2718,23223,,2,洗练核心礼包C,免费礼包tw,2,,3,,,999,1,{121=10000;rmb=800000;gold=2000000},112,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
2719,23223,,2,高级努力币礼包A,免费礼包tw,2,,3,,,999,1,{gold=500000;rmb=200000;452=10000},108,-1,0,FALSE,0,activity/direct_gift/icon_gjbx16.png,,100,
