变量名,seq,level,attrType1,attrNum1,attrType2,attrNum2,attrType3,attrNum3
2865,29,65,9,4886,10,4886,0,
2866,29,66,9,4935,10,4935,0,
2867,29,67,9,4984,10,4984,0,
2868,29,68,9,5033,10,5033,0,
2869,29,69,9,5082,10,5082,0,
2870,29,70,9,5131,10,5131,0,
2871,29,71,9,5425,10,5425,0,
2872,29,72,9,5478,10,5478,0,
2873,29,73,9,5530,10,5530,0,
2874,29,74,9,5583,10,5583,0,
2875,29,75,9,5635,10,5635,0,
2876,29,76,9,5688,10,5688,0,
2877,29,77,9,5740,10,5740,0,
2878,29,78,9,5793,10,5793,0,
2879,29,79,9,5845,10,5845,0,
2880,29,80,9,5898,10,5898,0,
2881,29,81,9,6230,10,6230,0,
2882,29,82,9,6286,10,6286,0,
2883,29,83,9,6342,10,6342,0,
2884,29,84,9,6398,10,6398,0,
2885,29,85,9,6454,10,6454,0,
2886,29,86,9,6510,10,6510,0,
2887,29,87,9,6566,10,6566,0,
2888,29,88,9,6622,10,6622,0,
2889,29,89,9,6678,10,6678,0,
2890,29,90,9,6734,10,6734,0,
2891,29,91,9,7105,10,7105,0,
2892,29,92,9,7165,10,7165,0,
2893,29,93,9,7224,10,7224,0,
2894,29,94,9,7284,10,7284,0,
2895,29,95,9,7343,10,7343,0,
2896,29,96,9,7403,10,7403,0,
2897,29,97,9,7462,10,7462,0,
2898,29,98,9,7522,10,7522,0,
2899,29,99,9,7581,10,7581,0,
2900,29,100,9,7641,10,7641,0,
2901,30,1,1,6300,7,1250,8,1250
2902,30,2,1,6401,7,1270,8,1270
2903,30,3,1,6502,7,1290,8,1290
2904,30,4,1,6603,7,1310,8,1310
2905,30,5,1,6703,7,1330,8,1330
2906,30,6,1,6804,7,1350,8,1350
2907,30,7,1,6905,7,1370,8,1370
2908,30,8,1,7006,7,1390,8,1390
2909,30,9,1,7107,7,1410,8,1410
2910,30,10,1,7207,7,1430,8,1430
2911,30,11,1,7434,7,1475,8,1475
2912,30,12,1,7548,7,1498,8,1498
2913,30,13,1,7661,7,1520,8,1520
2914,30,14,1,7774,7,1543,8,1543
2915,30,15,1,7888,7,1565,8,1565
2916,30,16,1,8001,7,1588,8,1588
2917,30,17,1,8115,7,1610,8,1610
2918,30,18,1,8228,7,1633,8,1633
2919,30,19,1,8341,7,1655,8,1655
2920,30,20,1,8455,7,1678,8,1678
2921,30,21,1,8820,7,1750,8,1750
2922,30,22,1,8946,7,1775,8,1775
2923,30,23,1,9072,7,1800,8,1800
2924,30,24,1,9198,7,1825,8,1825
2925,30,25,1,9324,7,1850,8,1850
2926,30,26,1,9450,7,1875,8,1875
2927,30,27,1,9576,7,1900,8,1900
2928,30,28,1,9702,7,1925,8,1925
2929,30,29,1,9828,7,1950,8,1950
2930,30,30,1,9954,7,1975,8,1975
2931,30,31,1,10458,7,2075,8,2075
2932,30,32,1,10597,7,2103,8,2103
2933,30,33,1,10735,7,2130,8,2130
2934,30,34,1,10874,7,2158,8,2158
2935,30,35,1,11013,7,2185,8,2185
2936,30,36,1,11151,7,2213,8,2213
2937,30,37,1,11290,7,2240,8,2240
2938,30,38,1,11428,7,2268,8,2268
2939,30,39,1,11567,7,2295,8,2295
2940,30,40,1,11706,7,2323,8,2323
2941,30,41,1,12348,7,2450,8,2450
2942,30,42,1,12499,7,2480,8,2480
2943,30,43,1,12651,7,2510,8,2510
2944,30,44,1,12802,7,2540,8,2540
2945,30,45,1,12953,7,2570,8,2570
2946,30,46,1,13104,7,2600,8,2600
2947,30,47,1,13255,7,2630,8,2630
2948,30,48,1,13407,7,2660,8,2660
2949,30,49,1,13558,7,2690,8,2690
2950,30,50,1,13709,7,2720,8,2720
2951,30,51,1,14490,7,2875,8,2875
2952,30,52,1,14654,7,2908,8,2908
2953,30,53,1,14818,7,2940,8,2940
2954,30,54,1,14982,7,2973,8,2973
2955,30,55,1,15145,7,3005,8,3005
2956,30,56,1,15309,7,3038,8,3038
2957,30,57,1,15473,7,3070,8,3070
2958,30,58,1,15637,7,3103,8,3103
2959,30,59,1,15801,7,3135,8,3135
2960,30,60,1,15964,7,3168,8,3168
2961,30,61,1,16884,7,3350,8,3350
2962,30,62,1,17061,7,3385,8,3385
2963,30,63,1,17237,7,3420,8,3420
2964,30,64,1,17413,7,3455,8,3455
2965,30,65,1,17590,7,3490,8,3490
2966,30,66,1,17766,7,3525,8,3525
2967,30,67,1,17943,7,3560,8,3560
2968,30,68,1,18119,7,3595,8,3595
2969,30,69,1,18295,7,3630,8,3630
2970,30,70,1,18472,7,3665,8,3665
2971,30,71,1,19530,7,3875,8,3875
2972,30,72,1,19719,7,3913,8,3913
2973,30,73,1,19908,7,3950,8,3950
2974,30,74,1,20097,7,3988,8,3988
2975,30,75,1,20286,7,4025,8,4025
2976,30,76,1,20475,7,4063,8,4063
2977,30,77,1,20664,7,4100,8,4100
2978,30,78,1,20853,7,4138,8,4138
2979,30,79,1,21042,7,4175,8,4175
2980,30,80,1,21231,7,4213,8,4213
2981,30,81,1,22428,7,4450,8,4450
2982,30,82,1,22630,7,4490,8,4490
2983,30,83,1,22831,7,4530,8,4530
2984,30,84,1,23033,7,4570,8,4570
2985,30,85,1,23235,7,4610,8,4610
2986,30,86,1,23436,7,4650,8,4650
2987,30,87,1,23638,7,4690,8,4690
2988,30,88,1,23839,7,4730,8,4730
2989,30,89,1,24041,7,4770,8,4770
2990,30,90,1,24243,7,4810,8,4810
2991,30,91,1,25578,7,5075,8,5075
2992,30,92,1,25792,7,5118,8,5118
2993,30,93,1,26007,7,5160,8,5160
2994,30,94,1,26221,7,5203,8,5203
2995,30,95,1,26435,7,5245,8,5245
2996,30,96,1,26649,7,5288,8,5288
2997,30,97,1,26863,7,5330,8,5330
2998,30,98,1,27078,7,5373,8,5373
2999,30,99,1,27292,7,5415,8,5415
3000,30,100,1,27506,7,5458,8,5458
3001,1,101,1,11112,0,,0,
3002,1,102,1,11223,0,,0,
3003,1,103,1,11335,0,,0,
3004,1,104,1,11449,0,,0,
3005,1,105,1,11563,0,,0,
3006,1,106,1,11679,0,,0,
3007,1,107,1,11796,0,,0,
3008,1,108,1,11914,0,,0,
3009,1,109,1,12033,0,,0,
3010,1,110,1,12153,0,,0,
3011,1,111,1,12275,0,,0,
3012,1,112,1,12397,0,,0,
3013,1,113,1,12521,0,,0,
3014,1,114,1,12647,0,,0,
3015,1,115,1,12773,0,,0,
3016,1,116,1,12901,0,,0,
3017,1,117,1,13030,0,,0,
3018,1,118,1,13160,0,,0,
3019,1,119,1,13292,0,,0,
3020,1,120,1,13425,0,,0,
3021,1,121,1,13559,0,,0,
3022,1,122,1,13694,0,,0,
3023,1,123,1,13831,0,,0,
3024,1,124,1,13970,0,,0,
3025,1,125,1,14109,0,,0,
3026,1,126,1,14250,0,,0,
3027,1,127,1,14393,0,,0,
3028,1,128,1,14537,0,,0,
3029,1,129,1,14682,0,,0,
3030,1,130,1,14829,0,,0,
3031,1,131,1,14977,0,,0,
3032,1,132,1,15127,0,,0,
3033,1,133,1,15278,0,,0,
3034,1,134,1,15431,0,,0,
3035,1,135,1,15585,0,,0,
3036,1,136,1,15741,0,,0,
3037,1,137,1,15899,0,,0,
3038,1,138,1,16058,0,,0,
3039,1,139,1,16218,0,,0,
3040,1,140,1,16380,0,,0,
3041,1,141,1,16544,0,,0,
3042,1,142,1,16710,0,,0,
3043,1,143,1,16877,0,,0,
3044,1,144,1,17046,0,,0,
3045,1,145,1,17216,0,,0,
3046,1,146,1,17388,0,,0,
3047,1,147,1,17562,0,,0,
3048,1,148,1,17738,0,,0,
3049,1,149,1,17915,0,,0,
3050,1,150,1,18094,0,,0,
3051,1,151,1,18275,0,,0,
3052,1,152,1,18458,0,,0,
3053,1,153,1,18643,0,,0,
3054,1,154,1,18829,0,,0,
3055,1,155,1,19017,0,,0,
3056,1,156,1,19207,0,,0,
3057,1,157,1,19399,0,,0,
3058,1,158,1,19593,0,,0,
3059,1,159,1,19789,0,,0,
3060,1,160,1,19987,0,,0,
3061,1,161,1,20187,0,,0,
3062,1,162,1,20389,0,,0,
3063,1,163,1,20593,0,,0,
3064,1,164,1,20799,0,,0,
3065,1,165,1,21007,0,,0,
3066,1,166,1,21217,0,,0,
3067,1,167,1,21429,0,,0,
3068,1,168,1,21643,0,,0,
3069,1,169,1,21860,0,,0,
3070,1,170,1,22078,0,,0,
3071,1,171,1,22299,0,,0,
3072,1,172,1,22522,0,,0,
3073,1,173,1,22747,0,,0,
3074,1,174,1,22975,0,,0,
3075,1,175,1,23205,0,,0,
3076,1,176,1,23437,0,,0,
3077,1,177,1,23671,0,,0,
3078,1,178,1,23908,0,,0,
3079,1,179,1,24147,0,,0,
3080,1,180,1,24388,0,,0,
3081,1,181,1,24632,0,,0,
3082,1,182,1,24879,0,,0,
3083,1,183,1,25127,0,,0,
3084,1,184,1,25379,0,,0,
3085,1,185,1,25632,0,,0,
3086,1,186,1,25889,0,,0,
3087,1,187,1,26148,0,,0,
3088,1,188,1,26409,0,,0,
3089,1,189,1,26673,0,,0,
3090,1,190,1,26940,0,,0,
3091,1,191,1,27209,0,,0,
3092,1,192,1,27481,0,,0,
3093,1,193,1,27756,0,,0,
3094,1,194,1,28034,0,,0,
3095,1,195,1,28314,0,,0,
3096,1,196,1,28597,0,,0,
3097,1,197,1,28883,0,,0,
3098,1,198,1,29172,0,,0,
3099,1,199,1,29464,0,,0,
3100,1,200,1,29758,0,,0,
3101,2,101,7,2205,8,2205,0,
3102,2,102,7,2227,8,2227,0,
3103,2,103,7,2249,8,2249,0,
3104,2,104,7,2272,8,2272,0,
3105,2,105,7,2294,8,2294,0,
3106,2,106,7,2317,8,2317,0,
3107,2,107,7,2340,8,2340,0,
3108,2,108,7,2364,8,2364,0,
3109,2,109,7,2388,8,2388,0,
3110,2,110,7,2411,8,2411,0,
3111,2,111,7,2436,8,2436,0,
3112,2,112,7,2460,8,2460,0,
3113,2,113,7,2484,8,2484,0,
3114,2,114,7,2509,8,2509,0,
3115,2,115,7,2534,8,2534,0,
3116,2,116,7,2560,8,2560,0,
3117,2,117,7,2585,8,2585,0,
3118,2,118,7,2611,8,2611,0,
3119,2,119,7,2637,8,2637,0,
3120,2,120,7,2664,8,2664,0,
3121,2,121,7,2690,8,2690,0,
3122,2,122,7,2717,8,2717,0,
3123,2,123,7,2744,8,2744,0,
3124,2,124,7,2772,8,2772,0,
3125,2,125,7,2800,8,2800,0,
3126,2,126,7,2828,8,2828,0,
3127,2,127,7,2856,8,2856,0,
3128,2,128,7,2884,8,2884,0,
3129,2,129,7,2913,8,2913,0,
3130,2,130,7,2942,8,2942,0,
3131,2,131,7,2972,8,2972,0,
3132,2,132,7,3001,8,3001,0,
3133,2,133,7,3032,8,3032,0,
3134,2,134,7,3062,8,3062,0,
3135,2,135,7,3092,8,3092,0,
3136,2,136,7,3123,8,3123,0,
3137,2,137,7,3155,8,3155,0,
3138,2,138,7,3186,8,3186,0,
3139,2,139,7,3218,8,3218,0,
3140,2,140,7,3250,8,3250,0,
3141,2,141,7,3283,8,3283,0,
3142,2,142,7,3316,8,3316,0,
3143,2,143,7,3349,8,3349,0,
3144,2,144,7,3382,8,3382,0,
3145,2,145,7,3416,8,3416,0,
3146,2,146,7,3450,8,3450,0,
3147,2,147,7,3485,8,3485,0,
3148,2,148,7,3519,8,3519,0,
3149,2,149,7,3555,8,3555,0,
3150,2,150,7,3590,8,3590,0,
3151,2,151,7,3626,8,3626,0,
3152,2,152,7,3662,8,3662,0,
3153,2,153,7,3699,8,3699,0,
3154,2,154,7,3736,8,3736,0,
3155,2,155,7,3773,8,3773,0,
3156,2,156,7,3811,8,3811,0,
3157,2,157,7,3849,8,3849,0,
3158,2,158,7,3888,8,3888,0,
3159,2,159,7,3927,8,3927,0,
3160,2,160,7,3966,8,3966,0,
3161,2,161,7,4006,8,4006,0,
3162,2,162,7,4046,8,4046,0,
3163,2,163,7,4086,8,4086,0,
3164,2,164,7,4127,8,4127,0,
3165,2,165,7,4168,8,4168,0,
3166,2,166,7,4210,8,4210,0,
3167,2,167,7,4252,8,4252,0,
3168,2,168,7,4294,8,4294,0,
3169,2,169,7,4337,8,4337,0,
3170,2,170,7,4381,8,4381,0,
3171,2,171,7,4425,8,4425,0,
3172,2,172,7,4469,8,4469,0,
3173,2,173,7,4514,8,4514,0,
3174,2,174,7,4559,8,4559,0,
3175,2,175,7,4604,8,4604,0,
3176,2,176,7,4650,8,4650,0,
3177,2,177,7,4697,8,4697,0,
3178,2,178,7,4744,8,4744,0,
3179,2,179,7,4791,8,4791,0,
3180,2,180,7,4839,8,4839,0,
3181,2,181,7,4887,8,4887,0,
3182,2,182,7,4936,8,4936,0,
3183,2,183,7,4986,8,4986,0,
3184,2,184,7,5036,8,5036,0,
3185,2,185,7,5086,8,5086,0,
3186,2,186,7,5137,8,5137,0,
3187,2,187,7,5188,8,5188,0,
3188,2,188,7,5240,8,5240,0,
3189,2,189,7,5292,8,5292,0,
3190,2,190,7,5345,8,5345,0,
3191,2,191,7,5399,8,5399,0,
3192,2,192,7,5453,8,5453,0,
3193,2,193,7,5507,8,5507,0,
3194,2,194,7,5562,8,5562,0,
3195,2,195,7,5618,8,5618,0,
3196,2,196,7,5674,8,5674,0,
3197,2,197,7,5731,8,5731,0,
3198,2,198,7,5788,8,5788,0,
3199,2,199,7,5846,8,5846,0,
3200,2,200,7,5905,8,5905,0,
3201,3,101,9,1543,10,1543,0,
3202,3,102,9,1559,10,1559,0,
3203,3,103,9,1574,10,1574,0,
3204,3,104,9,1590,10,1590,0,
3205,3,105,9,1606,10,1606,0,
3206,3,106,9,1622,10,1622,0,
3207,3,107,9,1638,10,1638,0,
3208,3,108,9,1655,10,1655,0,
3209,3,109,9,1671,10,1671,0,
3210,3,110,9,1688,10,1688,0,
3211,3,111,9,1705,10,1705,0,
3212,3,112,9,1722,10,1722,0,
3213,3,113,9,1739,10,1739,0,
3214,3,114,9,1756,10,1756,0,
3215,3,115,9,1774,10,1774,0,
3216,3,116,9,1792,10,1792,0,
3217,3,117,9,1810,10,1810,0,
3218,3,118,9,1828,10,1828,0,
3219,3,119,9,1846,10,1846,0,
3220,3,120,9,1864,10,1864,0,
3221,3,121,9,1883,10,1883,0,
3222,3,122,9,1902,10,1902,0,
3223,3,123,9,1921,10,1921,0,
3224,3,124,9,1940,10,1940,0,
3225,3,125,9,1960,10,1960,0,
3226,3,126,9,1979,10,1979,0,
3227,3,127,9,1999,10,1999,0,
3228,3,128,9,2019,10,2019,0,
3229,3,129,9,2039,10,2039,0,
3230,3,130,9,2060,10,2060,0,
3231,3,131,9,2080,10,2080,0,
3232,3,132,9,2101,10,2101,0,
3233,3,133,9,2122,10,2122,0,
3234,3,134,9,2143,10,2143,0,
3235,3,135,9,2165,10,2165,0,
3236,3,136,9,2186,10,2186,0,
3237,3,137,9,2208,10,2208,0,
3238,3,138,9,2230,10,2230,0,
3239,3,139,9,2252,10,2252,0,
3240,3,140,9,2275,10,2275,0,
3241,3,141,9,2298,10,2298,0,
3242,3,142,9,2321,10,2321,0,
3243,3,143,9,2344,10,2344,0,
3244,3,144,9,2367,10,2367,0,
3245,3,145,9,2391,10,2391,0,
3246,3,146,9,2415,10,2415,0,
3247,3,147,9,2439,10,2439,0,
3248,3,148,9,2463,10,2463,0,
3249,3,149,9,2488,10,2488,0,
3250,3,150,9,2513,10,2513,0,
3251,3,151,9,2538,10,2538,0,
3252,3,152,9,2564,10,2564,0,
3253,3,153,9,2589,10,2589,0,
3254,3,154,9,2615,10,2615,0,
3255,3,155,9,2641,10,2641,0,
3256,3,156,9,2668,10,2668,0,
3257,3,157,9,2694,10,2694,0,
3258,3,158,9,2721,10,2721,0,
3259,3,159,9,2748,10,2748,0,
3260,3,160,9,2776,10,2776,0,
3261,3,161,9,2804,10,2804,0,
3262,3,162,9,2832,10,2832,0,
3263,3,163,9,2860,10,2860,0,
3264,3,164,9,2889,10,2889,0,
3265,3,165,9,2918,10,2918,0,
3266,3,166,9,2947,10,2947,0,
3267,3,167,9,2976,10,2976,0,
3268,3,168,9,3006,10,3006,0,
3269,3,169,9,3036,10,3036,0,
3270,3,170,9,3066,10,3066,0,
3271,3,171,9,3097,10,3097,0,
3272,3,172,9,3128,10,3128,0,
3273,3,173,9,3159,10,3159,0,
3274,3,174,9,3191,10,3191,0,
3275,3,175,9,3223,10,3223,0,
3276,3,176,9,3255,10,3255,0,
3277,3,177,9,3288,10,3288,0,
3278,3,178,9,3320,10,3320,0,
3279,3,179,9,3354,10,3354,0,
3280,3,180,9,3387,10,3387,0,
3281,3,181,9,3421,10,3421,0,
3282,3,182,9,3455,10,3455,0,
3283,3,183,9,3490,10,3490,0,
3284,3,184,9,3525,10,3525,0,
3285,3,185,9,3560,10,3560,0,
3286,3,186,9,3596,10,3596,0,
3287,3,187,9,3631,10,3631,0,
3288,3,188,9,3668,10,3668,0,
3289,3,189,9,3704,10,3704,0,
3290,3,190,9,3742,10,3742,0,
3291,3,191,9,3779,10,3779,0,
3292,3,192,9,3817,10,3817,0,
3293,3,193,9,3855,10,3855,0,
3294,3,194,9,3893,10,3893,0,
3295,3,195,9,3932,10,3932,0,
3296,3,196,9,3972,10,3972,0,
3297,3,197,9,4011,10,4011,0,
3298,3,198,9,4052,10,4052,0,
3299,3,199,9,4092,10,4092,0,
3300,3,200,9,4133,10,4133,0,
3301,4,101,1,5556,7,1103,8,1103
3302,4,102,1,5612,7,1114,8,1114
3303,4,103,1,5668,7,1125,8,1125
3304,4,104,1,5724,7,1136,8,1136
3305,4,105,1,5782,7,1148,8,1148
3306,4,106,1,5839,7,1159,8,1159
3307,4,107,1,5898,7,1171,8,1171
3308,4,108,1,5957,7,1182,8,1182
3309,4,109,1,6016,7,1194,8,1194
3310,4,110,1,6077,7,1206,8,1206
3311,4,111,1,6137,7,1218,8,1218
3312,4,112,1,6199,7,1230,8,1230
3313,4,113,1,6261,7,1243,8,1243
3314,4,114,1,6323,7,1255,8,1255
3315,4,115,1,6386,7,1268,8,1268
3316,4,116,1,6450,7,1280,8,1280
3317,4,117,1,6515,7,1293,8,1293
3318,4,118,1,6580,7,1306,8,1306
3319,4,119,1,6646,7,1319,8,1319
3320,4,120,1,6712,7,1332,8,1332
3321,4,121,1,6779,7,1346,8,1346
3322,4,122,1,6847,7,1359,8,1359
3323,4,123,1,6916,7,1373,8,1373
3324,4,124,1,6985,7,1387,8,1387
3325,4,125,1,7055,7,1400,8,1400
3326,4,126,1,7125,7,1414,8,1414
3327,4,127,1,7196,7,1429,8,1429
3328,4,128,1,7268,7,1443,8,1443
3329,4,129,1,7341,7,1457,8,1457
3330,4,130,1,7415,7,1472,8,1472
3331,4,131,1,7489,7,1487,8,1487
3332,4,132,1,7564,7,1501,8,1501
3333,4,133,1,7639,7,1516,8,1516
3334,4,134,1,7716,7,1532,8,1532
3335,4,135,1,7793,7,1547,8,1547
3336,4,136,1,7871,7,1562,8,1562
3337,4,137,1,7949,7,1578,8,1578
3338,4,138,1,8029,7,1594,8,1594
3339,4,139,1,8109,7,1610,8,1610
3340,4,140,1,8190,7,1626,8,1626
3341,4,141,1,8272,7,1642,8,1642
3342,4,142,1,8355,7,1659,8,1659
3343,4,143,1,8438,7,1675,8,1675
3344,4,144,1,8523,7,1692,8,1692
3345,4,145,1,8608,7,1709,8,1709
3346,4,146,1,8694,7,1726,8,1726
3347,4,147,1,8781,7,1743,8,1743
3348,4,148,1,8869,7,1761,8,1761
3349,4,149,1,8958,7,1778,8,1778
3350,4,150,1,9047,7,1796,8,1796
3351,4,151,1,9138,7,1814,8,1814
3352,4,152,1,9229,7,1832,8,1832
3353,4,153,1,9321,7,1850,8,1850
3354,4,154,1,9414,7,1869,8,1869
3355,4,155,1,9509,7,1888,8,1888
3356,4,156,1,9604,7,1906,8,1906
3357,4,157,1,9700,7,1925,8,1925
3358,4,158,1,9797,7,1945,8,1945
3359,4,159,1,9895,7,1964,8,1964
3360,4,160,1,9994,7,1984,8,1984
3361,4,161,1,10094,7,2004,8,2004
3362,4,162,1,10195,7,2024,8,2024
3363,4,163,1,10296,7,2044,8,2044
3364,4,164,1,10399,7,2064,8,2064
3365,4,165,1,10503,7,2085,8,2085
3366,4,166,1,10608,7,2106,8,2106
3367,4,167,1,10715,7,2127,8,2127
3368,4,168,1,10822,7,2148,8,2148
3369,4,169,1,10930,7,2170,8,2170
3370,4,170,1,11039,7,2191,8,2191
3371,4,171,1,11150,7,2213,8,2213
3372,4,172,1,11261,7,2235,8,2235
3373,4,173,1,11374,7,2258,8,2258
3374,4,174,1,11487,7,2280,8,2280
3375,4,175,1,11602,7,2303,8,2303
3376,4,176,1,11718,7,2326,8,2326
3377,4,177,1,11836,7,2349,8,2349
3378,4,178,1,11954,7,2373,8,2373
3379,4,179,1,12073,7,2397,8,2397
3380,4,180,1,12194,7,2421,8,2421
3381,4,181,1,12316,7,2445,8,2445
3382,4,182,1,12439,7,2469,8,2469
3383,4,183,1,12564,7,2494,8,2494
3384,4,184,1,12689,7,2519,8,2519
3385,4,185,1,12816,7,2544,8,2544
3386,4,186,1,12944,7,2570,8,2570
3387,4,187,1,13074,7,2595,8,2595
3388,4,188,1,13205,7,2621,8,2621
3389,4,189,1,13337,7,2647,8,2647
3390,4,190,1,13470,7,2674,8,2674
3391,4,191,1,13605,7,2701,8,2701
3392,4,192,1,13741,7,2728,8,2728
3393,4,193,1,13878,7,2755,8,2755
3394,4,194,1,14017,7,2782,8,2782
3395,4,195,1,14157,7,2810,8,2810
3396,4,196,1,14299,7,2838,8,2838
3397,4,197,1,14442,7,2867,8,2867
3398,4,198,1,14586,7,2895,8,2895
3399,4,199,1,14732,7,2924,8,2924
3400,4,200,1,14879,7,2954,8,2954
3401,5,101,9,1543,10,1543,0,
3402,5,102,9,1559,10,1559,0,
3403,5,103,9,1574,10,1574,0,
3404,5,104,9,1590,10,1590,0,
3405,5,105,9,1606,10,1606,0,
3406,5,106,9,1622,10,1622,0,
3407,5,107,9,1638,10,1638,0,
3408,5,108,9,1655,10,1655,0,
3409,5,109,9,1671,10,1671,0,
3410,5,110,9,1688,10,1688,0,
3411,5,111,9,1705,10,1705,0,
3412,5,112,9,1722,10,1722,0,
3413,5,113,9,1739,10,1739,0,
3414,5,114,9,1756,10,1756,0,
3415,5,115,9,1774,10,1774,0,
3416,5,116,9,1792,10,1792,0,
3417,5,117,9,1810,10,1810,0,
3418,5,118,9,1828,10,1828,0,
3419,5,119,9,1846,10,1846,0,
3420,5,120,9,1864,10,1864,0,
3421,5,121,9,1883,10,1883,0,
3422,5,122,9,1902,10,1902,0,
3423,5,123,9,1921,10,1921,0,
3424,5,124,9,1940,10,1940,0,
3425,5,125,9,1960,10,1960,0,
3426,5,126,9,1979,10,1979,0,
3427,5,127,9,1999,10,1999,0,
3428,5,128,9,2019,10,2019,0,
3429,5,129,9,2039,10,2039,0,
3430,5,130,9,2060,10,2060,0,
3431,5,131,9,2080,10,2080,0,
3432,5,132,9,2101,10,2101,0,
3433,5,133,9,2122,10,2122,0,
3434,5,134,9,2143,10,2143,0,
3435,5,135,9,2165,10,2165,0,
3436,5,136,9,2186,10,2186,0,
3437,5,137,9,2208,10,2208,0,
3438,5,138,9,2230,10,2230,0,
3439,5,139,9,2252,10,2252,0,
3440,5,140,9,2275,10,2275,0,
3441,5,141,9,2298,10,2298,0,
3442,5,142,9,2321,10,2321,0,
3443,5,143,9,2344,10,2344,0,
3444,5,144,9,2367,10,2367,0,
3445,5,145,9,2391,10,2391,0,
3446,5,146,9,2415,10,2415,0,
3447,5,147,9,2439,10,2439,0,
3448,5,148,9,2463,10,2463,0,
3449,5,149,9,2488,10,2488,0,
3450,5,150,9,2513,10,2513,0,
3451,5,151,9,2538,10,2538,0,
3452,5,152,9,2564,10,2564,0,
3453,5,153,9,2589,10,2589,0,
3454,5,154,9,2615,10,2615,0,
3455,5,155,9,2641,10,2641,0,
3456,5,156,9,2668,10,2668,0,
3457,5,157,9,2694,10,2694,0,
3458,5,158,9,2721,10,2721,0,
3459,5,159,9,2748,10,2748,0,
3460,5,160,9,2776,10,2776,0,
3461,5,161,9,2804,10,2804,0,
3462,5,162,9,2832,10,2832,0,
3463,5,163,9,2860,10,2860,0,
3464,5,164,9,2889,10,2889,0,
3465,5,165,9,2918,10,2918,0,
3466,5,166,9,2947,10,2947,0,
3467,5,167,9,2976,10,2976,0,
3468,5,168,9,3006,10,3006,0,
3469,5,169,9,3036,10,3036,0,
3470,5,170,9,3066,10,3066,0,
3471,5,171,9,3097,10,3097,0,
3472,5,172,9,3128,10,3128,0,
3473,5,173,9,3159,10,3159,0,
3474,5,174,9,3191,10,3191,0,
3475,5,175,9,3223,10,3223,0,
3476,5,176,9,3255,10,3255,0,
3477,5,177,9,3288,10,3288,0,
3478,5,178,9,3320,10,3320,0,
3479,5,179,9,3354,10,3354,0,
3480,5,180,9,3387,10,3387,0,
3481,5,181,9,3421,10,3421,0,
3482,5,182,9,3455,10,3455,0,
3483,5,183,9,3490,10,3490,0,
3484,5,184,9,3525,10,3525,0,
3485,5,185,9,3560,10,3560,0,
3486,5,186,9,3596,10,3596,0,
3487,5,187,9,3631,10,3631,0,
3488,5,188,9,3668,10,3668,0,
3489,5,189,9,3704,10,3704,0,
3490,5,190,9,3742,10,3742,0,
3491,5,191,9,3779,10,3779,0,
3492,5,192,9,3817,10,3817,0,
3493,5,193,9,3855,10,3855,0,
3494,5,194,9,3893,10,3893,0,
3495,5,195,9,3932,10,3932,0,
3496,5,196,9,3972,10,3972,0,
3497,5,197,9,4011,10,4011,0,
3498,5,198,9,4052,10,4052,0,
3499,5,199,9,4092,10,4092,0,
3500,5,200,9,4133,10,4133,0,
3501,6,101,1,5556,7,1103,8,1103
3502,6,102,1,5612,7,1114,8,1114
3503,6,103,1,5668,7,1125,8,1125
3504,6,104,1,5724,7,1136,8,1136
3505,6,105,1,5782,7,1148,8,1148
3506,6,106,1,5839,7,1159,8,1159
3507,6,107,1,5898,7,1171,8,1171
3508,6,108,1,5957,7,1182,8,1182
3509,6,109,1,6016,7,1194,8,1194
3510,6,110,1,6077,7,1206,8,1206
3511,6,111,1,6137,7,1218,8,1218
3512,6,112,1,6199,7,1230,8,1230
3513,6,113,1,6261,7,1243,8,1243
3514,6,114,1,6323,7,1255,8,1255
3515,6,115,1,6386,7,1268,8,1268
3516,6,116,1,6450,7,1280,8,1280
3517,6,117,1,6515,7,1293,8,1293
3518,6,118,1,6580,7,1306,8,1306
3519,6,119,1,6646,7,1319,8,1319
3520,6,120,1,6712,7,1332,8,1332
3521,6,121,1,6779,7,1346,8,1346
3522,6,122,1,6847,7,1359,8,1359
3523,6,123,1,6916,7,1373,8,1373
3524,6,124,1,6985,7,1387,8,1387
3525,6,125,1,7055,7,1400,8,1400
3526,6,126,1,7125,7,1414,8,1414
3527,6,127,1,7196,7,1429,8,1429
3528,6,128,1,7268,7,1443,8,1443
3529,6,129,1,7341,7,1457,8,1457
3530,6,130,1,7415,7,1472,8,1472
3531,6,131,1,7489,7,1487,8,1487
3532,6,132,1,7564,7,1501,8,1501
3533,6,133,1,7639,7,1516,8,1516
3534,6,134,1,7716,7,1532,8,1532
3535,6,135,1,7793,7,1547,8,1547
3536,6,136,1,7871,7,1562,8,1562
3537,6,137,1,7949,7,1578,8,1578
3538,6,138,1,8029,7,1594,8,1594
3539,6,139,1,8109,7,1610,8,1610
3540,6,140,1,8190,7,1626,8,1626
3541,6,141,1,8272,7,1642,8,1642
3542,6,142,1,8355,7,1659,8,1659
3543,6,143,1,8438,7,1675,8,1675
3544,6,144,1,8523,7,1692,8,1692
3545,6,145,1,8608,7,1709,8,1709
3546,6,146,1,8694,7,1726,8,1726
3547,6,147,1,8781,7,1743,8,1743
