变量名,_beizhu,index,seatExtraFix,wave,hp,damage,specialDamage,defence,specialDefence,speed,hpself,damageself,specialDamageself,defenceself,specialDefenceself,speedself
默认值,,,{},,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
126,,80015,{},6,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
127,,80015,{},7,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
128,,80015,{},8,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
129,,80015,{},9,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
130,,80015,{},10,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
131,,80015,{},11,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
132,,80015,{},12,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
133,,80016,{},1,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
134,,80016,{},2,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
135,,80016,{},3,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
136,,80016,{},4,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
137,,80016,{},5,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
138,,80016,{},6,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
139,,80016,{},7,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
140,,80016,{},8,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
141,,80016,{},9,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
142,,80016,{},10,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
143,,80016,{},11,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
144,,80016,{},12,<1.92;1.63>,<0.76;0.84>,<0.76;0.84>,<1.01;0.86>,<1.01;0.86>,<0.9;0.9>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
145,,80021,{11=1},1,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
146,,80021,{11=1},2,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
147,,80021,{11=1},3,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
148,,80021,{11=1},4,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
149,,80021,{11=1},5,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
150,,80021,{11=1},6,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
151,,80021,{11=1},7,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
152,,80021,{11=1},8,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
153,,80021,{11=1},9,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
154,,80021,{11=1},10,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
155,,80021,{11=1},11,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
156,,80021,{11=1},12,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
157,,80022,{11=1.1},1,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
158,,80022,{11=1.1},2,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
159,,80022,{11=1.1},3,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
160,,80022,{11=1.1},4,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
161,,80022,{11=1.1},5,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
162,,80022,{11=1.1},6,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
163,,80022,{11=1.1},7,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
164,,80022,{11=1.1},8,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
165,,80022,{11=1.1},9,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
166,,80022,{11=1.1},10,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
167,,80022,{11=1.1},11,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
168,,80022,{11=1.1},12,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
169,,80023,{},1,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
170,,80023,{},2,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
171,,80023,{},3,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
172,,80023,{},4,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
173,,80023,{},5,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
174,,80023,{},6,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
175,,80023,{},7,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
176,,80023,{},8,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
177,,80023,{},9,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
178,,80023,{},10,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
179,,80023,{},11,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
180,,80023,{},12,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
181,,80024,{},1,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
182,,80024,{},2,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
183,,80024,{},3,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
184,,80024,{},4,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
185,,80024,{},5,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
186,,80024,{},6,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
187,,80024,{},7,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
188,,80024,{},8,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
189,,80024,{},9,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
190,,80024,{},10,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
191,,80024,{},11,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
192,,80024,{},12,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
193,,80025,{},1,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
194,,80025,{},2,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
195,,80025,{},3,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
196,,80025,{},4,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
197,,80025,{},5,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
198,,80025,{},6,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
199,,80025,{},7,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
200,,80025,{},8,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
201,,80025,{},9,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
202,,80025,{},10,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
203,,80025,{},11,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
204,,80025,{},12,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
205,,80026,{},1,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
206,,80026,{},2,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
207,,80026,{},3,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
208,,80026,{},4,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
209,,80026,{},5,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
210,,80026,{},6,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
211,,80026,{},7,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
212,,80026,{},8,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
213,,80026,{},9,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
214,,80026,{},10,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
215,,80026,{},11,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
216,,80026,{},12,<2.3;1.96>,<0.91;1.01>,<0.91;1.01>,<1.21;1.04>,<1.21;1.04>,<0.92;0.92>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
217,,80031,{11=1.3},1,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
218,,80031,{11=1.3},2,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
219,,80031,{11=1.3},3,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
220,,80031,{11=1.3},4,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
221,,80031,{11=1.3},5,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
222,,80031,{11=1.3},6,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
223,,80031,{11=1.3},7,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
224,,80031,{11=1.3},8,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
225,,80031,{11=1.3},9,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
226,,80031,{11=1.3},10,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
227,,80031,{11=1.3},11,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
228,,80031,{11=1.3},12,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
229,,80032,{11=1.2},1,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
230,,80032,{11=1.2},2,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
231,,80032,{11=1.2},3,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
232,,80032,{11=1.2},4,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
233,,80032,{11=1.2},5,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
234,,80032,{11=1.2},6,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
235,,80032,{11=1.2},7,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
236,,80032,{11=1.2},8,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
237,,80032,{11=1.2},9,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
238,,80032,{11=1.2},10,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
239,,80032,{11=1.2},11,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
240,,80032,{11=1.2},12,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
241,,80033,{11=1.2},1,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
242,,80033,{11=1.2},2,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
243,,80033,{11=1.2},3,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
244,,80033,{11=1.2},4,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
245,,80033,{11=1.2},5,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
246,,80033,{11=1.2},6,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
247,,80033,{11=1.2},7,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
248,,80033,{11=1.2},8,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
249,,80033,{11=1.2},9,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
250,,80033,{11=1.2},10,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
251,,80033,{11=1.2},11,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
252,,80033,{11=1.2},12,<2.76;2.35>,<1.09;1.21>,<1.09;1.21>,<1.45;1.24>,<1.45;1.24>,<0.94;0.94>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
