变量名,drawType,_comment,drawTriggerType,drawTriggerTimes,weightStart,weightEnd,effectLimit,startCount,probInit,probStep,probLimit,probMiniTimes,probEffectInterval,lotteryType1,lotteryWeight1,lotteryType2,lotteryWeight2,lotteryType3,lotteryWeight3,lotteryType4,lotteryWeight4,lotteryType5,lotteryWeight5,lotteryType6,lotteryWeight6,lotteryType7,lotteryWeight7,lotteryType8,lotteryWeight8,lotteryType9,lotteryWeight9,lotteryType10,lotteryWeight10
1115,limit_box_rmb10_1512,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1116,limit_box_rmb10_1512,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
1121,limit_box_rmb1_1642,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1122,limit_box_rmb1_1642,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
1131,limit_box_rmb10_1642,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1132,limit_box_rmb10_1642,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1133,limit_box_rmb10_1642,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1134,limit_box_rmb10_1642,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1135,limit_box_rmb10_1642,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1136,limit_box_rmb10_1642,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
1141,limit_box_rmb1_1772,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1142,limit_box_rmb1_1772,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
1151,limit_box_rmb10_1772,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1152,limit_box_rmb10_1772,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1153,limit_box_rmb10_1772,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1154,limit_box_rmb10_1772,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1155,limit_box_rmb10_1772,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1156,limit_box_rmb10_1772,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
1161,limit_box_rmb1_1851,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1162,limit_box_rmb1_1851,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
1171,limit_box_rmb10_1851,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1172,limit_box_rmb10_1851,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1173,limit_box_rmb10_1851,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1174,limit_box_rmb10_1851,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1175,limit_box_rmb10_1851,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1176,limit_box_rmb10_1851,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
1181,limit_box_rmb1_1941,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1182,limit_box_rmb1_1941,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
1191,limit_box_rmb10_1941,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1192,limit_box_rmb10_1941,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1193,limit_box_rmb10_1941,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1194,limit_box_rmb10_1941,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1195,limit_box_rmb10_1941,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1196,limit_box_rmb10_1941,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
1201,limit_box_rmb1_2031,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1202,limit_box_rmb1_2031,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
1211,limit_box_rmb10_2031,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1212,limit_box_rmb10_2031,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1213,limit_box_rmb10_2031,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1214,limit_box_rmb10_2031,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1215,limit_box_rmb10_2031,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1216,limit_box_rmb10_2031,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
1221,limit_box_rmb1_2121,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1222,limit_box_rmb1_2121,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
1231,limit_box_rmb10_2121,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1232,limit_box_rmb10_2121,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1233,limit_box_rmb10_2121,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1234,limit_box_rmb10_2121,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1235,limit_box_rmb10_2121,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1236,limit_box_rmb10_2121,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
1241,limit_box_rmb1_2231,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1242,limit_box_rmb1_2231,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
1251,limit_box_rmb10_2231,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1252,limit_box_rmb10_2231,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1253,limit_box_rmb10_2231,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1254,limit_box_rmb10_2231,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1255,limit_box_rmb10_2231,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1256,limit_box_rmb10_2231,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
1261,limit_box_rmb1_2301,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1262,limit_box_rmb1_2301,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
1271,limit_box_rmb10_2301,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1272,limit_box_rmb10_2301,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1273,limit_box_rmb10_2301,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1274,limit_box_rmb10_2301,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1275,limit_box_rmb10_2301,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1276,limit_box_rmb10_2301,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
1281,limit_box_rmb1_2391,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1282,limit_box_rmb1_2391,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
1291,limit_box_rmb10_2391,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1292,limit_box_rmb10_2391,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1293,limit_box_rmb10_2391,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1294,limit_box_rmb10_2391,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1295,limit_box_rmb10_2391,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1296,limit_box_rmb10_2391,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
1301,limit_box_rmb1_2491,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1302,limit_box_rmb1_2491,,0,1,0,0,0,0,0,0.01,0.2,30,50,{152=1},45,{153=1},15,{154=1},15,{160=1},15,{161=1},5,{},0,{},0,{},0,{},0,{},0
1311,limit_box_rmb10_2491,,1,10,0.04,0.09,0,19,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1312,limit_box_rmb10_2491,,1,10,0.08,0.15,1,11,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1313,limit_box_rmb10_2491,,1,10,0.2,0.3,1,5,0,0.01,0.2,30,50,{1101=1;162=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=2;160=1;152=3},100,{1101=1;162=1;150=1;154=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1314,limit_box_rmb10_2491,,1,10,0.06,0.12,0,6,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1315,limit_box_rmb10_2491,,1,10,0.2,0.3,1,2,0,0.01,0.2,30,50,{1101=1;151=1;154=2;150=1;153=1;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=2;160=1;152=3},100,{1101=1;151=1;154=1;150=1;153=1;160=1;152=4},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0
1316,limit_box_rmb10_2491,,0,1,0,0,0,0,0,0.01,0.2,30,50,{1101=1;150=1;154=2;153=2;160=1;152=3},100,{1101=1;161=1;150=1;154=2;153=1;160=1;152=3},100,{1101=1;150=1;154=3;153=1;160=1;152=3},100,{1101=1;150=1;154=2;153=1;160=1;152=4},100,{1101=1;150=1;154=1;153=2;160=1;152=4},100,{1101=1;161=1;150=1;154=1;153=1;160=1;152=4},100,{1101=1;161=1;150=1;154=2;153=1;152=4},100,{1101=1;150=1;154=3;153=1;160=1;152=3},0,{},0,{},0
1321,limit_box_rmb1_2591,,3,10,0,0,0,0,0,0.01,0.2,30,50,{150=1},100,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0,{},0
