变量名,scene_id,_name,round,monsters,bossMark,showInfo,posAdjust,bossLifeCount,rebornSeq,hpC,speedC,damageC,specialDamageC,defenceC,specialDefenceC,bkCsv,storys,winStories,failStories,storyNames,storyNames_tw,storyNames_en,weatherTypeId
184,10805,,1,<50062;50081;50092;50062;0;50092>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sg.csv,<>,<>,<>,<>,<>,<>,
185,10805,,2,<50792;52481;50272;50792;52481;50272>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sg.csv,<>,<>,<>,<>,<>,<>,
186,10805,,3,<63302;60262;63302;0;72873;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/sg.csv,<>,<>,<>,<>,<>,<>,
187,10806,,1,<50092;50792;0;51422;51422;51422>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sg2.csv,<>,<>,<>,<>,<>,<>,
188,10806,,2,<50131;50451;50131;50592;50592;50592>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sg2.csv,<>,<>,<>,<>,<>,<>,
189,10806,,3,<0;60721;0;60593;181423;60593>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/sg2.csv,<>,<>,<>,<>,<>,<>,
190,10807,,1,<50002;50002;50002;50591;0;50591>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sg.csv,<>,<>,<>,<>,<>,<>,
191,10807,,2,<0;0;0;53291;0;53291>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sg.csv,<>,<>,<>,<>,<>,<>,
192,10807,,3,<61422;0;60002;61422;73413;60002>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/sg.csv,<>,<>,<>,<>,<>,<>,
193,10808,,1,<0;51292;0;51292;0;51292>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/ty.csv,<>,<>,<>,<>,<>,<>,
194,10808,,2,<0;53291;0;53291;50332;53291>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/ty.csv,<>,<>,<>,<>,<>,<>,
195,10808,,3,<0;0;0;0;181303;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/ty.csv,<>,<>,<>,<>,<>,<>,
196,10809,,1,<0;50012;0;50602;0;50332>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/green.csv,<>,<>,<>,<>,<>,<>,
197,10809,,2,<50391;0;50101;50391;50892;50101>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/green.csv,<>,<>,<>,<>,<>,<>,
198,10809,,3,<62631;62611;62591;0;72963;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/green.csv,<>,<>,<>,<>,<>,<>,
199,10810,,1,<50691;50062;0;50592;50592;50592>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/zl.csv,<>,<>,<>,<>,<>,<>,
200,10810,,2,<50471;51171;50471;50132;50132;50132>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/zl.csv,<>,<>,<>,<>,<>,<>,
201,10810,,3,<0;0;0;0;181901;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/zl.csv,<>,<>,<>,<>,<>,<>,
202,10901,,1,<50071;50071;50071;50451;0;50451>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/beach.csv,<>,<>,<>,<>,<>,<>,
203,10901,,2,<50481;50481;50481;53301;50051;53301>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/beach.csv,<>,<>,<>,<>,<>,<>,
204,10901,,3,<63282;0;60552;63282;70082;60552>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/beach.csv,<>,<>,<>,<>,<>,<>,
205,10902,,1,<0;50791;52012;50791;50452;50791>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
206,10902,,2,<53291;50891;53291;50891;50131;50891>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
207,10902,,3,<60602;0;60602;60331;70273;60331>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
208,10903,,1,<50791;53541;50071;50791;0;50071>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
209,10903,,2,<50132;50043;53291;50132;50043;53291>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
210,10903,,3,<60593;61292;60593;0;70542;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
211,10904,,1,<50602;51292;0;50071;50071;50071>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/green.csv,<>,<>,<>,<>,<>,<>,
212,10904,,2,<50271;50061;50271;50061;50061;50061>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/green.csv,<>,<>,<>,<>,<>,<>,
213,10904,,3,<53472;60262;53472;0;73143;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/green.csv,<>,<>,<>,<>,<>,<>,
214,10905,,1,<50271;50271;50271;50262;0;50262>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/golden.csv,<>,<>,<>,<>,<>,<>,
215,10905,,2,<50452;50452;50452;50451;50592;50451>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/golden.csv,<>,<>,<>,<>,<>,<>,
216,10905,,3,<60603;0;60592;60603;71863;60592>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/golden.csv,<>,<>,<>,<>,<>,<>,
217,10906,,1,<0;50451;52481;50451;53541;50451>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/ty.csv,<>,<>,<>,<>,<>,<>,
218,10906,,2,<53281;51421;53281;51421;52481;51421>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/ty.csv,<>,<>,<>,<>,<>,<>,
219,10906,,3,<60393;0;60393;60132;183543;60132>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/ty.csv,<>,<>,<>,<>,<>,<>,
220,10907,,1,<53472;52482;50602;53472;0;50602>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
221,10907,,2,<52481;50081;50302;52481;50081;50302>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
222,10907,,3,<61353;62871;61353;0;73432;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
223,10908,,1,<50262;50331;0;50101;50101;50101>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sss.csv,<>,<>,<>,<>,<>,<>,
224,10908,,2,<51422;50392;51422;53301;53301;53301>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sss.csv,<>,<>,<>,<>,<>,<>,
225,10908,,3,<50602;61172;50602;60272;73472;60272>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/sss.csv,<>,<>,<>,<>,<>,<>,
226,10909,,1,<50471;52011;0;53301;0;50272>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
227,10909,,2,<50471;51422;50302;50061;53292;50131>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
228,10909,,3,<61292;0;63292;0;183003;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
229,10910,,1,<0;50791;50591;50791;50301;50791>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
230,10910,,2,<50332;50081;50332;50081;50391;50081>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
231,10910,,3,<62481;0;61611;60741;71271;61301>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
232,11001,,1,<50012;50601;53282;50012;0;53282>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
233,11001,,2,<50392;50452;50092;50392;50452;50092>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
234,11001,,3,<60472;60132;60472;0;70062;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
235,11002,,1,<50262;53292;0;50011;50011;50011>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sm.csv,<>,<>,<>,<>,<>,<>,
236,11002,,2,<50022;50891;50022;50301;50301;50301>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sm.csv,<>,<>,<>,<>,<>,<>,
237,11002,,3,<53301;0;53301;60022;70482;60022>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/sm.csv,<>,<>,<>,<>,<>,<>,
238,11003,,1,<51611;51611;51611;51612;0;51612>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sm.csv,<>,<>,<>,<>,<>,<>,
239,11003,,2,<50081;50081;50081;50551;50011;50551>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sm.csv,<>,<>,<>,<>,<>,<>,
240,11003,,3,<60472;0;60262;60472;70352;60262>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/sm.csv,<>,<>,<>,<>,<>,<>,
241,11004,,1,<0;53541;51421;53541;50071;53541>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sm.csv,<>,<>,<>,<>,<>,<>,
242,11004,,2,<51421;50302;51421;50302;50452;50302>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sm.csv,<>,<>,<>,<>,<>,<>,
243,11004,,3,<60552;0;60552;61172;71893;61172>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/sm.csv,<>,<>,<>,<>,<>,<>,
244,11005,,1,<50002;50101;50331;50002;0;50331>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/zz.csv,<>,<>,<>,<>,<>,<>,
245,11005,,2,<50001;50481;53292;50001;50481;53292>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/zz.csv,<>,<>,<>,<>,<>,<>,
246,11005,,3,<60552;60792;60552;0;71443;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/zz.csv,<>,<>,<>,<>,<>,<>,
247,11006,,1,<51352;52481;0;50891;50891;50891>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sm.csv,<>,<>,<>,<>,<>,<>,
248,11006,,2,<50092;52012;50092;52012;52012;52012>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sm.csv,<>,<>,<>,<>,<>,<>,
249,11006,,3,<50691;0;50691;0;183021;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/sm.csv,<>,<>,<>,<>,<>,<>,
250,11007,,1,<50261;50261;50261;50132;0;50132>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sm.csv,<>,<>,<>,<>,<>,<>,
251,11007,,2,<51612;51612;51612;50002;50131;50002>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sm.csv,<>,<>,<>,<>,<>,<>,
252,11007,,3,<62591;0;62591;0;73012;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/sm.csv,<>,<>,<>,<>,<>,<>,
253,11008,,1,<0;50061;52482;50061;50271;50061>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sm.csv,<>,<>,<>,<>,<>,<>,
254,11008,,2,<50052;50062;50052;50062;50043;50062>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sm.csv,<>,<>,<>,<>,<>,<>,
255,11008,,3,<63011;0;63011;60603;73502;60603>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/sm.csv,<>,<>,<>,<>,<>,<>,
256,11009,,1,<50391;50272;50261;50391;0;50261>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
257,11009,,2,<53291;50792;50092;53291;50792;50092>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
258,11009,,3,<61861;0;0;0;182233;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
259,11010,,1,<50791;50551;0;50131;50131;50131>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
260,11010,,2,<53471;50132;53471;50391;50391;50391>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
261,11010,,3,<0;0;0;0;181261;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
262,11101,,1,<53542;53542;53542;51291;0;51291>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sss.csv,<>,<>,<>,<>,<>,<>,
263,11101,,2,<50271;50271;50271;50391;52011;50391>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sss.csv,<>,<>,<>,<>,<>,<>,
264,11101,,3,<62482;0;61353;62482;70173;61353>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/sss.csv,<>,<>,<>,<>,<>,<>,
265,11102,,1,<0;50691;50331;50691;53301;50691>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/zz.csv,<>,<>,<>,<>,<>,<>,
266,11102,,2,<50452;50262;50452;50262;50001;50262>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/zz.csv,<>,<>,<>,<>,<>,<>,
267,11102,,3,<63302;0;63302;60132;72272;60132>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/zz.csv,<>,<>,<>,<>,<>,<>,
268,11103,,1,<50012;51292;51351;50012;0;51351>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
269,11103,,2,<51171;50602;53302;51171;50602;53302>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
270,11103,,3,<60571;61352;60571;0;72302;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
271,11104,,1,<53301;50691;0;50101;50101;50101>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
272,11104,,2,<50272;52271;50272;50451;50451;50451>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
273,11104,,3,<50471;60593;50471;60482;71392;60482>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/qf.csv,<>,<>,<>,<>,<>,<>,
274,11105,,1,<50071;50071;50071;53302;0;53302>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/beach.csv,<>,<>,<>,<>,<>,<>,
275,11105,,2,<50131;50131;50131;50451;50021;50451>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/beach.csv,<>,<>,<>,<>,<>,<>,
276,11105,,3,<60472;0;60053;60472;70283;60053>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/beach.csv,<>,<>,<>,<>,<>,<>,
277,11106,,1,<0;50262;51422;50262;50392;50262>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/beach.csv,<>,<>,<>,<>,<>,<>,
278,11106,,2,<50551;51421;50551;51421;50021;51421>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/beach.csv,<>,<>,<>,<>,<>,<>,
279,11106,,3,<60092;0;60092;60263;183143;60263>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/beach.csv,<>,<>,<>,<>,<>,<>,
280,11107,,1,<50021;50271;51351;50021;0;51351>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sg2.csv,<>,<>,<>,<>,<>,<>,
281,11107,,2,<53541;51292;50301;53541;51292;50301>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/sg2.csv,<>,<>,<>,<>,<>,<>,
282,11107,,3,<60043;60592;60043;0;70783;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/sg2.csv,<>,<>,<>,<>,<>,<>,
283,11108,,1,<50101;50891;0;50262;50262;50262>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
284,11108,,2,<50021;50001;50021;53281;53281;53281>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
285,11108,,3,<50451;60132;50451;60102;72013;60102>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
286,11109,,1,<50272;50272;50272;53541;0;53541>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/zl.csv,<>,<>,<>,<>,<>,<>,
287,11109,,2,<50592;50592;50592;50001;53471;50001>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/zl.csv,<>,<>,<>,<>,<>,<>,
288,11109,,3,<60082;0;61353;60082;181293;61353>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/zl.csv,<>,<>,<>,<>,<>,<>,
289,11110,,1,<0;51351;50331;51351;50551;51351>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/beach.csv,<>,<>,<>,<>,<>,<>,
290,11110,,2,<50052;51421;50052;51421;50021;51421>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/beach.csv,<>,<>,<>,<>,<>,<>,
291,11110,,3,<0;0;0;0;181961;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/beach.csv,<>,<>,<>,<>,<>,<>,
292,11201,,1,<50061;50131;50262;50061;0;50262>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
293,11201,,2,<50551;50391;50101;50551;50391;50101>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
294,11201,,3,<60792;60571;60792;0;70033;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
295,11202,,1,<50051;51171;0;50271;50271;50271>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
296,11202,,2,<51611;53282;51611;50272;50272;50272>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
297,11202,,3,<50601;60692;50601;60482;72683;60482>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
298,11203,,1,<50391;50391;50391;50591;0;50591>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
299,11203,,2,<53542;53542;53542;50301;51171;50301>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
300,11203,,3,<60603;0;60272;60603;70043;60272>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
301,11204,,1,<0;50591;50272;50591;50602;50591>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
302,11204,,2,<52012;50792;52012;50792;50002;50792>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
303,11204,,3,<60392;0;60392;60262;70333;60262>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
304,11205,,1,<51421;50892;51611;51421;0;51611>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
305,11205,,2,<53302;50272;50892;53302;50272;50892>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
306,11205,,3,<60392;60092;60392;0;70572;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
307,11206,,1,<53542;50001;0;50052;50052;50052>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
308,11206,,2,<50001;50471;50001;50691;50691;50691>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
309,11206,,3,<50101;60571;50101;60133;180593;60133>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
310,11207,,1,<50001;50001;50001;50471;0;50471>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
311,11207,,2,<53292;53292;53292;51171;50132;51171>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
312,11207,,3,<60272;0;60392;60272;70883;60392>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
313,11208,,1,<0;52271;51351;52271;50452;52271>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
314,11208,,2,<50101;50261;50101;50261;50101;50261>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
315,11208,,3,<60552;0;60552;61612;72073;61612>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
316,11209,,1,<53472;53541;50392;53472;0;50392>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
317,11209,,2,<50602;53282;50022;50602;53282;50022>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
318,11209,,3,<62482;60572;62482;0;181221;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
319,11210,,1,<50391;53541;0;50792;50792;50792>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/aml.csv,<>,<>,<>,<>,<>,<>,
320,11210,,2,<50602;50001;50602;50261;50261;50261>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/aml.csv,<>,<>,<>,<>,<>,<>,
321,11210,,3,<0;0;0;0;183631;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/aml.csv,<>,<>,<>,<>,<>,<>,
322,11301,,1,<50551;52012;53292;50551;0;53292>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
323,11301,,2,<50331;53291;50471;50331;53291;50471>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
324,11301,,3,<63302;63302;63302;0;72822;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
325,11302,,1,<50301;50392;0;50891;50891;50891>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
326,11302,,2,<50022;50452;50022;50592;50592;50592>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
327,11302,,3,<52271;60272;52271;60002;73143;60002>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/shm.csv,<>,<>,<>,<>,<>,<>,
328,11303,,1,<51421;51421;51421;50891;0;50891>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
329,11303,,2,<50092;50092;50092;50022;50132;50022>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
330,11303,,3,<60092;0;63542;60092;73303;63542>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/s.csv,<>,<>,<>,<>,<>,<>,
331,11304,,1,<0;50071;53541;50071;50331;50071>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
332,11304,,2,<50062;50021;50062;50021;50602;50021>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
333,11304,,3,<60792;0;60792;60571;70014;60571>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
334,11305,,1,<50062;50081;50092;50062;0;50092>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
335,11305,,2,<50792;52481;50272;50792;52481;50272>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
336,11305,,3,<63302;60262;63302;0;72231;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/tower.csv,<>,<>,<>,<>,<>,<>,
337,11306,,1,<50092;50792;0;51422;51422;51422>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
338,11306,,2,<50131;50451;50131;50592;50592;50592>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
339,11306,,3,<51421;60262;51421;60593;181893;60593>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/grass.csv,<>,<>,<>,<>,<>,<>,
340,11307,,1,<50002;50002;50002;50591;0;50591>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
341,11307,,2,<53301;53301;53301;53291;50481;53291>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
342,11307,,3,<61422;0;60002;61422;71841;60002>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/night.csv,<>,<>,<>,<>,<>,<>,
343,11308,,1,<0;51292;50592;51292;50001;51292>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
344,11308,,2,<53471;53291;53471;53291;50332;53291>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
345,11308,,3,<60072;0;60072;60692;70493;60692>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
346,11309,,1,<50602;50012;50332;50602;0;50332>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
347,11309,,2,<50391;50892;50101;50391;50892;50101>,,FALSE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
348,11309,,3,<63302;60333;63302;0;193413;0>,<0;0;0;0;1;0>,TRUE,,,,0.7,0.5,1,1,1,1,stage/city.csv,<>,<>,<>,<>,<>,<>,
